ProblemId,Result,TotalTime
MNIST_P88_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0494
MNIST_P22_N45,unsat,99.2719
MNIST_P58_N1,unsat,99.4856
MNIST_P99_N47,unsat,107.2036
MNIST_P90_N21,unsat,108.5641
MNIST_P14_N46,unsat,108.6122
MNIST_P75_N46,unsat,108.956
MNIST_P94_N27,sat,15.9586
MNIST_P24_N20,VerinetTranslatorError(MaxPool operations are not supported.),0.7537
MNIST_P58_N35,unsat,100.3038
MNIST_P75_N14,unsat,115.8716
MNIST_P5_N5,unsat,108.2738
MNIST_P59_N12,unsat,115.2386
MNIST_P5_N9,unsat,108.3366
MNIST_P18_N11,timeout,3600.032
MNIST_P7_N44,unsat,99.0831
MNIST_P18_N41,sat,145.4146
MNIST_P45_N16,VerinetTranslatorError(Div operations are not supported.),0.9694
MNIST_P67_N27,sat,17.1512
MNIST_P16_N22,unsat,115.8303
MNIST_P82_N2,unsat,120.4008
MNIST_P40_N35,unsat,99.9711
MNIST_P38_N48,unsat,114.8987
MNIST_P32_N36,unsat,106.8353
MNIST_P96_N38,timeout,3600.049
MNIST_P51_N15,unsat,86.8831
MNIST_P88_N48,unsat,92.5892
MNIST_P85_N45,unsat,65.5193
MNIST_P65_N31,unsat,72.0233
MNIST_P40_N4,unsat,93.3272
MNIST_P60_N23,unsat,85.2729
MNIST_P11_N33,unsat,101.0049
MNIST_P86_N31,unsat,92.4956
MNIST_P54_N15,unsat,92.8534
MNIST_P51_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.7199
MNIST_P77_N15,sat,59.0368
MNIST_P3_N33,unsat,102.1885
MNIST_P96_N27,sat,8.5987
MNIST_P91_N37,unsat,95.2236
MNIST_P5_N37,unsat,93.5546
MNIST_P87_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.4926
MNIST_P32_N20,VerinetTranslatorError(MaxPool operations are not supported.),0.8679
MNIST_P12_N18,unsat,92.9324
MNIST_P37_N18,unsat,95.8918
MNIST_P86_N40,unsat,87.1689
MNIST_P48_N42,unsat,86.4896
MNIST_P64_N46,unsat,91.0428
MNIST_P74_N23,unsat,84.7432
MNIST_P20_N38,unsat,80.4821
MNIST_P20_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.738
MNIST_P20_N40,unsat,76.0508
MNIST_P21_N45,unsat,72.7512
MNIST_P95_N44,unsat,74.1727
MNIST_P71_N23,unsat,73.9585
MNIST_P95_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.5904
MNIST_P10_N19,unsat,82.9204
MNIST_P95_N42,unsat,72.9818
MNIST_P94_N22,unsat,94.4435
MNIST_P73_N35,unsat,82.7864
MNIST_P39_N39,unsat,84.1741
MNIST_P79_N49,unsat,99.6305
MNIST_P94_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.5474
MNIST_P25_N38,unsat,86.5319
MNIST_P53_N36,unsat,90.8238
MNIST_P2_N16,VerinetTranslatorError(Div operations are not supported.),0.4227
MNIST_P11_N42,unsat,85.8617
MNIST_P56_N49,unsat,101.3528
MNIST_P8_N7,timeout,3600.016
MNIST_P80_N2,sat,24.7963
MNIST_P11_N31,unsat,92.2364
MNIST_P50_N11,unsat,85.2105
MNIST_P56_N33,unsat,100.23
MNIST_P89_N5,unsat,92.9393
MNIST_P45_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0708
MNIST_P81_N25,unsat,86.7838
MNIST_P95_N39,unsat,76.3253
MNIST_P48_N47,unsat,83.3948
MNIST_P91_N33,unsat,90.0678
MNIST_P87_N29,unsat,76.485
MNIST_P49_N25,unsat,83.1984
MNIST_P57_N47,unsat,80.1339
MNIST_P42_N23,unsat,76.2951
MNIST_P81_N31,unsat,80.7774
MNIST_P87_N19,unsat,86.3832
MNIST_P21_N13,unsat,76.3502
MNIST_P82_N47,unsat,82.4324
MNIST_P9_N31,unsat,86.6227
MNIST_P98_N9,unsat,87.4483
MNIST_P49_N40,unsat,82.3855
MNIST_P62_N11,timeout,3600.008
MNIST_P11_N23,unsat,79.7414
MNIST_P24_N25,unsat,86.8496
MNIST_P21_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.7521
MNIST_P86_N24,unsat,78.7896
MNIST_P41_N22,unsat,90.2009
MNIST_P11_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.6124
MNIST_P59_N41,unsat,151.9615
MNIST_P12_N9,unsat,78.4566
MNIST_P75_N29,unsat,70.7952
MNIST_P85_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0666
MNIST_P60_N11,unsat,69.6102
MNIST_P6_N34,unsat,68.5418
MNIST_P11_N38,unsat,71.7336
MNIST_P22_N19,unsat,79.278
MNIST_P6_N24,sat,12.4057
MNIST_P39_N2,unsat,98.8669
MNIST_P72_N38,unsat,72.5554
MNIST_P42_N48,unsat,92.5935
MNIST_P83_N42,unsat,73.9125
MNIST_P93_N5,unsat,82.0973
MNIST_P28_N25,unsat,86.5537
MNIST_P85_N31,unsat,86.3627
MNIST_P43_N5,unsat,87.0975
MNIST_P97_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.7567
MNIST_P4_N24,unsat,74.3481
MNIST_P52_N23,unsat,77.5815
MNIST_P23_N1,unsat,73.6518
MNIST_P68_N33,unsat,83.4454
MNIST_P59_N31,unsat,75.7742
