ProblemId,Result,TotalTime
MNIST_P12_N9,unsat,116.4862
MNIST_P9_N5,NnenumError(Return code: 1),14.7178
MNIST_P12_N45,outofmemory,43.66
MNIST_P11_N40,unsat,94.0935
MNIST_P0_N29,unsat,90.4077
MNIST_P12_N24,outofmemory,45.099
MNIST_P6_N2,unsat,147.8948
MNIST_P5_N11,outofmemory,45.934
MNIST_P13_N44,outofmemory,45.406
MNIST_P2_N10,outofmemory,44.885
MNIST_P15_N42,outofmemory,65.176
MNIST_P15_N35,outofmemory,44.633
MNIST_P2_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1631
MNIST_P2_N27,NnenumError(Return code: 1),14.8806
MNIST_P7_N1,unsat,89.0633
MNIST_P7_N48,NnenumError(Return code: 1),13.5409
MNIST_P9_N37,unsat,115.92
MNIST_P3_N15,NnenumError(Return code: 1),13.9438
MNIST_P5_N5,NnenumError(Return code: 1),14.3539
MNIST_P16_N14,NnenumError(Return code: 1),14.7943
MNIST_P4_N36,outofmemory,59.079
MNIST_P15_N37,unsat,116.149
MNIST_P1_N49,NnenumError(Return code: 1),8.4157
MNIST_P14_N40,unsat,89.4785
MNIST_P7_N47,outofmemory,58.557
MNIST_P0_N17,NnenumError(Return code: 1),9.6112
MNIST_P8_N2,unsat,176.878
MNIST_P7_N27,NnenumError(Return code: 1),9.3002
MNIST_P8_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0799
MNIST_P15_N47,outofmemory,80.243
MNIST_P0_N2,unsat,177.4448
MNIST_P2_N41,unsat,397.9313
MNIST_P9_N7,outofmemory,70.562
MNIST_P15_N20,NnenumError(Return code: 1),11.565
MNIST_P0_N22,NnenumError(Return code: 1),12.2256
MNIST_P13_N14,NnenumError(Return code: 1),12.3988
MNIST_P14_N7,outofmemory,71.065
MNIST_P15_N12,NnenumError(Return code: 1),13.7918
MNIST_P5_N9,unsat,102.6539
MNIST_P6_N35,outofmemory,64.555
MNIST_P0_N46,unsat,118.6537
MNIST_P14_N33,NnenumError(Return code: 1),8.0804
MNIST_P8_N41,unsat,754.9195
MNIST_P0_N15,NnenumError(Return code: 1),7.5661
MNIST_P13_N31,unsat,157.8399
MNIST_P8_N44,outofmemory,74.097
MNIST_P4_N40,unsat,83.4079
MNIST_P5_N48,NnenumError(Return code: 1),7.9624
MNIST_P11_N14,NnenumError(Return code: 1),8.2708
MNIST_P5_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.2707
MNIST_P11_N12,NnenumError(Return code: 1),10.8508
MNIST_P1_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.264
MNIST_P9_N27,NnenumError(Return code: 1),10.539
MNIST_P5_N36,outofmemory,146.978
MNIST_P11_N35,outofmemory,66.804
MNIST_P13_N41,unsat,604.0124
MNIST_P8_N37,unsat,107.0794
MNIST_P12_N26,NnenumError(Return code: 1),6.8274
MNIST_P7_N40,unsat,82.7561
MNIST_P12_N39,outofmemory,85.406
MNIST_P10_N1,unsat,81.8055
MNIST_P10_N25,outofmemory,158.39
MNIST_P10_N4,NnenumError(Return code: 1),12.7936
MNIST_P5_N24,outofmemory,83.677
MNIST_P4_N41,unsat,574.7724
MNIST_P14_N17,NnenumError(Return code: 1),11.9557
MNIST_P1_N31,unsat,152.923
MNIST_P13_N26,NnenumError(Return code: 1),12.468
MNIST_P15_N44,outofmemory,80.681
MNIST_P8_N1,outofmemory,100.864
MNIST_P4_N10,outofmemory,77.234
MNIST_P4_N11,outofmemory,78.12
MNIST_P6_N12,NnenumError(Return code: 1),8.499
MNIST_P14_N20,NnenumError(Return code: 1),8.3544
MNIST_P13_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.2163
MNIST_P13_N45,outofmemory,81.324
MNIST_P9_N48,NnenumError(Return code: 1),9.1141
MNIST_P0_N19,NnenumError(Return code: 1),9.1561
MNIST_P2_N47,outofmemory,92.196
MNIST_P5_N22,NnenumError(Return code: 1),9.4895
MNIST_P7_N20,NnenumError(Return code: 1),8.6475
MNIST_P8_N29,outofmemory,104.039
MNIST_P13_N36,outofmemory,140.799
MNIST_P11_N18,NnenumError(Return code: 1),8.1582
MNIST_P3_N9,unsat,103.5317
MNIST_P13_N39,outofmemory,73.551
MNIST_P5_N23,unsat,82.8348
MNIST_P16_N7,outofmemory,79.01
MNIST_P14_N49,NnenumError(Return code: 1),7.7987
MNIST_P10_N15,NnenumError(Return code: 1),8.1568
MNIST_P14_N13,outofmemory,69.818
MNIST_P11_N11,outofmemory,74.449
MNIST_P16_N13,outofmemory,73.009
MNIST_P7_N23,unsat,85.1123
MNIST_P10_N49,NnenumError(Return code: 1),9.9819
MNIST_P13_N19,NnenumError(Return code: 1),9.4473
MNIST_P16_N2,unsat,181.6833
MNIST_P6_N5,NnenumError(Return code: 1),9.5616
MNIST_P3_N17,NnenumError(Return code: 1),7.5789
MNIST_P7_N5,NnenumError(Return code: 1),8.2063
MNIST_P5_N21,NnenumError(Return code: 1),8.1625
MNIST_P14_N2,unsat,167.5628
MNIST_P10_N42,unsat,88.513
MNIST_P12_N21,NnenumError(Return code: 1),8.3088
MNIST_P5_N3,NnenumError(Return code: 1),7.991
MNIST_P13_N47,outofmemory,89.575
MNIST_P5_N13,outofmemory,75.194
MNIST_P14_N18,NnenumError(Return code: 1),10.0188
MNIST_P2_N15,NnenumError(Return code: 1),9.5059
MNIST_P3_N42,unsat,88.9245
MNIST_P11_N41,unsat,546.4533
MNIST_P3_N20,NnenumError(Return code: 1),8.1568
MNIST_P11_N5,NnenumError(Return code: 1),8.0362
MNIST_P11_N47,outofmemory,90.324
MNIST_P0_N42,unsat,90.0668
MNIST_P8_N25,outofmemory,172.107
MNIST_P2_N17,NnenumError(Return code: 1),9.4291
MNIST_P2_N3,NnenumError(Return code: 1),9.8266
MNIST_P3_N38,outofmemory,87.292
MNIST_P7_N49,NnenumError(Return code: 1),9.7475
MNIST_P8_N49,NnenumError(Return code: 1),10.5355
MNIST_P9_N47,outofmemory,93.154
MNIST_P13_N7,outofmemory,88.555
MNIST_P10_N41,unsat,491.5344
MNIST_P14_N29,unsat,85.9243
MNIST_P4_N4,NnenumError(Return code: 1),10.2543
MNIST_P7_N41,unsat,466.9223
MNIST_P7_N34,outofmemory,80.39
MNIST_P1_N48,NnenumError(Return code: 1),9.0979
MNIST_P10_N39,outofmemory,83.573
MNIST_P11_N34,outofmemory,84.18
MNIST_P13_N27,NnenumError(Return code: 1),8.6696
MNIST_P6_N44,outofmemory,85.955
MNIST_P6_N23,unsat,80.0375
MNIST_P10_N12,NnenumError(Return code: 1),8.6973
MNIST_P10_N26,NnenumError(Return code: 1),8.5435
MNIST_P11_N24,outofmemory,82.57
MNIST_P6_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.1155
MNIST_P3_N31,unsat,144.2008
MNIST_P5_N4,NnenumError(Return code: 1),8.5714
MNIST_P10_N17,NnenumError(Return code: 1),7.0714
MNIST_P4_N13,outofmemory,72.274
MNIST_P9_N35,outofmemory,68.558
MNIST_P6_N3,NnenumError(Return code: 1),8.7397
MNIST_P7_N36,outofmemory,166.71
MNIST_P15_N22,NnenumError(Return code: 1),8.0178
MNIST_P9_N18,NnenumError(Return code: 1),9.1403
MNIST_P2_N48,NnenumError(Return code: 1),8.391
MNIST_P9_N41,unsat,322.3629
MNIST_P8_N14,NnenumError(Return code: 1),7.342
MNIST_P1_N45,outofmemory,70.089
MNIST_P1_N23,unsat,66.0688
MNIST_P8_N38,outofmemory,72.362
MNIST_P4_N26,NnenumError(Return code: 1),7.0298
MNIST_P3_N34,outofmemory,61.319
MNIST_P4_N19,NnenumError(Return code: 1),6.2942
MNIST_P7_N21,NnenumError(Return code: 1),6.7458
MNIST_P7_N42,unsat,59.1311
MNIST_P1_N25,outofmemory,107.682
MNIST_P1_N36,outofmemory,107.071
MNIST_P8_N24,outofmemory,42.687
MNIST_P11_N10,outofmemory,52.62
MNIST_P0_N23,unsat,50.3697
MNIST_P6_N27,NnenumError(Return code: 1),5.3488
MNIST_P1_N15,NnenumError(Return code: 1),5.6117
MNIST_P4_N2,unsat,71.5745
MNIST_P12_N2,unsat,62.9959
MNIST_P7_N15,NnenumError(Return code: 1),4.0956
MNIST_P0_N18,NnenumError(Return code: 1),4.7702
MNIST_P14_N25,outofmemory,60.087
MNIST_P12_N42,unsat,28.5979
MNIST_P4_N24,outofmemory,31.365
MNIST_P15_N25,outofmemory,33.61
MNIST_P15_N34,outofmemory,20.506
MNIST_P3_N3,NnenumError(Return code: 1),2.0881
MNIST_P8_N27,NnenumError(Return code: 1),1.9923
MNIST_P7_N11,outofmemory,21.919
MNIST_P15_N24,outofmemory,21.252
MNIST_P0_N24,outofmemory,20.903
MNIST_P7_N13,outofmemory,21.681
MNIST_P10_N13,outofmemory,20.729
MNIST_P11_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0452
MNIST_P4_N44,outofmemory,22.473
MNIST_P14_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.0835
MNIST_P7_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0271
MNIST_P3_N24,outofmemory,20.677
MNIST_P14_N44,outofmemory,21.521
MNIST_P11_N13,outofmemory,20.57
MNIST_P11_N44,outofmemory,21.636
MNIST_P15_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.027
MNIST_P14_N24,outofmemory,21.674
MNIST_P1_N13,outofmemory,21.488
MNIST_P0_N44,outofmemory,21.442
MNIST_P1_N35,outofmemory,21.192
MNIST_P4_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0244
MNIST_P10_N44,outofmemory,21.864
MNIST_P3_N35,outofmemory,21.47
MNIST_P14_N35,outofmemory,21.726
MNIST_P9_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0247
MNIST_P6_N24,outofmemory,20.773
MNIST_P2_N44,outofmemory,21.65
MNIST_P12_N35,outofmemory,21.468
MNIST_P1_N24,outofmemory,20.923
MNIST_P12_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0253
MNIST_P7_N44,outofmemory,21.561
MNIST_P0_N35,outofmemory,22.141
MNIST_P12_N44,outofmemory,21.703
MNIST_P6_N13,outofmemory,20.93
MNIST_P3_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.0647
MNIST_P1_N1,outofmemory,20.593
MNIST_P3_N44,outofmemory,21.918
MNIST_P8_N13,outofmemory,20.996
MNIST_P10_N24,outofmemory,21.243
MNIST_P16_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0267
MNIST_P9_N24,outofmemory,21.366
MNIST_P10_N35,outofmemory,21.571
MNIST_P9_N13,outofmemory,21.227
MNIST_P85_N46,unsat,101.6683
MNIST_P44_N18,NnenumError(Return code: 1),12.0681
