ProblemId,Result,TotalTime
MNIST_P0_N48,NnenumError(Return code: 1),14.7002
MNIST_P2_N40,unsat,105.4654
MNIST_P5_N48,NnenumError(Return code: 1),14.5764
MNIST_P4_N33,NnenumError(Return code: 1),14.0903
MNIST_P15_N35,outofmemory,108.985
MNIST_P4_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0464
MNIST_P3_N12,NnenumError(Return code: 1),15.2485
MNIST_P2_N22,NnenumError(Return code: 1),14.4605
MNIST_P13_N36,unsat,113.6722
MNIST_P6_N35,unsat,105.3869
MNIST_P13_N42,unsat,105.258
MNIST_P3_N47,outofmemory,47.96
MNIST_P1_N20,NnenumError(Return code: 1),13.8999
MNIST_P8_N23,unsat,104.5431
MNIST_P9_N44,unsat,104.5143
MNIST_P11_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0295
MNIST_P15_N34,unsat,102.2351
MNIST_P5_N12,NnenumError(Return code: 1),15.2574
MNIST_P10_N7,unsat,106.3857
MNIST_P12_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0472
MNIST_P12_N13,unsat,103.3114
MNIST_P15_N37,unsat,109.2235
MNIST_P16_N10,outofmemory,44.397
MNIST_P16_N15,NnenumError(Return code: 1),6.8324
MNIST_P10_N13,unsat,89.5318
MNIST_P4_N41,unsat,262.8366
MNIST_P1_N23,unsat,89.7325
MNIST_P15_N20,NnenumError(Return code: 1),11.8685
MNIST_P11_N26,NnenumError(Return code: 1),12.4369
MNIST_P3_N13,unsat,89.3164
MNIST_P3_N48,NnenumError(Return code: 1),12.3055
MNIST_P5_N11,outofmemory,67.807
MNIST_P1_N25,unsat,114.8722
MNIST_P7_N44,outofmemory,63.575
MNIST_P5_N1,unsat,88.8853
MNIST_P2_N18,NnenumError(Return code: 1),12.3296
MNIST_P13_N49,NnenumError(Return code: 1),9.4883
MNIST_P5_N36,unsat,129.1288
MNIST_P0_N11,unsat,98.3289
MNIST_P13_N31,unsat,129.4027
MNIST_P4_N15,NnenumError(Return code: 1),9.488
MNIST_P5_N24,unsat,89.4368
MNIST_P15_N1,unsat,90.1945
MNIST_P3_N23,unsat,92.964
MNIST_P13_N33,NnenumError(Return code: 1),9.4875
MNIST_P13_N17,NnenumError(Return code: 1),8.9977
MNIST_P14_N22,NnenumError(Return code: 1),9.2957
MNIST_P9_N7,unsat,100.864
MNIST_P10_N24,unsat,99.3335
MNIST_P6_N12,NnenumError(Return code: 1),9.3293
MNIST_P12_N1,unsat,98.257
MNIST_P13_N23,unsat,99.2312
MNIST_P11_N27,NnenumError(Return code: 1),11.2395
MNIST_P0_N35,unsat,95.7263
MNIST_P11_N16,NnenumError(Return code: 1),10.979
MNIST_P9_N14,NnenumError(Return code: 1),11.6741
MNIST_P4_N16,NnenumError(Return code: 1),10.1256
MNIST_P15_N19,NnenumError(Return code: 1),10.8408
MNIST_P5_N4,NnenumError(Return code: 1),9.8473
MNIST_P5_N37,unsat,98.4852
MNIST_P8_N3,NnenumError(Return code: 1),8.9227
MNIST_P0_N20,NnenumError(Return code: 1),11.3791
MNIST_P2_N26,NnenumError(Return code: 1),10.4245
MNIST_P6_N20,NnenumError(Return code: 1),12.0119
MNIST_P2_N37,unsat,94.0877
MNIST_P7_N17,NnenumError(Return code: 1),10.5985
MNIST_P8_N2,unsat,148.0019
MNIST_P9_N29,unsat,87.8725
MNIST_P13_N10,unsat,90.258
MNIST_P14_N45,unsat,88.4634
MNIST_P14_N49,NnenumError(Return code: 1),7.7721
MNIST_P9_N40,unsat,90.5972
MNIST_P9_N46,unsat,105.6912
MNIST_P3_N19,NnenumError(Return code: 1),9.3044
MNIST_P8_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.1168
MNIST_P12_N27,NnenumError(Return code: 1),9.1057
MNIST_P2_N14,NnenumError(Return code: 1),9.6544
