ProblemId,Result,TotalTime
MNIST_P1_N24,outofmemory,43.154
MNIST_P2_N37,unsat,112.792
MNIST_P12_N48,NnenumError(Return code: 1),14.7494
MNIST_P6_N25,outofmemory,60.025
MNIST_P5_N19,NnenumError(Return code: 1),14.5264
MNIST_P6_N37,unsat,110.5116
MNIST_P8_N2,unsat,141.8974
MNIST_P5_N11,outofmemory,45.2
MNIST_P16_N12,NnenumError(Return code: 1),12.8986
MNIST_P7_N10,outofmemory,43.905
MNIST_P11_N17,NnenumError(Return code: 1),13.5927
MNIST_P7_N29,unsat,91.6662
MNIST_P5_N29,unsat,88.0011
MNIST_P15_N19,NnenumError(Return code: 1),13.138
MNIST_P14_N1,unsat,84.2226
MNIST_P9_N12,NnenumError(Return code: 1),14.241
MNIST_P7_N42,unsat,88.8606
MNIST_P12_N47,outofmemory,49.486
MNIST_P0_N15,NnenumError(Return code: 1),14.4406
MNIST_P5_N9,unsat,112.274
MNIST_P2_N15,NnenumError(Return code: 1),14.3148
MNIST_P6_N41,unsat,319.3452
MNIST_P9_N5,NnenumError(Return code: 1),7	3846
MNIST_P15_N42,unsat,80.6205
MNIST_P1_N49,NnenumError(Return code: 1),8.8347
MNIST_P14_N29,unsat,79.8504
MNIST_P5_N25,outofmemory,96.761
MNIST_P2_N16,NnenumError(Return code: 1),10.2194
MNIST_P13_N14,NnenumError(Return code: 1),10.5069
MNIST_P9_N27,NnenumError(Return code: 1),7.6736
MNIST_P6_N46,unsat,100.9046
MNIST_P4_N5,NnenumError(Return code: 1),9.6046
MNIST_P5_N20,NnenumError(Return code: 1),10.0152
MNIST_P0_N26,NnenumError(Return code: 1),11.4047
MNIST_P6_N19,NnenumError(Return code: 1),11.3358
MNIST_P12_N11,outofmemory,63.021
MNIST_P9_N24,outofmemory,64.557
MNIST_P7_N49,NnenumError(Return code: 1),5.7512
MNIST_P13_N22,NnenumError(Return code: 1),6.4793
MNIST_P10_N36,unsat,122.3831
MNIST_P14_N4,NnenumError(Return code: 1),8.9876
MNIST_P16_N15,NnenumError(Return code: 1),9.8151
MNIST_P8_N40,unsat,72.3698
MNIST_P7_N35,outofmemory,72.514
MNIST_P9_N16,NnenumError(Return code: 1),7.84
MNIST_P12_N26,NnenumError(Return code: 1),10.6632
MNIST_P12_N45,outofmemory,58.543
MNIST_P6_N7,outofmemory,66.329
MNIST_P0_N4,NnenumError(Return code: 1),11.0608
MNIST_P7_N44,outofmemory,57.082
MNIST_P4_N35,outofmemory,55.455
MNIST_P9_N44,outofmemory,54.918
