ProblemId,Result,TotalTime
MNIST_P3_N14,NnenumError(Return code: 1),14.0504
MNIST_P13_N41,unsat,337.8956
MNIST_P1_N20,NnenumError(Return code: 1),13.3899
MNIST_P2_N31,unsat,145.3238
MNIST_P7_N2,unsat,166.2332
MNIST_P14_N22,NnenumError(Return code: 1),13.9066
MNIST_P10_N39,outofmemory,44.28
MNIST_P3_N44,unsat,90.9639
MNIST_P1_N23,unsat,90.3158
MNIST_P4_N13,outofmemory,42.487
MNIST_P12_N42,unsat,88.7937
MNIST_P3_N13,outofmemory,42.867
MNIST_P7_N17,NnenumError(Return code: 1),13.6971
MNIST_P11_N5,NnenumError(Return code: 1),13.4084
MNIST_P12_N36,unsat,166.3792
MNIST_P15_N33,NnenumError(Return code: 1),13.6693
MNIST_P10_N1,unsat,82.02
MNIST_P13_N25,unsat,138.4477
MNIST_P15_N49,NnenumError(Return code: 1),14.1891
MNIST_P8_N33,NnenumError(Return code: 1),7.6026
MNIST_P10_N36,unsat,156.2666
MNIST_P11_N44,unsat,89.4973
MNIST_P10_N23,unsat,90.3053
MNIST_P15_N1,unsat,83.4984
MNIST_P14_N31,unsat,133.0009
MNIST_P14_N1,unsat,87.4254
MNIST_P7_N11,outofmemory,70.494
MNIST_P15_N13,outofmemory,68.623
MNIST_P16_N2,unsat,154.1639
MNIST_P4_N4,NnenumError(Return code: 1),11.6461
MNIST_P11_N24,outofmemory,68.8
MNIST_P3_N33,NnenumError(Return code: 1),10.3014
MNIST_P13_N17,NnenumError(Return code: 1),10.7962
MNIST_P13_N24,outofmemory,62.313
MNIST_P3_N29,unsat,83.5679
MNIST_P13_N20,NnenumError(Return code: 1),8.5423
MNIST_P15_N29,unsat,89.0137
MNIST_P3_N34,outofmemory,70.889
MNIST_P7_N23,unsat,87.1236
MNIST_P14_N42,unsat,85.2185
MNIST_P1_N48,NnenumError(Return code: 1),10.4809
MNIST_P12_N14,NnenumError(Return code: 1),12.2312
MNIST_P0_N1,unsat,82.3106
MNIST_P3_N19,NnenumError(Return code: 1),11.4133
MNIST_P16_N9,unsat,97.1575
MNIST_P6_N44,outofmemory,67.542
MNIST_P1_N22,NnenumError(Return code: 1),8.4591
MNIST_P16_N11,outofmemory,66.996
MNIST_P4_N10,outofmemory,65.269
MNIST_P8_N4,NnenumError(Return code: 1),8.7251
MNIST_P10_N33,NnenumError(Return code: 1),10.3993
MNIST_P7_N40,unsat,79.7524
MNIST_P8_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.1207
MNIST_P9_N41,unsat,387.7249
MNIST_P5_N23,unsat,79.4037
MNIST_P10_N25,unsat,124.7618
MNIST_P1_N21,NnenumError(Return code: 1),11.8761
MNIST_P3_N10,outofmemory,63.152
MNIST_P2_N10,outofmemory,63.166
MNIST_P12_N12,NnenumError(Return code: 1),8.6595
MNIST_P13_N9,unsat,90.8519
MNIST_P0_N12,NnenumError(Return code: 1),7.0317
MNIST_P14_N11,outofmemory,61.36
MNIST_P0_N39,outofmemory,66.824
MNIST_P2_N26,NnenumError(Return code: 1),7.5321
MNIST_P9_N3,NnenumError(Return code: 1),6.825
MNIST_P8_N35,outofmemory,71.757
MNIST_P6_N11,outofmemory,68.568
MNIST_P2_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.2497
MNIST_P7_N16,NnenumError(Return code: 1),9.4384
MNIST_P9_N9,unsat,101.2719
MNIST_P6_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0598
MNIST_P0_N41,unsat,399.3615
MNIST_P0_N38,outofmemory,64.933
MNIST_P12_N46,unsat,103.8052
MNIST_P10_N5,NnenumError(Return code: 1),10.4072
MNIST_P4_N44,outofmemory,63.409
MNIST_P7_N1,unsat,74.844
MNIST_P15_N48,NnenumError(Return code: 1),8.2318
MNIST_P8_N24,outofmemory,71.962
MNIST_P9_N16,NnenumError(Return code: 1),7.3763
MNIST_P11_N14,NnenumError(Return code: 1),9.0176
MNIST_P5_N37,unsat,100.196
MNIST_P10_N10,outofmemory,75.463
MNIST_P3_N37,unsat,95.4221
MNIST_P13_N3,NnenumError(Return code: 1),10.5943
MNIST_P2_N5,NnenumError(Return code: 1),10.6283
MNIST_P5_N26,NnenumError(Return code: 1),9.9662
MNIST_P3_N12,NnenumError(Return code: 1),10.7109
MNIST_P13_N12,NnenumError(Return code: 1),9.9656
MNIST_P11_N1,unsat,74.5056
MNIST_P0_N23,unsat,79.2018
MNIST_P2_N22,NnenumError(Return code: 1),10.3735
MNIST_P4_N25,outofmemory,102.199
MNIST_P10_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.2064
MNIST_P2_N41,unsat,402.6001
MNIST_P7_N36,outofmemory,109.957
MNIST_P13_N4,NnenumError(Return code: 1),8.5486
MNIST_P15_N37,unsat,97.0904
MNIST_P1_N24,outofmemory,66.207
MNIST_P3_N38,outofmemory,75.412
MNIST_P14_N41,unsat,425.9143
MNIST_P15_N41,unsat,486.8392
MNIST_P9_N11,outofmemory,80.754
MNIST_P12_N40,unsat,84.925
MNIST_P1_N2,unsat,181.3002
MNIST_P1_N13,outofmemory,68.67
MNIST_P2_N42,unsat,85.1706
MNIST_P11_N46,unsat,120.3815
MNIST_P2_N21,NnenumError(Return code: 1),11.2115
MNIST_P10_N42,unsat,88.0389
