ProblemId,Result,TotalTime
MNIST_P8_N48,NnenumError(Return code: 1),13.5143
MNIST_P9_N34,unsat,98.1242
MNIST_P15_N39,outofmemory,43.994
MNIST_P14_N49,NnenumError(Return code: 1),14.0912
MNIST_P1_N42,unsat,99.9328
MNIST_P15_N31,unsat,130.8123
MNIST_P0_N29,unsat,100.9693
MNIST_P14_N37,unsat,103.6476
MNIST_P9_N49,NnenumError(Return code: 1),13.7386
MNIST_P13_N26,NnenumError(Return code: 1),11.9346
MNIST_P5_N33,NnenumError(Return code: 1),13.1275
MNIST_P11_N34,unsat,92.9162
MNIST_P6_N44,unsat,101.4402
MNIST_P2_N41,unsat,266.9202
MNIST_P10_N18,NnenumError(Return code: 1),14.348
MNIST_P2_N39,outofmemory,43.62
MNIST_P9_N41,unsat,281.2285
MNIST_P11_N19,NnenumError(Return code: 1),13.7849
MNIST_P14_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1366
MNIST_P11_N35,unsat,99.3067
MNIST_P4_N35,unsat,100.2166
MNIST_P14_N19,NnenumError(Return code: 1),14.1
MNIST_P8_N29,unsat,91.6657
MNIST_P4_N13,unsat,91.4257
MNIST_P3_N41,unsat,286.5626
MNIST_P3_N7,unsat,93.0927
MNIST_P1_N26,NnenumError(Return code: 1),11.647
MNIST_P15_N3,NnenumError(Return code: 1),12.4514
MNIST_P2_N12,NnenumError(Return code: 1),11.9996
MNIST_P0_N33,NnenumError(Return code: 1),12.7655
MNIST_P2_N29,unsat,85.2257
MNIST_P14_N23,unsat,86.853
MNIST_P11_N23,unsat,87.972
MNIST_P8_N35,outofmemory,70.857
MNIST_P10_N46,unsat,103.9559
MNIST_P5_N47,unsat,109.4032
MNIST_P11_N14,NnenumError(Return code: 1),11.8594
MNIST_P11_N27,NnenumError(Return code: 1),10.6797
MNIST_P0_N23,unsat,86.1132
MNIST_P12_N29,unsat,80.8357
MNIST_P15_N16,NnenumError(Return code: 1),8.6612
MNIST_P6_N24,outofmemory,92.843
MNIST_P7_N36,unsat,131.6627
MNIST_P9_N14,NnenumError(Return code: 1),12.1213
MNIST_P9_N37,unsat,100.293
MNIST_P16_N9,unsat,107.2998
MNIST_P3_N44,unsat,84.5592
MNIST_P16_N12,NnenumError(Return code: 1),11.0189
MNIST_P0_N27,NnenumError(Return code: 1),10.2532
MNIST_P6_N38,outofmemory,64.281
MNIST_P7_N34,unsat,81.089
MNIST_P8_N15,NnenumError(Return code: 1),6.9924
MNIST_P6_N11,unsat,82.0355
MNIST_P11_N41,unsat,238.9314
MNIST_P7_N15,NnenumError(Return code: 1),9.5517
MNIST_P2_N3,NnenumError(Return code: 1),9.5339
MNIST_P11_N21,NnenumError(Return code: 1),9.9706
MNIST_P14_N21,NnenumError(Return code: 1),11.211
MNIST_P11_N36,unsat,113.7022
MNIST_P8_N17,NnenumError(Return code: 1),11.2651
MNIST_P0_N5,NnenumError(Return code: 1),11.8108
MNIST_P7_N21,NnenumError(Return code: 1),10.9824
MNIST_P3_N12,NnenumError(Return code: 1),6.0177
MNIST_P9_N33,NnenumError(Return code: 1),5.9419
MNIST_P3_N42,unsat,80.6062
MNIST_P13_N22,NnenumError(Return code: 1),7.2743
MNIST_P1_N36,unsat,110.5248
MNIST_P6_N39,unsat,89.4428
MNIST_P5_N18,NnenumError(Return code: 1),7.5082
MNIST_P6_N29,unsat,90.8389
MNIST_P7_N23,unsat,90.4156
MNIST_P10_N10,unsat,90.3164
MNIST_P13_N8,NnenumTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1464
MNIST_P5_N13,unsat,89.4857
MNIST_P10_N15,NnenumError(Return code: 1),11.304
MNIST_P5_N22,NnenumError(Return code: 1),11.0661
MNIST_P11_N26,NnenumError(Return code: 1),11.2323
MNIST_P2_N21,NnenumError(Return code: 1),12.0773
MNIST_P5_N21,NnenumError(Return code: 1),11.1377
MNIST_P5_N26,NnenumError(Return code: 1),7.005
MNIST_P2_N15,NnenumError(Return code: 1),7.6788
MNIST_P10_N26,NnenumError(Return code: 1),8.5652
MNIST_P14_N45,unsat,85.9447
MNIST_P10_N34,unsat,86.0513
MNIST_P11_N29,unsat,89.4136
MNIST_P14_N36,unsat,112.8408
MNIST_P15_N37,unsat,100.2602
MNIST_P2_N27,NnenumError(Return code: 1),9.604
MNIST_P4_N33,NnenumError(Return code: 1),10.7885
MNIST_P1_N24,unsat,91.0902
MNIST_P1_N33,NnenumError(Return code: 1),11.648
MNIST_P3_N1,unsat,88.5497
MNIST_P11_N5,NnenumError(Return code: 1),11.2859
MNIST_P1_N21,NnenumError(Return code: 1),9.4763
MNIST_P7_N4,NnenumError(Return code: 1),9.7382
MNIST_P14_N40,unsat,89.6958
MNIST_P9_N26,NnenumError(Return code: 1),9.2284
MNIST_P10_N47,unsat,114.2913
MNIST_P13_N27,NnenumError(Return code: 1),8.9669
MNIST_P2_N49,NnenumError(Return code: 1),8.6819
MNIST_P3_N13,unsat,91.08
MNIST_P5_N29,unsat,96.7557
MNIST_P10_N44,unsat,95.8561
MNIST_P6_N36,unsat,113.4671
MNIST_P10_N25,unsat,106.137
MNIST_P12_N26,NnenumError(Return code: 1),8.7996
MNIST_P5_N49,NnenumError(Return code: 1),9.4708
MNIST_P5_N2,unsat,138.4569
MNIST_P6_N1,unsat,88.0097
MNIST_P10_N1,unsat,90.26
MNIST_P4_N36,unsat,126.4575
MNIST_P3_N5,NnenumError(Return code: 1),10.8338
MNIST_P11_N22,NnenumError(Return code: 1),10.9285
MNIST_P4_N4,NnenumError(Return code: 1),10.4233
MNIST_P7_N20,NnenumError(Return code: 1),10.0606
MNIST_P13_N5,NnenumError(Return code: 1),10.7571
MNIST_P5_N11,unsat,98.1799
MNIST_P7_N12,NnenumError(Return code: 1),12.2996
MNIST_P0_N35,unsat,94.643
MNIST_P13_N13,unsat,91.9002
MNIST_P8_N3,NnenumError(Return code: 1),8.1797
MNIST_P5_N41,unsat,219.2158
MNIST_P10_N11,unsat,97.399
MNIST_P3_N22,NnenumError(Return code: 1),11.4906
MNIST_P15_N36,unsat,135.9432
MNIST_P12_N14,NnenumError(Return code: 1),12.4346
MNIST_P12_N39,unsat,94.2683
MNIST_P13_N4,NnenumError(Return code: 1),9.3592
MNIST_P9_N42,unsat,88.9309
MNIST_P9_N48,NnenumError(Return code: 1),11.1324
MNIST_P11_N12,NnenumError(Return code: 1),9.236
MNIST_P15_N49,NnenumError(Return code: 1),9.9317
MNIST_P14_N1,unsat,92.3153
MNIST_P4_N24,unsat,87.6163
MNIST_P8_N9,unsat,110.9582
MNIST_P9_N25,unsat,119.9333
MNIST_P16_N10,unsat,96.6415
MNIST_P2_N25,unsat,133.0048
MNIST_P5_N15,NnenumError(Return code: 1),12.3336
MNIST_P1_N39,unsat,95.8995
MNIST_P16_N3,NnenumError(Return code: 1),11.47
MNIST_P9_N36,unsat,125.58
MNIST_P15_N26,NnenumError(Return code: 1),9.4973
MNIST_P2_N11,outofmemory,67.68
MNIST_P14_N22,NnenumError(Return code: 1),11.7741
MNIST_P1_N49,NnenumError(Return code: 1),12.0811
MNIST_P3_N33,NnenumError(Return code: 1),11.7563
MNIST_P9_N20,NnenumError(Return code: 1),10.886
MNIST_P13_N29,unsat,90.1023
MNIST_P9_N45,unsat,88.3311
MNIST_P4_N29,unsat,89.9565
MNIST_P5_N3,NnenumError(Return code: 1),8.5561
MNIST_P12_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.064
MNIST_P6_N35,unsat,87.0491
MNIST_P8_N18,NnenumError(Return code: 1),10.3884
MNIST_P12_N13,unsat,82.7992
MNIST_P13_N39,unsat,95.3606
MNIST_P14_N3,NnenumError(Return code: 1),10.3829
MNIST_P14_N12,NnenumError(Return code: 1),10.3226
MNIST_P0_N46,unsat,102.2384
MNIST_P1_N23,unsat,88.9432
MNIST_P4_N37,unsat,96.5046
MNIST_P15_N14,NnenumError(Return code: 1),10.3863
MNIST_P5_N37,unsat,102.2897
MNIST_P0_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.1169
MNIST_P5_N44,unsat,91.7348
MNIST_P0_N4,NnenumError(Return code: 1),9.8911
MNIST_P4_N49,NnenumError(Return code: 1),9.4319
MNIST_P6_N41,unsat,214.3866
MNIST_P11_N11,unsat,92.8968
