ProblemId,Result,TotalTime
MNIST_P12_N12,NnenumError(Return code: 1),14.121
MNIST_P15_N20,NnenumError(Return code: 1),14.2876
MNIST_P15_N22,NnenumError(Return code: 1),14.3133
MNIST_P5_N48,NnenumError(Return code: 1),14.4068
MNIST_P14_N21,NnenumError(Return code: 1),14.739
MNIST_P14_N16,NnenumError(Return code: 1),14.4287
MNIST_P16_N7,outofmemory,47.281
MNIST_P12_N2,unsat,127.0255
MNIST_P7_N31,unsat,112.7203
MNIST_P7_N33,NnenumError(Return code: 1),14.8079
MNIST_P12_N18,NnenumError(Return code: 1),14.6774
MNIST_P8_N47,outofmemory,53.876
MNIST_P9_N29,unsat,78.6335
MNIST_P9_N16,NnenumError(Return code: 1),14.4695
MNIST_P13_N47,outofmemory,53.965
MNIST_P4_N47,outofmemory,54.431
MNIST_P11_N42,unsat,79.2848
MNIST_P6_N47,outofmemory,52.571
MNIST_P12_N25,unsat,112.6132
MNIST_P11_N22,NnenumError(Return code: 1),14.3049
MNIST_P13_N15,NnenumError(Return code: 1),14.9603
MNIST_P3_N33,NnenumError(Return code: 1),14.1688
MNIST_P5_N5,NnenumError(Return code: 1),14.2518
MNIST_P7_N34,outofmemory,45.549
MNIST_P1_N48,NnenumError(Return code: 1),13.7894
MNIST_P14_N14,NnenumError(Return code: 1),9.0589
MNIST_P15_N47,outofmemory,68.86
MNIST_P5_N14,NnenumError(Return code: 1),13.3186
MNIST_P8_N9,unsat,100.2951
MNIST_P2_N13,outofmemory,60.119
MNIST_P9_N11,outofmemory,62.498
MNIST_P4_N7,unsat,86.9454
MNIST_P7_N3,NnenumError(Return code: 1),12.1547
MNIST_P5_N31,unsat,103.6796
MNIST_P2_N45,outofmemory,59.935
MNIST_P6_N18,NnenumError(Return code: 1),12.2951
MNIST_P15_N15,NnenumError(Return code: 1),12.9046
MNIST_P2_N47,outofmemory,67.834
MNIST_P6_N3,NnenumError(Return code: 1),10.358
MNIST_P14_N15,NnenumError(Return code: 1),10.2764
MNIST_P14_N42,unsat,81.9208
MNIST_P6_N21,NnenumError(Return code: 1),10.4484
MNIST_P10_N10,unsat,82.4028
MNIST_P10_N47,outofmemory,58.994
MNIST_P13_N48,NnenumError(Return code: 1),12.2426
MNIST_P12_N48,NnenumError(Return code: 1),11.5239
MNIST_P8_N20,NnenumError(Return code: 1),10.5354
MNIST_P0_N37,unsat,93.6163
MNIST_P4_N26,NnenumError(Return code: 1),11.7534
MNIST_P5_N26,NnenumError(Return code: 1),9.8356
MNIST_P5_N3,NnenumError(Return code: 1),11.4475
MNIST_P2_N38,outofmemory,64.297
MNIST_P1_N38,outofmemory,62.622
MNIST_P1_N24,unsat,70.7825
MNIST_P0_N40,unsat,76.3306
MNIST_P11_N5,NnenumError(Return code: 1),10.1564
MNIST_P11_N48,NnenumError(Return code: 1),9.5925
MNIST_P12_N40,unsat,73.9824
MNIST_P10_N4,NnenumError(Return code: 1),9.9489
MNIST_P8_N37,unsat,93.6163
MNIST_P16_N8,NnenumTranslatorError(Unknown shape for variable x_0),0.0764
MNIST_P7_N41,unsat,271.9774
MNIST_P1_N42,unsat,79.7384
MNIST_P14_N39,outofmemory,54.6
MNIST_P1_N40,unsat,80.1455
MNIST_P4_N13,outofmemory,107.604
MNIST_P1_N1,unsat,81.5212
MNIST_P0_N22,NnenumError(Return code: 1),9.7397
MNIST_P6_N31,unsat,112.8097
MNIST_P0_N24,unsat,85.0625
MNIST_P4_N5,NnenumError(Return code: 1),11.8048
MNIST_P6_N14,NnenumError(Return code: 1),11.425
MNIST_P9_N20,NnenumError(Return code: 1),11.5447
MNIST_P0_N45,unsat,84.4603
MNIST_P5_N12,NnenumError(Return code: 1),12.6389
MNIST_P13_N25,unsat,109.7306
MNIST_P2_N48,NnenumError(Return code: 1),6.7987
MNIST_P11_N37,unsat,88.4038
MNIST_P0_N26,NnenumError(Return code: 1),8.9633
MNIST_P10_N13,unsat,73.636
MNIST_P10_N19,NnenumError(Return code: 1),10.6692
MNIST_P15_N3,NnenumError(Return code: 1),10.0282
MNIST_P4_N22,NnenumError(Return code: 1),10.4086
MNIST_P16_N9,unsat,93.4715
MNIST_P5_N39,outofmemory,70.25
MNIST_P12_N49,NnenumError(Return code: 1),11.2969
MNIST_P3_N3,NnenumError(Return code: 1),11.4011
MNIST_P11_N3,NnenumError(Return code: 1),10.3131
MNIST_P0_N2,unsat,126.5477
MNIST_P3_N24,unsat,75.1336
MNIST_P14_N22,NnenumError(Return code: 1),9.797
MNIST_P2_N9,unsat,94.0762
MNIST_P3_N20,NnenumError(Return code: 1),12.1898
MNIST_P5_N22,NnenumError(Return code: 1),9.9904
MNIST_P1_N17,NnenumError(Return code: 1),11.4346
MNIST_P8_N39,outofmemory,77.78
MNIST_P5_N49,NnenumError(Return code: 1),12.2673
MNIST_P6_N45,unsat,76.7639
MNIST_P4_N49,NnenumError(Return code: 1),10.2135
MNIST_P12_N37,unsat,94.7714
MNIST_P10_N31,unsat,109.6171
MNIST_P12_N20,NnenumError(Return code: 1),11.7158
MNIST_P4_N14,NnenumError(Return code: 1),11.751
MNIST_P3_N7,unsat,89.4049
MNIST_P7_N26,NnenumError(Return code: 1),11.3025
MNIST_P8_N21,NnenumError(Return code: 1),10.6539
MNIST_P14_N35,outofmemory,114.819
MNIST_P0_N4,NnenumError(Return code: 1),11.5404
MNIST_P0_N16,NnenumError(Return code: 1),12.4289
MNIST_P9_N2,unsat,136.8404
MNIST_P16_N5,NnenumError(Return code: 1),10.6158
MNIST_P4_N12,NnenumError(Return code: 1),13.1865
MNIST_P11_N7,unsat,94.8218
MNIST_P12_N42,unsat,87.9343
MNIST_P6_N23,unsat,82.8517
MNIST_P12_N24,unsat,88.0148
MNIST_P1_N49,NnenumError(Return code: 1),12.2377
MNIST_P4_N23,unsat,88.7202
MNIST_P6_N25,unsat,118.6307
