ProblemId,Result,TotalTime
CIFAR_P75_N35,MarabouError(Return code: 1),3.7775
CIFAR_P58_N47,MarabouError(Return code: 1),4.0399
CIFAR_P77_N21,MarabouError(Return code: 1),5.4527
CIFAR_P36_N37,MarabouError(Return code: 1),3.996
CIFAR_P74_N21,MarabouError(Return code: 1),3.907
CIFAR_P98_N47,MarabouError(Return code: 1),4.8804
CIFAR_P17_N34,unsat,83.3735
CIFAR_P68_N1,MarabouError(Return code: 1),5.0682
CIFAR_P85_N43,MarabouError(Return code: 1),4.3101
CIFAR_P94_N47,MarabouError(Return code: 1),3.8571
CIFAR_P36_N27,MarabouError(Return code: 1),3.92
CIFAR_P41_N26,MarabouError(Return code: 1),5.8591
CIFAR_P57_N42,timeout,3600.007
CIFAR_P74_N3,outofmemory,57.29
CIFAR_P28_N46,MarabouError(Return code: 1),4.1959
CIFAR_P81_N8,timeout,3600.018
CIFAR_P84_N45,MarabouError(Return code: 1),3.9434
CIFAR_P37_N47,MarabouError(Return code: 1),4.9409
CIFAR_P30_N25,outofmemory,156.794
CIFAR_P51_N24,MarabouError(Return code: 1),5.5328
CIFAR_P57_N32,unsat,131.233
CIFAR_P15_N28,MarabouError(Return code: 1),3.8161
CIFAR_P54_N24,MarabouError(Return code: 1),3.8107
CIFAR_P89_N37,MarabouError(Return code: 1),4.0134
CIFAR_P44_N47,MarabouError(Return code: 1),2.5796
CIFAR_P82_N16,MarabouError(Return code: 1),2.7187
CIFAR_P7_N43,MarabouError(Return code: 1),3.681
CIFAR_P21_N28,MarabouError(Return code: 1),3.9614
CIFAR_P32_N3,outofmemory,49.525
CIFAR_P61_N17,timeout,3600.001
CIFAR_P74_N23,MarabouError(Return code: 1),4.0188
CIFAR_P77_N19,MarabouError(Return code: 1),2.5773
CIFAR_P2_N24,MarabouError(Return code: 1),3.7465
CIFAR_P76_N41,MarabouError(Return code: 1),3.8735
CIFAR_P83_N25,outofmemory,146.352
CIFAR_P15_N26,MarabouError(Return code: 1),3.9417
CIFAR_P57_N33,MarabouError(Return code: 1),4.0351
CIFAR_P62_N7,MarabouError(Return code: 1),4.088
CIFAR_P96_N33,MarabouError(Return code: 1),3.8878
CIFAR_P57_N1,MarabouError(Return code: 1),4.025
CIFAR_P90_N28,MarabouError(Return code: 1),3.6234
CIFAR_P24_N37,MarabouError(Return code: 1),4.0347
CIFAR_P63_N26,MarabouError(Return code: 1),3.3848
CIFAR_P27_N23,MarabouError(Return code: 1),3.7304
CIFAR_P27_N13,unsat,129.4114
CIFAR_P18_N24,MarabouError(Return code: 1),3.2724
CIFAR_P13_N7,MarabouError(Return code: 1),3.6624
CIFAR_P19_N31,MarabouError(Return code: 1),3.926
CIFAR_P37_N37,MarabouError(Return code: 1),3.3689
CIFAR_P15_N14,MarabouError(Return code: 1),3.5478
CIFAR_P31_N38,MarabouError(Return code: 1),3.6854
CIFAR_P38_N34,unsat,87.6005
CIFAR_P73_N41,MarabouError(Return code: 1),3.7509
CIFAR_P48_N5,outofmemory,149.512
CIFAR_P76_N18,unsat,88.1284
CIFAR_P79_N27,MarabouError(Return code: 1),3.2663
CIFAR_P0_N20,MarabouError(Return code: 1),3.2349
CIFAR_P37_N27,MarabouError(Return code: 1),3.1314
CIFAR_P51_N44,MarabouError(Return code: 1),3.4999
CIFAR_P90_N7,MarabouError(Return code: 1),2.2619
CIFAR_P96_N30,MarabouError(Return code: 1),3.6234
CIFAR_P96_N28,MarabouError(Return code: 1),2.9498
CIFAR_P93_N16,MarabouError(Return code: 1),3.389
CIFAR_P17_N24,MarabouError(Return code: 1),3.2179
CIFAR_P51_N43,MarabouError(Return code: 1),2.604
CIFAR_P80_N27,MarabouError(Return code: 1),3.4593
CIFAR_P97_N2,outofmemory,104.789
CIFAR_P36_N26,MarabouError(Return code: 1),3.2193
CIFAR_P43_N45,MarabouError(Return code: 1),3.4712
CIFAR_P59_N7,MarabouError(Return code: 1),3.141
CIFAR_P50_N35,MarabouError(Return code: 1),3.6122
CIFAR_P72_N26,MarabouError(Return code: 1),2.8433
CIFAR_P2_N22,MarabouError(Return code: 1),2.7307
CIFAR_P28_N9,MarabouError(Return code: 1),4.0565
CIFAR_P70_N4,timeout,3600.018
CIFAR_P32_N33,MarabouError(Return code: 1),2.3257
CIFAR_P5_N19,MarabouError(Return code: 1),2.5987
CIFAR_P72_N3,outofmemory,56.335
CIFAR_P97_N42,timeout,3600.009
CIFAR_P11_N1,MarabouError(Return code: 1),3.45
CIFAR_P35_N20,MarabouError(Return code: 1),2.4152
CIFAR_P21_N6,MarabouError(Return code: 1),3.6111
CIFAR_P62_N6,MarabouError(Return code: 1),2.626
CIFAR_P30_N33,MarabouError(Return code: 1),3.2674
CIFAR_P36_N29,timeout,3600.015
CIFAR_P65_N12,MarabouError(Return code: 1),2.5119
CIFAR_P68_N34,unsat,82.6749
CIFAR_P80_N15,outofmemory,105.955
CIFAR_P96_N42,timeout,3600.012
CIFAR_P23_N3,outofmemory,52.074
CIFAR_P24_N41,MarabouError(Return code: 1),2.6294
CIFAR_P38_N38,MarabouError(Return code: 1),3.5768
CIFAR_P77_N22,MarabouError(Return code: 1),3.0335
CIFAR_P21_N7,MarabouError(Return code: 1),2.9169
CIFAR_P70_N47,MarabouError(Return code: 1),1.751
CIFAR_P75_N4,timeout,3600.003
CIFAR_P48_N24,MarabouError(Return code: 1),2.9807
CIFAR_P57_N2,outofmemory,109.212
CIFAR_P45_N29,timeout,3600.015
CIFAR_P65_N25,outofmemory,139.044
CIFAR_P23_N21,MarabouError(Return code: 1),2.4795
CIFAR_P66_N35,MarabouError(Return code: 1),1.9987
CIFAR_P75_N44,MarabouError(Return code: 1),2.4823
CIFAR_P1_N1,MarabouError(Return code: 1),2.6887
CIFAR_P59_N5,outofmemory,136.294
CIFAR_P74_N7,MarabouError(Return code: 1),2.0544
CIFAR_P40_N26,MarabouError(Return code: 1),1.9823
CIFAR_P92_N27,MarabouError(Return code: 1),1.7586
CIFAR_P18_N44,MarabouError(Return code: 1),2.2327
CIFAR_P38_N15,outofmemory,84.826
CIFAR_P67_N31,MarabouError(Return code: 1),2.5329
CIFAR_P98_N45,MarabouError(Return code: 1),2.0093
CIFAR_P2_N17,timeout,3600.019
CIFAR_P5_N6,MarabouError(Return code: 1),2.2818
CIFAR_P19_N9,MarabouError(Return code: 1),2.6512
CIFAR_P99_N30,MarabouError(Return code: 1),2.4205
CIFAR_P22_N6,MarabouError(Return code: 1),2.017
CIFAR_P61_N6,MarabouError(Return code: 1),2.2094
CIFAR_P81_N15,outofmemory,87.4
CIFAR_P97_N15,outofmemory,84.94
CIFAR_P31_N15,outofmemory,95.159
CIFAR_P70_N45,MarabouError(Return code: 1),2.0377
CIFAR_P91_N44,MarabouError(Return code: 1),2.2959
CIFAR_P91_N18,unsat,75.4543
CIFAR_P12_N15,outofmemory,81.617
CIFAR_P28_N17,timeout,3600.019
CIFAR_P42_N45,MarabouError(Return code: 1),2.0427
CIFAR_P56_N26,MarabouError(Return code: 1),2.2795
CIFAR_P65_N19,MarabouError(Return code: 1),1.8788
CIFAR_P7_N1,MarabouError(Return code: 1),1.9308
CIFAR_P80_N14,MarabouError(Return code: 1),2.1671
CIFAR_P92_N22,MarabouError(Return code: 1),1.7351
CIFAR_P69_N5,outofmemory,123.141
CIFAR_P71_N23,MarabouError(Return code: 1),2.0285
CIFAR_P43_N9,MarabouError(Return code: 1),2.7023
CIFAR_P58_N41,MarabouError(Return code: 1),2.0528
CIFAR_P56_N7,MarabouError(Return code: 1),2.0852
CIFAR_P6_N34,unsat,72.3951
CIFAR_P60_N16,MarabouError(Return code: 1),1.8955
CIFAR_P6_N6,MarabouError(Return code: 1),1.835
CIFAR_P29_N47,MarabouError(Return code: 1),1.6472
CIFAR_P49_N42,timeout,3600.002
CIFAR_P58_N34,unsat,72.3379
CIFAR_P77_N5,outofmemory,122.222
CIFAR_P12_N20,MarabouError(Return code: 1),2.0891
CIFAR_P7_N9,MarabouError(Return code: 1),2.2401
CIFAR_P76_N19,MarabouError(Return code: 1),1.5351
CIFAR_P30_N46,MarabouError(Return code: 1),1.8651
CIFAR_P68_N12,MarabouError(Return code: 1),1.4374
CIFAR_P17_N44,MarabouError(Return code: 1),1.4324
CIFAR_P23_N16,MarabouError(Return code: 1),1.3546
CIFAR_P12_N2,outofmemory,82.324
CIFAR_P64_N12,MarabouError(Return code: 1),1.5151
CIFAR_P21_N37,MarabouError(Return code: 1),1.8278
CIFAR_P85_N37,MarabouError(Return code: 1),1.7247
CIFAR_P27_N30,MarabouError(Return code: 1),1.9746
CIFAR_P37_N1,MarabouError(Return code: 1),1.5884
CIFAR_P90_N25,outofmemory,123.252
CIFAR_P37_N15,outofmemory,78.799
CIFAR_P55_N29,timeout,3600.011
CIFAR_P19_N6,MarabouError(Return code: 1),1.9316
CIFAR_P65_N45,MarabouError(Return code: 1),2.0184
CIFAR_P69_N28,MarabouError(Return code: 1),1.8172
CIFAR_P22_N24,MarabouError(Return code: 1),1.5589
CIFAR_P54_N16,MarabouError(Return code: 1),1.5436
CIFAR_P74_N16,MarabouError(Return code: 1),1.5267
CIFAR_P77_N23,MarabouError(Return code: 1),1.6258
CIFAR_P86_N38,MarabouError(Return code: 1),1.5273
CIFAR_P89_N43,MarabouError(Return code: 1),1.4891
CIFAR_P87_N28,MarabouError(Return code: 1),1.5147
CIFAR_P43_N18,unsat,70.8645
CIFAR_P39_N7,MarabouError(Return code: 1),1.8261
CIFAR_P83_N9,MarabouError(Return code: 1),2.1983
CIFAR_P77_N31,MarabouError(Return code: 1),1.544
CIFAR_P52_N5,outofmemory,122.475
