ProblemId,Result,TotalTime
CIFAR_P25_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0338
CIFAR_P30_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.1741
CIFAR_P44_N25,outofmemory,39.861
CIFAR_P12_N42,sat,1.3065
CIFAR_P25_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.9274
CIFAR_P67_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.9995
CIFAR_P70_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.9798
CIFAR_P11_N34,sat,1.5885
CIFAR_P76_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8747
CIFAR_P68_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9195
CIFAR_P18_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.1129
CIFAR_P2_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9926
CIFAR_P18_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.2079
CIFAR_P46_N4,sat,25.2906
CIFAR_P49_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9776
CIFAR_P77_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.195
CIFAR_P83_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.1732
CIFAR_P31_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.1046
CIFAR_P31_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.419
CIFAR_P82_N18,sat,1.3433
CIFAR_P82_N38,NeurifyTranslatorError(Unsupported computation graph detected),1.0254
CIFAR_P41_N13,sat,24.6925
CIFAR_P50_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9221
CIFAR_P13_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.1596
CIFAR_P54_N2,sat,46.6751
CIFAR_P75_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.9686
CIFAR_P77_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.0305
CIFAR_P76_N34,sat,1.2403
CIFAR_P99_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.0702
CIFAR_P39_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.9882
CIFAR_P8_N27,NeurifyTranslatorError(Unsupported computation graph detected),1.0018
CIFAR_P37_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8962
CIFAR_P77_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.1438
CIFAR_P89_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.0231
CIFAR_P53_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.2869
CIFAR_P53_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.0425
CIFAR_P49_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.0863
CIFAR_P27_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.997
CIFAR_P91_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.854
CIFAR_P36_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8734
CIFAR_P72_N15,sat,3.4891
CIFAR_P8_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.0508
CIFAR_P32_N4,unsat,46.6063
CIFAR_P35_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.1258
CIFAR_P86_N38,NeurifyTranslatorError(Unsupported computation graph detected),1.1982
CIFAR_P50_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9889
CIFAR_P34_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8152
CIFAR_P36_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.9601
CIFAR_P8_N4,sat,29.8741
CIFAR_P28_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8753
CIFAR_P3_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.0653
CIFAR_P94_N44,NeurifyTranslatorError(Unsupported computation graph detected),1.1933
CIFAR_P85_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9414
CIFAR_P34_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.1087
CIFAR_P18_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9391
CIFAR_P27_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.9792
CIFAR_P5_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.0025
CIFAR_P29_N15,outofmemory,110.557
CIFAR_P81_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.9529
CIFAR_P26_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.9469
CIFAR_P36_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.9055
CIFAR_P13_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.9765
CIFAR_P6_N2,sat,3.1096
CIFAR_P48_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.1453
CIFAR_P22_N44,NeurifyTranslatorError(Unsupported computation graph detected),1.042
CIFAR_P3_N15,sat,3.0618
CIFAR_P44_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.9533
CIFAR_P11_N18,sat,1.2997
CIFAR_P52_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.9068
CIFAR_P27_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.2167
CIFAR_P28_N27,NeurifyTranslatorError(Unsupported computation graph detected),1.4343
CIFAR_P3_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.921
CIFAR_P54_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9627
CIFAR_P60_N5,sat,3.7442
CIFAR_P65_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.5476
CIFAR_P84_N42,unsat,30.0977
CIFAR_P14_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.061
CIFAR_P94_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.0279
CIFAR_P47_N23,NeurifyTranslatorError(Unsupported computation graph detected),1.2386
CIFAR_P57_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.3371
CIFAR_P41_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.2048
CIFAR_P93_N13,sat,9.1166
CIFAR_P66_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.1548
CIFAR_P21_N16,NeurifyTranslatorError(Unsupported computation graph detected),1.2084
CIFAR_P15_N12,NeurifyTranslatorError(Unsupported computation graph detected),1.504
CIFAR_P75_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.2553
CIFAR_P77_N28,NeurifyTranslatorError(Unsupported computation graph detected),1.1217
CIFAR_P72_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8221
CIFAR_P82_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8202
CIFAR_P87_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.895
CIFAR_P38_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.1288
CIFAR_P7_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8683
CIFAR_P33_N13,sat,9.8166
CIFAR_P21_N2,unsat,404.024
CIFAR_P92_N34,sat,1.2871
CIFAR_P3_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8833
CIFAR_P37_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8107
CIFAR_P3_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.0037
CIFAR_P43_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.0131
CIFAR_P90_N18,sat,6.6077
CIFAR_P57_N5,sat,3.3124
CIFAR_P64_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8724
CIFAR_P52_N25,outofmemory,18.646
CIFAR_P39_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9153
CIFAR_P58_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.0512
CIFAR_P2_N2,sat,2.9309
CIFAR_P21_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.7612
CIFAR_P43_N32,sat,1.2046
CIFAR_P86_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8513
CIFAR_P10_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.833
CIFAR_P5_N42,sat,14.2922
CIFAR_P56_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.8235
CIFAR_P80_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8926
CIFAR_P8_N32,sat,41.0628
CIFAR_P82_N17,sat,1.1303
CIFAR_P50_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.8965
CIFAR_P61_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.877
CIFAR_P32_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8547
CIFAR_P58_N15,outofmemory,22.556
CIFAR_P62_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.7957
CIFAR_P72_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9117
CIFAR_P71_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.8376
CIFAR_P39_N42,sat,7.798
CIFAR_P43_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8936
CIFAR_P91_N42,sat,1.1529
CIFAR_P45_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0485
CIFAR_P58_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8167
CIFAR_P85_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9421
CIFAR_P64_N42,sat,0.9853
CIFAR_P56_N2,sat,2.8214
CIFAR_P18_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8478
CIFAR_P48_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9596
CIFAR_P69_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8254
CIFAR_P43_N17,sat,4.2153
CIFAR_P76_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.8287
CIFAR_P79_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.8711
CIFAR_P82_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.8951
CIFAR_P9_N6,NeurifyTranslatorError(Unsupported computation graph detected),0.9673
CIFAR_P14_N17,sat,1.1293
CIFAR_P99_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8514
CIFAR_P7_N13,sat,1.2208
CIFAR_P13_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.8827
CIFAR_P65_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.7593
CIFAR_P50_N4,unsat,44.809
CIFAR_P6_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9126
CIFAR_P16_N17,sat,4.1138
CIFAR_P36_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.833
CIFAR_P16_N2,sat,3.1442
CIFAR_P14_N2,sat,2.9471
CIFAR_P29_N13,sat,40.121
CIFAR_P42_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8136
CIFAR_P71_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8305
CIFAR_P31_N34,sat,1.1162
CIFAR_P81_N13,sat,1.2461
CIFAR_P53_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.8547
CIFAR_P66_N15,sat,3.1334
CIFAR_P0_N25,outofmemory,17.734
CIFAR_P62_N18,sat,1.2414
CIFAR_P49_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8829
CIFAR_P96_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.896
CIFAR_P61_N4,timeout,3600.02
CIFAR_P41_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.83
CIFAR_P87_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8237
CIFAR_P0_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.7782
CIFAR_P78_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9209
CIFAR_P75_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8185
CIFAR_P13_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.827
CIFAR_P99_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8044
CIFAR_P13_N15,sat,2.8661
CIFAR_P18_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.7956
CIFAR_P14_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.7589
CIFAR_P46_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.7802
CIFAR_P72_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.7591
CIFAR_P13_N34,sat,1.0959
CIFAR_P85_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.7311
CIFAR_P16_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.8582
CIFAR_P13_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.7982
CIFAR_P58_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8976
CIFAR_P20_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.7732
CIFAR_P93_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.8495
CIFAR_P97_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.8012
CIFAR_P40_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.9017
CIFAR_P56_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8513
CIFAR_P8_N6,NeurifyTranslatorError(Unsupported computation graph detected),0.994
CIFAR_P63_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.8581
CIFAR_P6_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8171
CIFAR_P60_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.7818
CIFAR_P67_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9102
CIFAR_P65_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.7319
CIFAR_P25_N2,outofmemory,68.386
CIFAR_P84_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.7708
CIFAR_P88_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.873
CIFAR_P57_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.8553
CIFAR_P5_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.9093
CIFAR_P41_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.8837
CIFAR_P2_N13,sat,1.2066
CIFAR_P63_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8044
CIFAR_P81_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.9539
CIFAR_P16_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.856
CIFAR_P81_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9743
CIFAR_P14_N18,sat,1.2942
CIFAR_P20_N34,sat,1.104
CIFAR_P63_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8513
CIFAR_P9_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.7972
CIFAR_P92_N32,sat,1.1804
CIFAR_P6_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8124
CIFAR_P22_N34,sat,28.1166
CIFAR_P20_N13,sat,9.1725
CIFAR_P44_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.8744
