ProblemId,Result,TotalTime
CIFAR_P86_N1,MarabouError(Return code: 1),5.6633
CIFAR_P87_N46,MarabouError(Return code: 1),5.8256
CIFAR_P13_N23,MarabouError(Return code: 1),5.69
CIFAR_P50_N5,outofmemory,164.417
CIFAR_P61_N35,MarabouError(Return code: 1),5.8701
CIFAR_P71_N24,MarabouError(Return code: 1),5.7877
CIFAR_P61_N46,MarabouError(Return code: 1),5.757
CIFAR_P44_N42,timeout,3600.017
CIFAR_P25_N4,timeout,3600.023
CIFAR_P13_N1,MarabouError(Return code: 1),5.8497
CIFAR_P12_N31,MarabouError(Return code: 1),5.8017
CIFAR_P26_N4,timeout,3600.012
CIFAR_P9_N22,MarabouError(Return code: 1),5.6644
CIFAR_P19_N32,unsat,144.3325
CIFAR_P39_N25,outofmemory,169.318
CIFAR_P80_N42,timeout,3600.008
CIFAR_P61_N4,timeout,3600.002
CIFAR_P0_N38,MarabouError(Return code: 1),5.727
CIFAR_P42_N47,MarabouError(Return code: 1),5.7537
CIFAR_P58_N25,outofmemory,154.634
CIFAR_P66_N38,MarabouError(Return code: 1),5.7813
CIFAR_P86_N22,MarabouError(Return code: 1),5.554
CIFAR_P19_N23,MarabouError(Return code: 1),5.8736
CIFAR_P89_N32,unsat,140.0235
CIFAR_P10_N22,MarabouError(Return code: 1),2.2775
CIFAR_P68_N6,MarabouError(Return code: 1),2.5881
CIFAR_P96_N26,MarabouError(Return code: 1),4.0836
CIFAR_P50_N32,unsat,142.5724
CIFAR_P72_N22,MarabouError(Return code: 1),3.166
CIFAR_P90_N31,MarabouError(Return code: 1),3.1922
CIFAR_P99_N24,MarabouError(Return code: 1),3.9525
CIFAR_P6_N30,MarabouError(Return code: 1),3.8322
CIFAR_P93_N9,MarabouError(Return code: 1),4.4153
CIFAR_P6_N20,MarabouError(Return code: 1),3.764
CIFAR_P14_N25,outofmemory,163.295
CIFAR_P3_N45,MarabouError(Return code: 1),3.8085
CIFAR_P52_N3,outofmemory,60.435
CIFAR_P92_N27,MarabouError(Return code: 1),3.2944
CIFAR_P75_N26,MarabouError(Return code: 1),2.5776
CIFAR_P5_N16,MarabouError(Return code: 1),2.7377
CIFAR_P15_N2,outofmemory,113.606
CIFAR_P3_N41,MarabouError(Return code: 1),2.1758
CIFAR_P41_N14,MarabouError(Return code: 1),2.6823
CIFAR_P51_N25,outofmemory,159.851
CIFAR_P12_N37,MarabouError(Return code: 1),2.8571
CIFAR_P24_N5,outofmemory,164.551
CIFAR_P33_N41,MarabouError(Return code: 1),3.1262
CIFAR_P3_N20,MarabouError(Return code: 1),3.3462
CIFAR_P33_N29,timeout,3600.012
