ProblemId,Result,TotalTime
CIFAR_P32_N19,NeurifyTranslatorError(Unsupported computation graph detected),2.3341
CIFAR_P35_N45,NeurifyTranslatorError(Unsupported computation graph detected),2.0389
CIFAR_P63_N2,sat,49.0035
CIFAR_P74_N17,sat,12.0909
CIFAR_P29_N5,outofmemory,41.907
CIFAR_P28_N16,NeurifyTranslatorError(Unsupported computation graph detected),2.2978
CIFAR_P50_N25,sat,4.8272
CIFAR_P53_N34,sat,14.0675
CIFAR_P54_N5,outofmemory,41.994
CIFAR_P4_N43,NeurifyTranslatorError(Unsupported computation graph detected),2.202
CIFAR_P1_N8,NeurifyTranslatorError(Unsupported computation graph detected),2.7044
CIFAR_P77_N44,NeurifyTranslatorError(Unsupported computation graph detected),2.0442
CIFAR_P80_N23,NeurifyTranslatorError(Unsupported computation graph detected),2.0366
CIFAR_P31_N25,outofmemory,42.179
CIFAR_P23_N30,NeurifyTranslatorError(Unsupported computation graph detected),2.6703
CIFAR_P33_N12,NeurifyTranslatorError(Unsupported computation graph detected),2.2077
CIFAR_P72_N5,sat,4.6156
CIFAR_P62_N32,sat,2.6428
CIFAR_P27_N13,sat,10.8037
CIFAR_P70_N8,NeurifyTranslatorError(Unsupported computation graph detected),2.2381
CIFAR_P82_N27,NeurifyTranslatorError(Unsupported computation graph detected),2.0898
CIFAR_P43_N45,NeurifyTranslatorError(Unsupported computation graph detected),2.1506
CIFAR_P78_N32,sat,26.7523
CIFAR_P33_N23,NeurifyTranslatorError(Unsupported computation graph detected),2.0723
CIFAR_P66_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.2197
CIFAR_P84_N23,NeurifyTranslatorError(Unsupported computation graph detected),1.2395
CIFAR_P37_N18,sat,1.6141
CIFAR_P70_N32,unsat,72.9914
CIFAR_P74_N27,NeurifyTranslatorError(Unsupported computation graph detected),1.2389
CIFAR_P47_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.4167
CIFAR_P7_N42,sat,11.4005
CIFAR_P65_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.2477
CIFAR_P82_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8309
CIFAR_P28_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9601
CIFAR_P27_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9392
CIFAR_P39_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.2242
CIFAR_P23_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.0894
CIFAR_P41_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.4084
CIFAR_P66_N2,sat,3.7171
CIFAR_P76_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.1441
CIFAR_P95_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.4405
CIFAR_P15_N2,sat,3.473
CIFAR_P84_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.1914
CIFAR_P1_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0308
CIFAR_P14_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.9126
CIFAR_P88_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.8856
CIFAR_P24_N34,sat,27.624
CIFAR_P50_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9492
CIFAR_P53_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9951
CIFAR_P18_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.0627
CIFAR_P56_N34,sat,1.2238
CIFAR_P97_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.0981
CIFAR_P28_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8376
CIFAR_P16_N18,sat,6.6266
CIFAR_P47_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0234
CIFAR_P7_N18,sat,12.6203
CIFAR_P48_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.2835
CIFAR_P67_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.2107
CIFAR_P73_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.3191
CIFAR_P76_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8891
CIFAR_P83_N12,NeurifyTranslatorError(Unsupported computation graph detected),1.1008
CIFAR_P81_N2,sat,3.0362
CIFAR_P25_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.9553
CIFAR_P21_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9815
