ProblemId,Result,TotalTime
CIFAR_P20_N3,BabTranslatorError(Unsupported computation graph detected),1.1141
CIFAR_P74_N26,BabTranslatorError(Unsupported computation graph detected),1.1458
CIFAR_P93_N45,BabTranslatorError(Unsupported computation graph detected),1.3416
CIFAR_P72_N33,BabTranslatorError(Unsupported computation graph detected),1.3056
CIFAR_P77_N43,BabTranslatorError(Unsupported computation graph detected),1.3597
CIFAR_P70_N26,BabTranslatorError(Unsupported computation graph detected),1.1118
CIFAR_P79_N16,BabTranslatorError(Unsupported computation graph detected),1.0954
CIFAR_P2_N17,sat,558.5817
CIFAR_P8_N7,BabTranslatorError(Unsupported computation graph detected),1.3118
CIFAR_P61_N31,BabTranslatorError(Unsupported computation graph detected),1.1654
CIFAR_P71_N34,timeout,3600.027
CIFAR_P88_N31,BabTranslatorError(Unsupported computation graph detected),1.1194
CIFAR_P46_N22,BabTranslatorError(Unsupported computation graph detected),1.0103
CIFAR_P38_N41,BabTranslatorError(Unsupported computation graph detected),1.4352
CIFAR_P77_N5,outofmemory,121.079
CIFAR_P52_N12,BabTranslatorError(Unsupported computation graph detected),1.4158
CIFAR_P59_N21,BabTranslatorError(Unsupported computation graph detected),1.2995
CIFAR_P33_N33,BabTranslatorError(Unsupported computation graph detected),1.2379
CIFAR_P35_N18,timeout,3600.021
CIFAR_P17_N24,BabTranslatorError(Unsupported computation graph detected),1.2451
CIFAR_P52_N30,BabTranslatorError(Unsupported computation graph detected),1.8493
CIFAR_P35_N3,BabTranslatorError(Unsupported computation graph detected),1.0989
CIFAR_P46_N12,BabTranslatorError(Unsupported computation graph detected),1.0433
CIFAR_P96_N19,BabTranslatorError(Unsupported computation graph detected),1.603
CIFAR_P72_N42,sat,550.6686
CIFAR_P64_N42,sat,527.4313
CIFAR_P43_N4,timeout,3600.018
CIFAR_P94_N23,BabTranslatorError(Unsupported computation graph detected),1.33
CIFAR_P39_N34,timeout,3600.011
CIFAR_P4_N21,BabTranslatorError(Unsupported computation graph detected),1.0462
CIFAR_P99_N20,BabTranslatorError(Unsupported computation graph detected),1.3422
CIFAR_P46_N6,BabTranslatorError(Unsupported computation graph detected),1.6556
CIFAR_P29_N46,BabTranslatorError(Unsupported computation graph detected),1.3405
CIFAR_P85_N42,timeout,3600.046
CIFAR_P69_N20,BabTranslatorError(Unsupported computation graph detected),1.4686
CIFAR_P46_N2,timeout,3600.042
CIFAR_P78_N9,BabTranslatorError(Unsupported computation graph detected),2.2034
CIFAR_P35_N43,BabTranslatorError(Unsupported computation graph detected),1.3453
CIFAR_P16_N21,BabTranslatorError(Unsupported computation graph detected),1.2556
CIFAR_P49_N31,BabTranslatorError(Unsupported computation graph detected),1.2182
CIFAR_P36_N46,BabTranslatorError(Unsupported computation graph detected),1.4394
CIFAR_P80_N29,BabTranslatorError(Unsupported computation graph detected),0.9584
CIFAR_P99_N13,sat,1542.6823
CIFAR_P53_N7,BabTranslatorError(Unsupported computation graph detected),1.1377
CIFAR_P91_N21,BabTranslatorError(Unsupported computation graph detected),1.2331
CIFAR_P69_N33,BabTranslatorError(Unsupported computation graph detected),1.1951
CIFAR_P71_N2,timeout,3600.006
CIFAR_P26_N47,BabTranslatorError(Unsupported computation graph detected),0.9096
CIFAR_P87_N34,sat,2472.9056
CIFAR_P55_N23,BabTranslatorError(Unsupported computation graph detected),1.8251
CIFAR_P91_N2,timeout,3600.007
CIFAR_P4_N32,sat,1477.6729
CIFAR_P81_N23,BabTranslatorError(Unsupported computation graph detected),1.6221
CIFAR_P88_N43,BabTranslatorError(Unsupported computation graph detected),1.2112
CIFAR_P73_N31,BabTranslatorError(Unsupported computation graph detected),1.2708
CIFAR_P49_N44,BabTranslatorError(Unsupported computation graph detected),1.444
CIFAR_P69_N46,BabTranslatorError(Unsupported computation graph detected),1.585
CIFAR_P9_N25,outofmemory,119.83
CIFAR_P59_N12,BabTranslatorError(Unsupported computation graph detected),1.0583
CIFAR_P83_N15,timeout,3600.02
CIFAR_P43_N42,sat,547.0022
CIFAR_P99_N2,timeout,3600.03
CIFAR_P18_N41,BabTranslatorError(Unsupported computation graph detected),1.5607
CIFAR_P73_N17,timeout,3600.018
CIFAR_P65_N31,BabTranslatorError(Unsupported computation graph detected),1.3248
CIFAR_P62_N45,BabTranslatorError(Unsupported computation graph detected),1.4594
CIFAR_P95_N37,BabTranslatorError(Unsupported computation graph detected),1.358
CIFAR_P23_N45,BabTranslatorError(Unsupported computation graph detected),1.8854
CIFAR_P59_N29,BabTranslatorError(Unsupported computation graph detected),1.093
CIFAR_P2_N7,BabTranslatorError(Unsupported computation graph detected),1.253
CIFAR_P89_N6,BabTranslatorError(Unsupported computation graph detected),1.775
CIFAR_P14_N34,sat,2248.5018
CIFAR_P96_N1,BabTranslatorError(Unsupported computation graph detected),1.4771
CIFAR_P39_N38,BabTranslatorError(Unsupported computation graph detected),1.0554
CIFAR_P29_N23,BabTranslatorError(Unsupported computation graph detected),1.7673
CIFAR_P82_N21,BabTranslatorError(Unsupported computation graph detected),1.3429
CIFAR_P42_N9,BabTranslatorError(Unsupported computation graph detected),2.0907
CIFAR_P76_N2,VerificationRunnerError(IndexError),
CIFAR_P63_N2,timeout,3600.02
CIFAR_P30_N12,BabTranslatorError(Unsupported computation graph detected),1.2675
CIFAR_P29_N28,BabTranslatorError(Unsupported computation graph detected),1.4717
CIFAR_P17_N17,sat,560.1879
CIFAR_P0_N22,BabTranslatorError(Unsupported computation graph detected),1.1721
CIFAR_P33_N7,BabTranslatorError(Unsupported computation graph detected),1.4876
CIFAR_P66_N21,BabTranslatorError(Unsupported computation graph detected),1.2533
CIFAR_P82_N45,BabTranslatorError(Unsupported computation graph detected),1.5396
CIFAR_P70_N28,BabTranslatorError(Unsupported computation graph detected),1.4763
CIFAR_P84_N31,BabTranslatorError(Unsupported computation graph detected),1.4596
CIFAR_P13_N26,BabTranslatorError(Unsupported computation graph detected),1.0793
CIFAR_P84_N41,BabTranslatorError(Unsupported computation graph detected),1.8831
CIFAR_P35_N44,BabTranslatorError(Unsupported computation graph detected),1.4302
CIFAR_P48_N42,sat,543.9834
CIFAR_P83_N17,timeout,3600.061
CIFAR_P37_N14,BabTranslatorError(Unsupported computation graph detected),1.8415
CIFAR_P35_N8,BabTranslatorError(Unsupported computation graph detected),1.4031
CIFAR_P48_N31,BabTranslatorError(Unsupported computation graph detected),1.3467
CIFAR_P90_N9,BabTranslatorError(Unsupported computation graph detected),2.136
CIFAR_P48_N5,outofmemory,127.274
CIFAR_P16_N1,BabTranslatorError(Unsupported computation graph detected),1.3212
CIFAR_P6_N22,BabTranslatorError(Unsupported computation graph detected),1.3453
CIFAR_P21_N16,BabTranslatorError(Unsupported computation graph detected),1.0914
CIFAR_P81_N14,BabTranslatorError(Unsupported computation graph detected),1.4211
CIFAR_P34_N44,BabTranslatorError(Unsupported computation graph detected),1.5412
CIFAR_P70_N15,timeout,3600.005
CIFAR_P27_N34,sat,2269.9269
CIFAR_P26_N26,BabTranslatorError(Unsupported computation graph detected),1.3539
CIFAR_P50_N2,VerificationRunnerError(IndexError),
CIFAR_P22_N18,timeout,3600.008
CIFAR_P90_N23,BabTranslatorError(Unsupported computation graph detected),1.9814
CIFAR_P79_N20,BabTranslatorError(Unsupported computation graph detected),1.5218
CIFAR_P4_N13,sat,1465.0038
CIFAR_P51_N19,BabTranslatorError(Unsupported computation graph detected),1.896
CIFAR_P11_N8,BabTranslatorError(Unsupported computation graph detected),1.2534
CIFAR_P21_N23,BabTranslatorError(Unsupported computation graph detected),1.6302
CIFAR_P7_N44,BabTranslatorError(Unsupported computation graph detected),1.4516
CIFAR_P56_N17,sat,568.8044
CIFAR_P37_N19,BabTranslatorError(Unsupported computation graph detected),2.08
CIFAR_P35_N37,BabTranslatorError(Unsupported computation graph detected),1.8127
CIFAR_P60_N46,BabTranslatorError(Unsupported computation graph detected),1.4369
CIFAR_P25_N13,timeout,3600.013
CIFAR_P1_N31,BabTranslatorError(Unsupported computation graph detected),1.5719
CIFAR_P45_N21,BabTranslatorError(Unsupported computation graph detected),1.4968
CIFAR_P53_N1,BabTranslatorError(Unsupported computation graph detected),1.5515
CIFAR_P25_N28,BabTranslatorError(Unsupported computation graph detected),2.0797
CIFAR_P13_N5,outofmemory,133.447
CIFAR_P58_N1,BabTranslatorError(Unsupported computation graph detected),1.4272
CIFAR_P9_N5,outofmemory,134.548
CIFAR_P91_N18,timeout,3600.015
CIFAR_P11_N2,timeout,3600.005
CIFAR_P67_N20,BabTranslatorError(Unsupported computation graph detected),1.5201
CIFAR_P70_N45,BabTranslatorError(Unsupported computation graph detected),1.5189
CIFAR_P99_N9,BabTranslatorError(Unsupported computation graph detected),2.7109
CIFAR_P79_N30,BabTranslatorError(Unsupported computation graph detected),2.0692
CIFAR_P17_N2,timeout,3600.042
CIFAR_P1_N47,BabTranslatorError(Unsupported computation graph detected),1.2855
CIFAR_P87_N38,BabTranslatorError(Unsupported computation graph detected),1.4863
CIFAR_P89_N32,sat,1576.5546
CIFAR_P51_N30,BabTranslatorError(Unsupported computation graph detected),2.0253
CIFAR_P48_N26,BabTranslatorError(Unsupported computation graph detected),1.3294
CIFAR_P83_N28,BabTranslatorError(Unsupported computation graph detected),1.8639
CIFAR_P40_N7,BabTranslatorError(Unsupported computation graph detected),1.5518
CIFAR_P0_N27,BabTranslatorError(Unsupported computation graph detected),1.1888
CIFAR_P41_N32,timeout,3600.032
