ProblemId,Result,TotalTime
CIFAR_P58_N7,NnenumError(Return code: 1),14.488
CIFAR_P34_N44,NnenumError(Return code: 1),13.6254
CIFAR_P48_N45,NnenumError(Return code: 1),14.7175
CIFAR_P0_N23,NnenumError(Return code: 1),13.9007
CIFAR_P10_N28,NnenumError(Return code: 1),14.7496
CIFAR_P14_N18,outofmemory,61.344
CIFAR_P33_N34,outofmemory,81.811
CIFAR_P93_N4,outofmemory,58.472
CIFAR_P72_N5,outofmemory,85.638
CIFAR_P65_N25,outofmemory,119.801
CIFAR_P76_N21,NnenumError(Return code: 1),13.9678
CIFAR_P2_N19,NnenumError(Return code: 1),13.8303
CIFAR_P46_N45,NnenumError(Return code: 1),14.6116
CIFAR_P67_N31,NnenumError(Return code: 1),14.5711
CIFAR_P96_N2,outofmemory,115.125
CIFAR_P98_N26,NnenumError(Return code: 1),14.0063
CIFAR_P91_N5,outofmemory,86.637
CIFAR_P18_N4,unsat,142.453
CIFAR_P9_N31,NnenumError(Return code: 1),15.0792
CIFAR_P47_N22,NnenumError(Return code: 1),13.7959
CIFAR_P26_N9,NnenumError(Return code: 1),15.1368
CIFAR_P57_N25,outofmemory,125.418
CIFAR_P7_N25,outofmemory,140.759
CIFAR_P84_N30,NnenumError(Return code: 1),14.3599
CIFAR_P36_N31,NnenumError(Return code: 1),9.9912
CIFAR_P52_N45,NnenumError(Return code: 1),9.3878
CIFAR_P53_N6,NnenumError(Return code: 1),10.2088
CIFAR_P5_N35,NnenumError(Return code: 1),9.1355
CIFAR_P27_N12,NnenumError(Return code: 1),8.0524
CIFAR_P49_N1,NnenumError(Return code: 1),9.6888
CIFAR_P73_N23,NnenumError(Return code: 1),10.5642
CIFAR_P19_N44,NnenumError(Return code: 1),10.5115
CIFAR_P7_N4,outofmemory,102.094
CIFAR_P35_N14,NnenumError(Return code: 1),9.7751
CIFAR_P37_N37,NnenumError(Return code: 1),10.1909
CIFAR_P90_N19,NnenumError(Return code: 1),7.7855
CIFAR_P39_N6,NnenumError(Return code: 1),10.7143
CIFAR_P46_N6,NnenumError(Return code: 1),10.1764
CIFAR_P25_N28,NnenumError(Return code: 1),10.4692
CIFAR_P64_N41,NnenumError(Return code: 1),10.9936
CIFAR_P86_N3,NnenumError(Return code: 1),10.9896
CIFAR_P83_N1,NnenumError(Return code: 1),11.266
CIFAR_P60_N34,outofmemory,78.11
CIFAR_P53_N24,NnenumError(Return code: 1),6.5184
CIFAR_P7_N37,NnenumError(Return code: 1),6.9671
CIFAR_P9_N4,outofmemory,76.328
CIFAR_P40_N18,outofmemory,128.966
CIFAR_P96_N25,outofmemory,91.633
CIFAR_P17_N38,NnenumError(Return code: 1),11.2479
CIFAR_P82_N6,NnenumError(Return code: 1),11.0208
CIFAR_P50_N26,NnenumError(Return code: 1),11.3693
CIFAR_P67_N32,unsat,128.9554
CIFAR_P18_N44,NnenumError(Return code: 1),11.2503
CIFAR_P70_N5,outofmemory,414.569
CIFAR_P12_N41,NnenumError(Return code: 1),11.9035
CIFAR_P39_N16,NnenumError(Return code: 1),10.5372
CIFAR_P46_N29,NnenumError(Return code: 1),9.5328
CIFAR_P51_N2,outofmemory,144.153
CIFAR_P8_N26,NnenumError(Return code: 1),10.0633
CIFAR_P38_N43,NnenumError(Return code: 1),10.9771
CIFAR_P15_N5,outofmemory,125.535
