ProblemId,Result,TotalTime
CIFAR_P55_N41,MarabouError(Return code: 1),5.8107
CIFAR_P97_N23,MarabouError(Return code: 1),5.8047
CIFAR_P24_N30,MarabouError(Return code: 1),4.1783
CIFAR_P14_N27,MarabouError(Return code: 1),5.4407
CIFAR_P85_N34,unsat,88.466
CIFAR_P64_N46,MarabouError(Return code: 1),5.7202
CIFAR_P32_N46,MarabouError(Return code: 1),4.7412
CIFAR_P29_N27,MarabouError(Return code: 1),5.4972
CIFAR_P96_N29,timeout,3600.003
CIFAR_P58_N9,MarabouError(Return code: 1),4.6028
CIFAR_P2_N20,MarabouError(Return code: 1),5.6872
CIFAR_P50_N3,outofmemory,57.667
CIFAR_P93_N25,outofmemory,180.683
CIFAR_P95_N1,MarabouError(Return code: 1),4.6492
CIFAR_P11_N47,MarabouError(Return code: 1),4.9155
CIFAR_P85_N25,outofmemory,177.085
CIFAR_P37_N24,MarabouError(Return code: 1),4.2805
CIFAR_P94_N37,MarabouError(Return code: 1),4.989
CIFAR_P80_N22,MarabouError(Return code: 1),4.4157
CIFAR_P98_N46,MarabouError(Return code: 1),4.2707
CIFAR_P26_N26,MarabouError(Return code: 1),5.6923
CIFAR_P2_N12,MarabouError(Return code: 1),4.1453
CIFAR_P12_N27,MarabouError(Return code: 1),4.0956
CIFAR_P65_N20,MarabouError(Return code: 1),5.762
CIFAR_P91_N35,MarabouError(Return code: 1),4.1647
CIFAR_P10_N33,MarabouError(Return code: 1),3.6032
CIFAR_P4_N47,MarabouError(Return code: 1),4.0156
CIFAR_P2_N17,timeout,3600.006
CIFAR_P83_N2,outofmemory,120.252
CIFAR_P83_N31,MarabouError(Return code: 1),3.6453
CIFAR_P43_N9,MarabouError(Return code: 1),4.6999
CIFAR_P83_N28,MarabouError(Return code: 1),3.7612
CIFAR_P60_N6,MarabouError(Return code: 1),4.0232
CIFAR_P34_N14,MarabouError(Return code: 1),4.4989
CIFAR_P43_N1,MarabouError(Return code: 1),4.1217
CIFAR_P71_N9,MarabouError(Return code: 1),4.737
CIFAR_P62_N13,unsat,159.6035
CIFAR_P93_N5,outofmemory,172.598
CIFAR_P95_N47,MarabouError(Return code: 1),4.2929
CIFAR_P10_N41,MarabouError(Return code: 1),4.3877
CIFAR_P96_N8,timeout,3600.02
CIFAR_P32_N15,outofmemory,114.549
CIFAR_P40_N16,MarabouError(Return code: 1),4.2646
CIFAR_P43_N44,MarabouError(Return code: 1),3.1215
CIFAR_P74_N43,MarabouError(Return code: 1),3.1094
CIFAR_P47_N19,MarabouError(Return code: 1),3.2478
CIFAR_P64_N24,MarabouError(Return code: 1),3.21
CIFAR_P78_N32,unsat,157.561
CIFAR_P84_N4,timeout,3600.022
CIFAR_P21_N35,MarabouError(Return code: 1),3.2469
CIFAR_P65_N12,MarabouError(Return code: 1),2.4936
