ProblemId,Result,TotalTime
CIFAR_P72_N26,VerinetTranslatorError(Div operations are not supported.),0.877
CIFAR_P90_N42,sat,6.5234
CIFAR_P23_N15,sat,9.6779
CIFAR_P54_N3,VerinetTranslatorError(Transpose operations are not supported.),0.9146
CIFAR_P98_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.134
CIFAR_P89_N12,VerinetTranslatorError(Div operations are not supported.),1.0244
CIFAR_P38_N44,VerinetTranslatorError(Div operations are not supported.),0.9059
CIFAR_P29_N47,VerinetTranslatorError(Div operations are not supported.),0.7187
CIFAR_P5_N41,VerinetTranslatorError(Div operations are not supported.),0.9016
CIFAR_P27_N20,VerinetTranslatorError(Div operations are not supported.),0.8572
CIFAR_P51_N26,VerinetTranslatorError(Div operations are not supported.),0.804
CIFAR_P52_N9,VerinetTranslatorError(Div operations are not supported.),1.3541
CIFAR_P88_N32,sat,7.1245
CIFAR_P25_N12,VerinetTranslatorError(Div operations are not supported.),0.6827
CIFAR_P13_N34,sat,7.6693
CIFAR_P65_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.1174
CIFAR_P58_N6,VerinetTranslatorError(Div operations are not supported.),1.1009
CIFAR_P93_N7,VerinetTranslatorError(Div operations are not supported.),0.804
CIFAR_P88_N37,VerinetTranslatorError(Div operations are not supported.),0.8289
CIFAR_P10_N33,VerinetTranslatorError(Div operations are not supported.),0.98
CIFAR_P38_N12,VerinetTranslatorError(Div operations are not supported.),0.6991
CIFAR_P35_N6,VerinetTranslatorError(Div operations are not supported.),1.1076
CIFAR_P36_N29,VerinetTranslatorError(Transpose operations are not supported.),0.6851
CIFAR_P52_N43,VerinetTranslatorError(Div operations are not supported.),0.7612
CIFAR_P59_N9,VerinetTranslatorError(Div operations are not supported.),1.1887
CIFAR_P97_N17,sat,33.1582
CIFAR_P20_N20,VerinetTranslatorError(Div operations are not supported.),0.8297
CIFAR_P38_N22,VerinetTranslatorError(Div operations are not supported.),0.7242
CIFAR_P75_N3,VerinetTranslatorError(Transpose operations are not supported.),0.7681
CIFAR_P73_N8,VerinetTranslatorError(Transpose operations are not supported.),0.6785
CIFAR_P55_N4,timeout,3600.037
CIFAR_P74_N33,VerinetTranslatorError(Div operations are not supported.),0.8934
CIFAR_P17_N31,VerinetTranslatorError(Div operations are not supported.),0.8154
CIFAR_P5_N37,VerinetTranslatorError(Div operations are not supported.),0.9863
CIFAR_P7_N13,sat,12.4803
CIFAR_P48_N4,sat,7.1106
CIFAR_P25_N37,VerinetTranslatorError(Div operations are not supported.),0.8885
CIFAR_P58_N23,VerinetTranslatorError(Div operations are not supported.),0.7908
CIFAR_P62_N18,sat,6.3348
CIFAR_P46_N23,VerinetTranslatorError(Div operations are not supported.),0.8859
CIFAR_P18_N31,VerinetTranslatorError(Div operations are not supported.),0.8207
CIFAR_P63_N22,VerinetTranslatorError(Div operations are not supported.),0.7286
CIFAR_P65_N6,VerinetTranslatorError(Div operations are not supported.),1.044
CIFAR_P18_N27,VerinetTranslatorError(Div operations are not supported.),0.6539
CIFAR_P7_N34,sat,6.8861
CIFAR_P19_N30,VerinetTranslatorError(Div operations are not supported.),1.0092
CIFAR_P58_N24,VerinetTranslatorError(Div operations are not supported.),0.7846
CIFAR_P85_N14,VerinetTranslatorError(Div operations are not supported.),0.7819
CIFAR_P58_N5,outofmemory,41.267
CIFAR_P91_N45,VerinetTranslatorError(Div operations are not supported.),0.8703
CIFAR_P19_N32,sat,6.7627
CIFAR_P35_N22,VerinetTranslatorError(Div operations are not supported.),0.8073
CIFAR_P35_N16,VerinetTranslatorError(Div operations are not supported.),0.7058
CIFAR_P39_N45,VerinetTranslatorError(Div operations are not supported.),0.8573
CIFAR_P85_N21,VerinetTranslatorError(Div operations are not supported.),0.8916
CIFAR_P94_N47,VerinetTranslatorError(Div operations are not supported.),0.7185
CIFAR_P35_N35,VerinetTranslatorError(Div operations are not supported.),0.913
CIFAR_P71_N22,VerinetTranslatorError(Div operations are not supported.),0.6871
CIFAR_P76_N37,VerinetTranslatorError(Div operations are not supported.),0.9453
CIFAR_P87_N2,sat,8.303
CIFAR_P64_N31,VerinetTranslatorError(Div operations are not supported.),0.797
CIFAR_P9_N34,sat,6.3353
CIFAR_P4_N30,VerinetTranslatorError(Div operations are not supported.),1.1281
CIFAR_P96_N37,VerinetTranslatorError(Div operations are not supported.),0.7984
CIFAR_P35_N31,VerinetTranslatorError(Div operations are not supported.),1.0034
CIFAR_P84_N9,VerinetTranslatorError(Div operations are not supported.),1.1009
CIFAR_P1_N20,VerinetTranslatorError(Div operations are not supported.),0.787
CIFAR_P6_N34,sat,6.7087
CIFAR_P37_N20,VerinetTranslatorError(Div operations are not supported.),0.7453
CIFAR_P42_N13,sat,11.4893
CIFAR_P82_N37,VerinetTranslatorError(Div operations are not supported.),0.8059
CIFAR_P86_N20,VerinetTranslatorError(Div operations are not supported.),0.851
CIFAR_P96_N1,VerinetTranslatorError(Div operations are not supported.),1.1156
CIFAR_P28_N30,VerinetTranslatorError(Div operations are not supported.),1.1336
CIFAR_P63_N4,sat,7.6776
CIFAR_P78_N16,VerinetTranslatorError(Div operations are not supported.),0.7609
CIFAR_P82_N43,VerinetTranslatorError(Div operations are not supported.),0.9492
CIFAR_P6_N7,VerinetTranslatorError(Div operations are not supported.),0.7559
CIFAR_P92_N15,sat,9.161
CIFAR_P34_N5,outofmemory,39.167
CIFAR_P10_N3,VerinetTranslatorError(Transpose operations are not supported.),0.8099
CIFAR_P58_N32,sat,14.5108
CIFAR_P77_N41,VerinetTranslatorError(Div operations are not supported.),0.9876
CIFAR_P98_N29,VerinetTranslatorError(Transpose operations are not supported.),0.7272
CIFAR_P98_N9,VerinetTranslatorError(Div operations are not supported.),1.1894
CIFAR_P97_N31,VerinetTranslatorError(Div operations are not supported.),0.7573
CIFAR_P99_N2,sat,26.6287
CIFAR_P85_N13,sat,25.714
CIFAR_P38_N1,VerinetTranslatorError(Div operations are not supported.),0.822
CIFAR_P38_N31,VerinetTranslatorError(Div operations are not supported.),0.7411
CIFAR_P12_N31,VerinetTranslatorError(Div operations are not supported.),0.8163
CIFAR_P58_N22,VerinetTranslatorError(Div operations are not supported.),0.7027
CIFAR_P86_N23,VerinetTranslatorError(Div operations are not supported.),0.747
CIFAR_P71_N31,VerinetTranslatorError(Div operations are not supported.),1.7398
CIFAR_P32_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.6205
CIFAR_P6_N47,VerinetTranslatorError(Div operations are not supported.),0.832
CIFAR_P71_N26,VerinetTranslatorError(Div operations are not supported.),1.528
CIFAR_P33_N5,outofmemory,43.582
CIFAR_P59_N34,sat,13.5244
CIFAR_P71_N33,VerinetTranslatorError(Div operations are not supported.),0.922
CIFAR_P22_N37,VerinetTranslatorError(Div operations are not supported.),1.6969
CIFAR_P77_N21,VerinetTranslatorError(Div operations are not supported.),0.8534
CIFAR_P97_N24,VerinetTranslatorError(Div operations are not supported.),2.0262
