ProblemId,Result,TotalTime
CIFAR_P40_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9941
CIFAR_P90_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.1518
CIFAR_P99_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.2219
CIFAR_P1_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8706
CIFAR_P80_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8901
CIFAR_P43_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.1089
CIFAR_P60_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.0966
CIFAR_P94_N15,sat,3.3159
CIFAR_P39_N25,sat,3.7861
CIFAR_P31_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.0001
CIFAR_P24_N4,sat,35.5873
CIFAR_P99_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8994
CIFAR_P40_N32,sat,65.7276
CIFAR_P34_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.261
CIFAR_P17_N24,NeurifyTranslatorError(Unsupported computation graph detected),1.0187
CIFAR_P37_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.036
CIFAR_P44_N35,NeurifyTranslatorError(Unsupported computation graph detected),1.2501
CIFAR_P22_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.9787
CIFAR_P29_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.5487
CIFAR_P34_N44,NeurifyTranslatorError(Unsupported computation graph detected),1.1439
CIFAR_P25_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.092
CIFAR_P54_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.0258
CIFAR_P55_N38,NeurifyTranslatorError(Unsupported computation graph detected),1.0421
CIFAR_P27_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.9802
CIFAR_P74_N18,sat,6.6994
CIFAR_P45_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.7971
CIFAR_P56_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.043
CIFAR_P42_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.0436
CIFAR_P55_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0729
CIFAR_P74_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0881
CIFAR_P88_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.0737
CIFAR_P79_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.8897
CIFAR_P89_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.0963
CIFAR_P77_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0991
CIFAR_P60_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.0264
CIFAR_P33_N2,sat,3.2271
CIFAR_P96_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.2232
CIFAR_P33_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8898
CIFAR_P91_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0619
CIFAR_P12_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.1307
CIFAR_P44_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9712
CIFAR_P6_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0096
CIFAR_P32_N5,sat,3.3499
CIFAR_P60_N42,sat,1.1923
CIFAR_P53_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.088
CIFAR_P77_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.2457
CIFAR_P24_N18,sat,12.6613
