ProblemId,Result,TotalTime
CIFAR_P55_N25,outofmemory,102.302
CIFAR_P2_N4,unsat,152.1885
CIFAR_P76_N29,NnenumError(Return code: 1),26.0825
CIFAR_P17_N35,NnenumError(Return code: 1),26.1168
CIFAR_P98_N3,NnenumError(Return code: 1),26.6161
CIFAR_P52_N14,NnenumError(Return code: 1),27.0535
CIFAR_P87_N33,NnenumError(Return code: 1),25.3163
CIFAR_P59_N35,NnenumError(Return code: 1),27.0179
CIFAR_P99_N1,NnenumError(Return code: 1),26.4496
CIFAR_P42_N13,outofmemory,61.773
CIFAR_P76_N6,NnenumError(Return code: 1),26.9395
CIFAR_P57_N28,NnenumError(Return code: 1),27.4976
CIFAR_P86_N12,NnenumError(Return code: 1),25.9467
CIFAR_P41_N18,outofmemory,78.773
CIFAR_P39_N37,NnenumError(Return code: 1),27.2514
CIFAR_P94_N13,unsat,132.9527
CIFAR_P9_N4,unsat,152.4206
CIFAR_P4_N17,outofmemory,59.986
CIFAR_P85_N37,NnenumError(Return code: 1),27.0204
CIFAR_P58_N28,NnenumError(Return code: 1),27.0525
CIFAR_P74_N12,NnenumError(Return code: 1),27.1049
CIFAR_P45_N25,outofmemory,76.168
CIFAR_P36_N31,NnenumError(Return code: 1),26.8769
CIFAR_P86_N20,NnenumError(Return code: 1),27.0436
CIFAR_P85_N26,NnenumError(Return code: 1),13.1026
CIFAR_P22_N29,NnenumError(Return code: 1),13.4328
CIFAR_P38_N29,NnenumError(Return code: 1),11.9367
CIFAR_P10_N12,NnenumError(Return code: 1),9.9607
CIFAR_P74_N20,NnenumError(Return code: 1),14.4916
CIFAR_P55_N4,outofmemory,115.952
CIFAR_P96_N45,NnenumError(Return code: 1),13.4812
CIFAR_P54_N42,outofmemory,81.361
CIFAR_P65_N12,NnenumError(Return code: 1),13.507
CIFAR_P45_N19,NnenumError(Return code: 1),12.7047
CIFAR_P56_N26,NnenumError(Return code: 1),13.6995
CIFAR_P97_N1,NnenumError(Return code: 1),13.9687
CIFAR_P15_N30,NnenumError(Return code: 1),12.8105
CIFAR_P40_N3,NnenumError(Return code: 1),12.1375
CIFAR_P83_N17,outofmemory,76.584
CIFAR_P50_N32,outofmemory,82.458
CIFAR_P32_N31,NnenumError(Return code: 1),13.9006
CIFAR_P0_N18,outofmemory,76.27
CIFAR_P97_N20,NnenumError(Return code: 1),12.2378
CIFAR_P83_N41,NnenumError(Return code: 1),10.8922
CIFAR_P7_N41,NnenumError(Return code: 1),10.7491
CIFAR_P74_N31,NnenumError(Return code: 1),13.1445
CIFAR_P81_N19,NnenumError(Return code: 1),13.0524
CIFAR_P13_N21,NnenumError(Return code: 1),13.6537
CIFAR_P13_N42,outofmemory,106.72
CIFAR_P93_N34,outofmemory,145.277
CIFAR_P10_N21,NnenumError(Return code: 1),13.1013
CIFAR_P70_N12,NnenumError(Return code: 1),13.4923
CIFAR_P92_N15,outofmemory,93.81
CIFAR_P31_N6,NnenumError(Return code: 1),12.8222
CIFAR_P38_N2,outofmemory,93.369
CIFAR_P26_N1,NnenumError(Return code: 1),12.4924
CIFAR_P25_N1,NnenumError(Return code: 1),12.8196
CIFAR_P23_N13,outofmemory,71.178
CIFAR_P2_N8,NnenumError(Return code: 1),12.8738
CIFAR_P10_N31,NnenumError(Return code: 1),12.5183
CIFAR_P28_N45,NnenumError(Return code: 1),12.7915
CIFAR_P38_N33,NnenumError(Return code: 1),12.5059
CIFAR_P63_N22,NnenumError(Return code: 1),11.2405
CIFAR_P8_N41,NnenumError(Return code: 1),11.9314
CIFAR_P83_N13,outofmemory,58.332
CIFAR_P85_N2,outofmemory,143.792
CIFAR_P79_N34,outofmemory,61.286
CIFAR_P39_N42,outofmemory,82.625
CIFAR_P8_N16,NnenumError(Return code: 1),14.4387
CIFAR_P24_N22,NnenumError(Return code: 1),13.6037
CIFAR_P80_N20,NnenumError(Return code: 1),11.6303
CIFAR_P9_N3,NnenumError(Return code: 1),13.6889
CIFAR_P77_N1,NnenumError(Return code: 1),15.018
CIFAR_P18_N7,NnenumError(Return code: 1),16.2438
CIFAR_P48_N7,NnenumError(Return code: 1),15.0852
CIFAR_P80_N42,outofmemory,103.468
CIFAR_P83_N21,NnenumError(Return code: 1),11.9425
CIFAR_P98_N18,outofmemory,201.5
CIFAR_P35_N33,NnenumError(Return code: 1),15.0155
CIFAR_P42_N44,NnenumError(Return code: 1),14.9881
CIFAR_P29_N34,outofmemory,132.814
CIFAR_P24_N17,outofmemory,129.504
CIFAR_P26_N45,NnenumError(Return code: 1),15.0651
CIFAR_P61_N30,NnenumError(Return code: 1),13.8408
CIFAR_P71_N33,NnenumError(Return code: 1),13.9854
CIFAR_P9_N25,outofmemory,95.885
CIFAR_P33_N21,NnenumError(Return code: 1),15.6996
CIFAR_P37_N27,NnenumError(Return code: 1),13.5753
CIFAR_P86_N34,unsat,180.5569
CIFAR_P45_N35,NnenumError(Return code: 1),27.5778
CIFAR_P55_N15,outofmemory,92.535
CIFAR_P7_N17,outofmemory,99.143
CIFAR_P38_N30,NnenumError(Return code: 1),10.7951
CIFAR_P27_N28,NnenumError(Return code: 1),12.2022
CIFAR_P50_N34,outofmemory,132.419
CIFAR_P42_N19,NnenumError(Return code: 1),9.6096
CIFAR_P58_N34,outofmemory,150.452
CIFAR_P63_N41,NnenumError(Return code: 1),23.0264
CIFAR_P86_N18,unsat,174.9665
CIFAR_P98_N20,NnenumError(Return code: 1),22.8109
CIFAR_P18_N13,outofmemory,99.972
CIFAR_P19_N31,NnenumError(Return code: 1),15.6753
CIFAR_P29_N32,outofmemory,183.622
CIFAR_P95_N41,NnenumError(Return code: 1),20.8654
CIFAR_P55_N41,NnenumError(Return code: 1),23.9465
CIFAR_P94_N21,NnenumError(Return code: 1),15.8686
CIFAR_P76_N26,NnenumError(Return code: 1),21.8586
CIFAR_P17_N1,NnenumError(Return code: 1),19.8076
CIFAR_P32_N7,NnenumError(Return code: 1),20.5549
CIFAR_P92_N20,NnenumError(Return code: 1),20.0197
CIFAR_P26_N19,NnenumError(Return code: 1),20.7056
CIFAR_P83_N37,NnenumError(Return code: 1),19.8116
CIFAR_P43_N7,NnenumError(Return code: 1),17.8998
CIFAR_P16_N29,NnenumError(Return code: 1),10.7729
CIFAR_P69_N33,NnenumError(Return code: 1),11.867
CIFAR_P95_N19,NnenumError(Return code: 1),6.9278
CIFAR_P25_N44,NnenumError(Return code: 1),21.6821
CIFAR_P70_N33,NnenumError(Return code: 1),13.2968
CIFAR_P63_N2,outofmemory,213.444
CIFAR_P28_N33,NnenumError(Return code: 1),22.1213
CIFAR_P97_N33,NnenumError(Return code: 1),18.091
CIFAR_P42_N26,NnenumError(Return code: 1),22.2358
CIFAR_P26_N42,outofmemory,111.016
CIFAR_P68_N3,NnenumError(Return code: 1),21.2078
CIFAR_P85_N3,NnenumError(Return code: 1),21.9358
CIFAR_P16_N20,NnenumError(Return code: 1),22.044
CIFAR_P96_N47,NnenumError(Return code: 1),21.3035
CIFAR_P8_N14,NnenumError(Return code: 1),22.108
CIFAR_P12_N27,NnenumError(Return code: 1),21.5505
CIFAR_P2_N31,NnenumError(Return code: 1),22.168
CIFAR_P64_N23,NnenumError(Return code: 1),22.3184
CIFAR_P12_N13,outofmemory,100.766
CIFAR_P19_N41,NnenumError(Return code: 1),22.2514
CIFAR_P81_N32,outofmemory,83.089
CIFAR_P83_N31,NnenumError(Return code: 1),13.0221
CIFAR_P34_N32,outofmemory,75.972
CIFAR_P66_N27,NnenumError(Return code: 1),14.9151
CIFAR_P74_N2,outofmemory,119.878
CIFAR_P71_N6,NnenumError(Return code: 1),9.1563
CIFAR_P34_N35,NnenumError(Return code: 1),8.8528
CIFAR_P62_N8,NnenumError(Return code: 1),8.0982
CIFAR_P72_N18,outofmemory,113.678
CIFAR_P36_N32,outofmemory,167.933
CIFAR_P60_N30,NnenumError(Return code: 1),14.6396
CIFAR_P82_N24,NnenumError(Return code: 1),13.7586
CIFAR_P93_N37,NnenumError(Return code: 1),14.1264
CIFAR_P8_N35,NnenumError(Return code: 1),14.5518
CIFAR_P95_N2,outofmemory,243.51
CIFAR_P10_N37,NnenumError(Return code: 1),12.5652
CIFAR_P98_N27,NnenumError(Return code: 1),13.9656
CIFAR_P39_N21,NnenumError(Return code: 1),15.0074
CIFAR_P76_N41,NnenumError(Return code: 1),14.6924
CIFAR_P59_N46,NnenumError(Return code: 1),15.3937
CIFAR_P82_N17,outofmemory,101.543
CIFAR_P86_N2,unsat,276.4273
CIFAR_P11_N22,NnenumError(Return code: 1),14.3787
CIFAR_P15_N29,NnenumError(Return code: 1),13.0165
CIFAR_P66_N16,NnenumError(Return code: 1),13.3684
CIFAR_P98_N38,NnenumError(Return code: 1),17.5084
CIFAR_P52_N18,outofmemory,96.287
CIFAR_P73_N42,outofmemory,104.464
CIFAR_P3_N8,NnenumError(Return code: 1),8.1009
CIFAR_P34_N5,outofmemory,149.069
CIFAR_P58_N5,outofmemory,435.126
CIFAR_P48_N4,outofmemory,126.684
CIFAR_P9_N6,NnenumError(Return code: 1),11.8455
CIFAR_P71_N43,NnenumError(Return code: 1),10.5415
CIFAR_P67_N17,unsat,153.6707
CIFAR_P7_N37,NnenumError(Return code: 1),12.6793
CIFAR_P85_N9,NnenumError(Return code: 1),17.519
CIFAR_P74_N4,outofmemory,165.113
CIFAR_P29_N27,NnenumError(Return code: 1),11.6617
CIFAR_P69_N25,outofmemory,161.308
CIFAR_P56_N46,NnenumError(Return code: 1),13.9799
CIFAR_P51_N45,NnenumError(Return code: 1),13.2917
CIFAR_P14_N22,NnenumError(Return code: 1),12.5926
CIFAR_P5_N1,NnenumError(Return code: 1),14.2718
CIFAR_P53_N47,NnenumError(Return code: 1),13.8014
CIFAR_P93_N25,outofmemory,150.383
CIFAR_P67_N9,NnenumError(Return code: 1),19.0357
CIFAR_P16_N25,outofmemory,143.047
CIFAR_P10_N16,NnenumError(Return code: 1),9.758
CIFAR_P27_N27,NnenumError(Return code: 1),10.2137
CIFAR_P70_N30,NnenumError(Return code: 1),9.2319
CIFAR_P14_N42,outofmemory,116.69
CIFAR_P52_N31,NnenumError(Return code: 1),11.0102
CIFAR_P95_N21,NnenumError(Return code: 1),11.9343
CIFAR_P37_N15,outofmemory,170.01
CIFAR_P89_N1,NnenumError(Return code: 1),11.7342
CIFAR_P84_N28,NnenumError(Return code: 1),12.2774
CIFAR_P64_N38,NnenumError(Return code: 1),10.709
CIFAR_P4_N6,NnenumError(Return code: 1),11.6573
CIFAR_P55_N17,outofmemory,112.099
CIFAR_P63_N25,outofmemory,276.253
CIFAR_P17_N45,NnenumError(Return code: 1),10.7603
CIFAR_P14_N32,outofmemory,109.521
CIFAR_P9_N47,NnenumError(Return code: 1),12.8488
CIFAR_P14_N16,NnenumError(Return code: 1),11.1828
CIFAR_P97_N47,NnenumError(Return code: 1),9.9736
CIFAR_P99_N41,NnenumError(Return code: 1),10.8717
CIFAR_P31_N41,NnenumError(Return code: 1),11.5295
CIFAR_P43_N29,NnenumError(Return code: 1),9.9242
CIFAR_P21_N42,unsat,142.4688
CIFAR_P49_N26,NnenumError(Return code: 1),11.5114
CIFAR_P57_N2,outofmemory,198.234
CIFAR_P31_N34,outofmemory,170.109
CIFAR_P12_N24,NnenumError(Return code: 1),11.5932
CIFAR_P56_N43,NnenumError(Return code: 1),10.9986
CIFAR_P37_N31,NnenumError(Return code: 1),11.6243
CIFAR_P68_N26,NnenumError(Return code: 1),12.2461
CIFAR_P75_N8,NnenumError(Return code: 1),10.5917
CIFAR_P0_N16,NnenumError(Return code: 1),11.0976
CIFAR_P16_N1,NnenumError(Return code: 1),11.195
CIFAR_P4_N4,outofmemory,177.04
CIFAR_P75_N41,NnenumError(Return code: 1),15.0201
CIFAR_P80_N13,outofmemory,131.788
CIFAR_P24_N32,outofmemory,132.474
CIFAR_P13_N31,NnenumError(Return code: 1),13.2338
