ProblemId,Result,TotalTime
CIFAR_P19_N7,BabTranslatorError(Unsupported computation graph detected),1.2051
CIFAR_P45_N23,BabTranslatorError(Unsupported computation graph detected),1.5054
CIFAR_P87_N37,BabTranslatorError(Unsupported computation graph detected),1.3504
CIFAR_P14_N18,sat,2262.1745
CIFAR_P46_N27,BabTranslatorError(Unsupported computation graph detected),0.9549
CIFAR_P78_N13,timeout,3600.019
CIFAR_P30_N38,BabTranslatorError(Unsupported computation graph detected),1.2429
CIFAR_P94_N14,BabTranslatorError(Unsupported computation graph detected),1.575
CIFAR_P75_N43,BabTranslatorError(Unsupported computation graph detected),1.1066
CIFAR_P30_N1,BabTranslatorError(Unsupported computation graph detected),1.0526
CIFAR_P16_N25,outofmemory,163.247
CIFAR_P69_N24,BabTranslatorError(Unsupported computation graph detected),1.2739
CIFAR_P23_N19,BabTranslatorError(Unsupported computation graph detected),1.4169
CIFAR_P7_N27,BabTranslatorError(Unsupported computation graph detected),0.9554
CIFAR_P78_N33,BabTranslatorError(Unsupported computation graph detected),1.0609
CIFAR_P60_N19,BabTranslatorError(Unsupported computation graph detected),1.3874
CIFAR_P26_N16,BabTranslatorError(Unsupported computation graph detected),0.8865
CIFAR_P99_N45,BabTranslatorError(Unsupported computation graph detected),1.4198
CIFAR_P99_N46,BabTranslatorError(Unsupported computation graph detected),1.2365
CIFAR_P7_N18,timeout,3600.021
CIFAR_P19_N22,BabTranslatorError(Unsupported computation graph detected),0.8997
CIFAR_P17_N22,BabTranslatorError(Unsupported computation graph detected),1.0577
CIFAR_P20_N28,BabTranslatorError(Unsupported computation graph detected),1.4399
CIFAR_P5_N41,BabTranslatorError(Unsupported computation graph detected),1.4273
CIFAR_P22_N2,timeout,3600.03
CIFAR_P41_N15,timeout,3600.016
CIFAR_P86_N46,BabTranslatorError(Unsupported computation graph detected),1.5116
CIFAR_P4_N38,BabTranslatorError(Unsupported computation graph detected),1.0144
CIFAR_P92_N47,BabTranslatorError(Unsupported computation graph detected),0.9914
CIFAR_P39_N22,BabTranslatorError(Unsupported computation graph detected),1.0399
CIFAR_P12_N44,BabTranslatorError(Unsupported computation graph detected),1.2375
CIFAR_P95_N14,BabTranslatorError(Unsupported computation graph detected),1.4706
CIFAR_P80_N31,BabTranslatorError(Unsupported computation graph detected),1.3327
CIFAR_P5_N16,BabTranslatorError(Unsupported computation graph detected),0.8934
CIFAR_P4_N41,BabTranslatorError(Unsupported computation graph detected),1.3268
CIFAR_P41_N25,outofmemory,165.142
CIFAR_P18_N30,BabTranslatorError(Unsupported computation graph detected),1.455
CIFAR_P67_N29,BabTranslatorError(Unsupported computation graph detected),0.9584
CIFAR_P32_N5,outofmemory,163.001
CIFAR_P11_N20,BabTranslatorError(Unsupported computation graph detected),1.2334
CIFAR_P65_N3,BabTranslatorError(Unsupported computation graph detected),1.0432
CIFAR_P52_N8,BabTranslatorError(Unsupported computation graph detected),0.9507
CIFAR_P91_N43,BabTranslatorError(Unsupported computation graph detected),1.1767
CIFAR_P76_N23,BabTranslatorError(Unsupported computation graph detected),1.2922
CIFAR_P11_N46,BabTranslatorError(Unsupported computation graph detected),1.4371
CIFAR_P58_N27,BabTranslatorError(Unsupported computation graph detected),1.018
CIFAR_P22_N14,BabTranslatorError(Unsupported computation graph detected),1.8288
CIFAR_P18_N43,BabTranslatorError(Unsupported computation graph detected),1.1008
CIFAR_P79_N18,sat,2036.1401
CIFAR_P33_N8,BabTranslatorError(Unsupported computation graph detected),1.0404
CIFAR_P12_N28,BabTranslatorError(Unsupported computation graph detected),1.3243
CIFAR_P89_N38,BabTranslatorError(Unsupported computation graph detected),1.1246
CIFAR_P33_N21,BabTranslatorError(Unsupported computation graph detected),1.087
CIFAR_P92_N28,BabTranslatorError(Unsupported computation graph detected),1.3627
CIFAR_P45_N35,BabTranslatorError(Unsupported computation graph detected),1.8742
CIFAR_P10_N19,BabTranslatorError(Unsupported computation graph detected),1.7912
CIFAR_P56_N35,BabTranslatorError(Unsupported computation graph detected),1.8403
CIFAR_P72_N26,BabTranslatorError(Unsupported computation graph detected),1.5479
CIFAR_P71_N44,BabTranslatorError(Unsupported computation graph detected),1.3398
CIFAR_P23_N41,BabTranslatorError(Unsupported computation graph detected),1.2118
CIFAR_P18_N26,BabTranslatorError(Unsupported computation graph detected),1.079
CIFAR_P48_N6,BabTranslatorError(Unsupported computation graph detected),1.9669
CIFAR_P76_N15,timeout,3600.022
CIFAR_P67_N15,VerificationRunnerError(IndexError),
CIFAR_P90_N34,timeout,3600.008
CIFAR_P44_N19,BabTranslatorError(Unsupported computation graph detected),1.7058
CIFAR_P5_N7,BabTranslatorError(Unsupported computation graph detected),1.4261
CIFAR_P26_N18,timeout,3600.018
CIFAR_P57_N31,BabTranslatorError(Unsupported computation graph detected),1.137
CIFAR_P73_N6,BabTranslatorError(Unsupported computation graph detected),1.9385
CIFAR_P76_N32,sat,1562.8449
CIFAR_P38_N16,BabTranslatorError(Unsupported computation graph detected),0.8905
CIFAR_P51_N8,BabTranslatorError(Unsupported computation graph detected),0.9423
CIFAR_P19_N17,sat,547.5735
CIFAR_P38_N38,BabTranslatorError(Unsupported computation graph detected),1.0457
CIFAR_P61_N3,BabTranslatorError(Unsupported computation graph detected),1.2338
CIFAR_P20_N38,BabTranslatorError(Unsupported computation graph detected),1.1197
CIFAR_P41_N6,BabTranslatorError(Unsupported computation graph detected),1.671
CIFAR_P63_N30,BabTranslatorError(Unsupported computation graph detected),1.996
CIFAR_P90_N46,BabTranslatorError(Unsupported computation graph detected),1.4657
CIFAR_P73_N9,BabTranslatorError(Unsupported computation graph detected),2.2608
CIFAR_P7_N3,BabTranslatorError(Unsupported computation graph detected),0.8523
CIFAR_P6_N21,BabTranslatorError(Unsupported computation graph detected),1.2447
CIFAR_P19_N18,timeout,3600.023
CIFAR_P13_N23,BabTranslatorError(Unsupported computation graph detected),1.5492
CIFAR_P22_N6,BabTranslatorError(Unsupported computation graph detected),1.8405
CIFAR_P50_N46,BabTranslatorError(Unsupported computation graph detected),1.4492
CIFAR_P21_N35,BabTranslatorError(Unsupported computation graph detected),1.5677
CIFAR_P38_N19,BabTranslatorError(Unsupported computation graph detected),1.7033
CIFAR_P86_N13,timeout,3600.016
CIFAR_P82_N22,BabTranslatorError(Unsupported computation graph detected),0.9835
CIFAR_P98_N30,BabTranslatorError(Unsupported computation graph detected),1.4256
CIFAR_P13_N27,BabTranslatorError(Unsupported computation graph detected),1.2495
CIFAR_P14_N15,VerificationRunnerError(IndexError),
CIFAR_P53_N21,BabTranslatorError(Unsupported computation graph detected),1.0814
CIFAR_P64_N29,BabTranslatorError(Unsupported computation graph detected),1.1011
CIFAR_P73_N46,BabTranslatorError(Unsupported computation graph detected),1.54
CIFAR_P2_N28,BabTranslatorError(Unsupported computation graph detected),1.3162
CIFAR_P44_N35,BabTranslatorError(Unsupported computation graph detected),1.2501
CIFAR_P53_N47,BabTranslatorError(Unsupported computation graph detected),0.8828
CIFAR_P10_N31,BabTranslatorError(Unsupported computation graph detected),1.261
CIFAR_P28_N5,outofmemory,165.275
CIFAR_P88_N1,BabTranslatorError(Unsupported computation graph detected),1.3061
CIFAR_P98_N41,BabTranslatorError(Unsupported computation graph detected),1.5504
CIFAR_P5_N2,timeout,3600.018
CIFAR_P28_N15,timeout,3600.016
CIFAR_P93_N38,BabTranslatorError(Unsupported computation graph detected),1.1307
CIFAR_P59_N20,BabTranslatorError(Unsupported computation graph detected),1.1099
CIFAR_P59_N3,BabTranslatorError(Unsupported computation graph detected),1.0513
CIFAR_P15_N3,BabTranslatorError(Unsupported computation graph detected),1.0213
CIFAR_P6_N22,BabTranslatorError(Unsupported computation graph detected),1.2212
CIFAR_P63_N16,BabTranslatorError(Unsupported computation graph detected),0.9663
CIFAR_P56_N29,BabTranslatorError(Unsupported computation graph detected),0.9551
CIFAR_P91_N7,BabTranslatorError(Unsupported computation graph detected),1.2458
CIFAR_P14_N38,BabTranslatorError(Unsupported computation graph detected),1.2908
CIFAR_P18_N24,BabTranslatorError(Unsupported computation graph detected),1.3395
CIFAR_P81_N14,BabTranslatorError(Unsupported computation graph detected),1.3356
CIFAR_P0_N28,BabTranslatorError(Unsupported computation graph detected),1.5748
CIFAR_P13_N46,BabTranslatorError(Unsupported computation graph detected),1.4011
CIFAR_P50_N7,BabTranslatorError(Unsupported computation graph detected),0.9878
CIFAR_P61_N30,BabTranslatorError(Unsupported computation graph detected),1.7326
CIFAR_P3_N9,BabTranslatorError(Unsupported computation graph detected),2.7214
CIFAR_P57_N22,BabTranslatorError(Unsupported computation graph detected),1.2702
CIFAR_P85_N9,BabTranslatorError(Unsupported computation graph detected),2.3
CIFAR_P75_N37,BabTranslatorError(Unsupported computation graph detected),1.6069
CIFAR_P12_N9,BabTranslatorError(Unsupported computation graph detected),2.2485
CIFAR_P8_N43,BabTranslatorError(Unsupported computation graph detected),1.3358
CIFAR_P52_N4,timeout,3600.006
CIFAR_P37_N37,BabTranslatorError(Unsupported computation graph detected),1.5867
CIFAR_P29_N45,BabTranslatorError(Unsupported computation graph detected),1.6805
CIFAR_P58_N47,BabTranslatorError(Unsupported computation graph detected),1.1265
CIFAR_P73_N19,BabTranslatorError(Unsupported computation graph detected),1.6569
CIFAR_P92_N24,BabTranslatorError(Unsupported computation graph detected),1.5963
CIFAR_P9_N7,BabTranslatorError(Unsupported computation graph detected),1.2991
CIFAR_P92_N3,BabTranslatorError(Unsupported computation graph detected),1.1772
CIFAR_P65_N24,BabTranslatorError(Unsupported computation graph detected),1.2045
CIFAR_P13_N20,BabTranslatorError(Unsupported computation graph detected),1.2186
CIFAR_P23_N3,BabTranslatorError(Unsupported computation graph detected),0.9606
CIFAR_P25_N35,BabTranslatorError(Unsupported computation graph detected),1.4083
CIFAR_P0_N6,BabTranslatorError(Unsupported computation graph detected),1.8186
CIFAR_P60_N5,outofmemory,173.124
CIFAR_P89_N24,BabTranslatorError(Unsupported computation graph detected),1.2794
CIFAR_P4_N4,timeout,3600.014
CIFAR_P48_N29,BabTranslatorError(Unsupported computation graph detected),0.9762
CIFAR_P94_N6,BabTranslatorError(Unsupported computation graph detected),1.9818
CIFAR_P96_N17,sat,542.5676
CIFAR_P61_N4,timeout,3600.017
CIFAR_P0_N7,BabTranslatorError(Unsupported computation graph detected),1.4651
CIFAR_P26_N5,outofmemory,175.463
CIFAR_P94_N5,outofmemory,180.26
