ProblemId,Result,TotalTime
CIFAR_P36_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.3419
CIFAR_P21_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.9025
CIFAR_P19_N18,sat,7.2132
CIFAR_P56_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8883
CIFAR_P72_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.0443
CIFAR_P55_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.9092
CIFAR_P66_N17,sat,1.1702
CIFAR_P93_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.0701
CIFAR_P63_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8679
CIFAR_P43_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9222
CIFAR_P0_N25,outofmemory,40.898
CIFAR_P53_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.1359
CIFAR_P40_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9833
CIFAR_P54_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8735
CIFAR_P68_N25,outofmemory,40.768
CIFAR_P73_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.2118
CIFAR_P40_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9502
CIFAR_P64_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.0483
CIFAR_P71_N42,sat,11.6689
CIFAR_P3_N34,sat,23.5837
CIFAR_P38_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.1535
CIFAR_P29_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.0408
CIFAR_P67_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8828
CIFAR_P76_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.9622
CIFAR_P49_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8674
CIFAR_P97_N18,sat,29.2804
CIFAR_P89_N38,NeurifyTranslatorError(Unsupported computation graph detected),1.1229
CIFAR_P76_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8505
CIFAR_P50_N25,sat,3.3556
CIFAR_P14_N17,sat,1.0762
CIFAR_P88_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.0182
CIFAR_P34_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8279
CIFAR_P40_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8129
CIFAR_P79_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9712
CIFAR_P3_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.8985
CIFAR_P3_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.3173
CIFAR_P91_N2,sat,100.0567
CIFAR_P18_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8494
CIFAR_P96_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8629
CIFAR_P52_N18,sat,13.422
CIFAR_P90_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8832
CIFAR_P76_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8597
CIFAR_P61_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.0168
CIFAR_P65_N15,unsat,516.066
CIFAR_P65_N32,unsat,78.338
CIFAR_P8_N46,NeurifyTranslatorError(Unsupported computation graph detected),1.0714
CIFAR_P39_N13,sat,1.2076
CIFAR_P57_N37,NeurifyTranslatorError(Unsupported computation graph detected),1.0212
CIFAR_P38_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8523
