ProblemId,Result,TotalTime
CIFAR_P5_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.4039
CIFAR_P37_N18,sat,1.5141
CIFAR_P9_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.9285
CIFAR_P6_N34,sat,1.2716
CIFAR_P6_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.869
CIFAR_P50_N42,sat,4.9597
CIFAR_P39_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.1158
CIFAR_P61_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.4778
CIFAR_P69_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.1269
CIFAR_P4_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.9599
CIFAR_P4_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.9492
CIFAR_P49_N5,outofmemory,40.737
CIFAR_P43_N5,outofmemory,40.559
CIFAR_P60_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9947
CIFAR_P87_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8939
CIFAR_P53_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.2704
CIFAR_P62_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.9021
CIFAR_P31_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.1979
CIFAR_P90_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8923
CIFAR_P75_N5,outofmemory,40.534
CIFAR_P31_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.0933
CIFAR_P17_N34,sat,1.3992
CIFAR_P31_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8899
CIFAR_P31_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.0381
CIFAR_P86_N17,unsat,30.0732
CIFAR_P41_N32,sat,1.1105
CIFAR_P94_N13,timeout,3600.001
CIFAR_P37_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.0022
CIFAR_P11_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9575
CIFAR_P62_N25,outofmemory,16.115
CIFAR_P68_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.1165
CIFAR_P80_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.9113
CIFAR_P16_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.9556
CIFAR_P16_N24,NeurifyTranslatorError(Unsupported computation graph detected),1.0087
CIFAR_P6_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9433
CIFAR_P9_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.976
CIFAR_P75_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8907
CIFAR_P22_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9639
CIFAR_P69_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9365
CIFAR_P96_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9979
CIFAR_P95_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.923
CIFAR_P10_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9484
CIFAR_P22_N18,sat,6.6497
CIFAR_P55_N17,sat,1.2396
CIFAR_P82_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.168
CIFAR_P52_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.9635
CIFAR_P24_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.9589
CIFAR_P20_N42,sat,4.6832
CIFAR_P3_N34,sat,11.9367
CIFAR_P76_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.2211
CIFAR_P35_N28,NeurifyTranslatorError(Unsupported computation graph detected),1.098
CIFAR_P1_N2,sat,3.3046
CIFAR_P44_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.5388
CIFAR_P85_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.4003
CIFAR_P6_N16,NeurifyTranslatorError(Unsupported computation graph detected),1.1275
CIFAR_P6_N4,sat,4.9825
CIFAR_P69_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.5885
CIFAR_P21_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.7709
CIFAR_P46_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9177
CIFAR_P52_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9536
CIFAR_P58_N35,NeurifyTranslatorError(Unsupported computation graph detected),1.1011
CIFAR_P97_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.875
CIFAR_P88_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9834
CIFAR_P97_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.802
CIFAR_P82_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.1457
CIFAR_P42_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.7678
CIFAR_P0_N28,NeurifyTranslatorError(Unsupported computation graph detected),1.0178
CIFAR_P83_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8714
CIFAR_P20_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9748
CIFAR_P5_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9808
CIFAR_P0_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8111
CIFAR_P73_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.8192
CIFAR_P66_N34,sat,1.1153
CIFAR_P71_N34,sat,1.0999
CIFAR_P51_N13,sat,1.1781
CIFAR_P9_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8395
CIFAR_P11_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.7987
CIFAR_P30_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.8891
CIFAR_P69_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8098
CIFAR_P89_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9997
CIFAR_P97_N42,sat,4.3007
CIFAR_P25_N2,unsat,447.8476
CIFAR_P96_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.8837
CIFAR_P35_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.8402
CIFAR_P8_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.7486
CIFAR_P64_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.9235
CIFAR_P64_N15,timeout,3600.004
CIFAR_P33_N15,sat,98.6385
CIFAR_P64_N17,sat,7.695
CIFAR_P42_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.9062
CIFAR_P53_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.9632
CIFAR_P72_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.7888
CIFAR_P1_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8668
CIFAR_P13_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.7387
CIFAR_P15_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8418
CIFAR_P49_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9198
CIFAR_P9_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9277
CIFAR_P24_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9096
CIFAR_P66_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8311
CIFAR_P19_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.844
CIFAR_P98_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.9215
CIFAR_P45_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8448
CIFAR_P56_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9775
CIFAR_P13_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8664
CIFAR_P9_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7717
CIFAR_P14_N15,sat,3.0629
CIFAR_P5_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.9485
CIFAR_P37_N42,sat,1.0458
CIFAR_P47_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.8364
CIFAR_P58_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.7987
CIFAR_P36_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8227
CIFAR_P21_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9052
CIFAR_P28_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8275
CIFAR_P17_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.9078
CIFAR_P19_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.8825
CIFAR_P34_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.8125
CIFAR_P40_N15,sat,2.9757
CIFAR_P94_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.763
CIFAR_P95_N13,sat,1.0633
CIFAR_P62_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.885
CIFAR_P20_N15,sat,2.9295
CIFAR_P59_N17,sat,1.0409
CIFAR_P64_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8101
CIFAR_P72_N42,sat,1.0701
CIFAR_P87_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7867
CIFAR_P19_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.8687
CIFAR_P73_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.8663
CIFAR_P52_N34,sat,22.985
CIFAR_P21_N34,timeout,3600.015
CIFAR_P56_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8441
CIFAR_P37_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7694
CIFAR_P95_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8456
CIFAR_P11_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7433
CIFAR_P72_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8187
CIFAR_P14_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.9038
CIFAR_P85_N18,sat,7.2998
CIFAR_P93_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.8784
CIFAR_P2_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8343
CIFAR_P19_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.896
CIFAR_P99_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0666
CIFAR_P19_N18,sat,1.2475
CIFAR_P39_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8766
CIFAR_P22_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8432
CIFAR_P72_N22,NeurifyTranslatorError(Unsupported computation graph detected),1.0156
CIFAR_P12_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.8148
CIFAR_P45_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.8211
CIFAR_P7_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.7609
CIFAR_P22_N15,sat,153.8657
CIFAR_P78_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.7994
CIFAR_P40_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.8702
CIFAR_P97_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.8743
CIFAR_P67_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.909
CIFAR_P12_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9592
CIFAR_P44_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.5351
CIFAR_P97_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.842
CIFAR_P99_N13,sat,1.1547
CIFAR_P71_N32,sat,19.6116
CIFAR_P0_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9237
CIFAR_P87_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9981
CIFAR_P72_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.8222
CIFAR_P69_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0746
CIFAR_P46_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8353
CIFAR_P86_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8227
CIFAR_P1_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9264
CIFAR_P14_N19,NeurifyTranslatorError(Unsupported computation graph detected),0.86
CIFAR_P67_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.8914
CIFAR_P22_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.9911
CIFAR_P26_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.9526
CIFAR_P41_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9029
CIFAR_P53_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.758
CIFAR_P73_N2,sat,2.9656
CIFAR_P25_N32,timeout,3600.017
CIFAR_P35_N18,unsat,55.7885
CIFAR_P92_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9133
CIFAR_P47_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8006
CIFAR_P91_N2,sat,57.2535
CIFAR_P26_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.869
CIFAR_P59_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8716
CIFAR_P68_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9227
CIFAR_P35_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.9368
CIFAR_P7_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9124
CIFAR_P75_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.931
CIFAR_P82_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8085
CIFAR_P99_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8642
CIFAR_P1_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.8583
CIFAR_P72_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9311
CIFAR_P78_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9346
CIFAR_P91_N4,outofmemory,318.169
CIFAR_P28_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.8653
CIFAR_P98_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9244
CIFAR_P11_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.0145
CIFAR_P21_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.97
CIFAR_P25_N34,unsat,55.6892
CIFAR_P72_N17,sat,1.2643
CIFAR_P0_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.0597
CIFAR_P55_N15,sat,3.1498
CIFAR_P2_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9544
CIFAR_P59_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8975
CIFAR_P61_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0536
CIFAR_P6_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9684
CIFAR_P19_N42,sat,1.0361
CIFAR_P75_N32,unsat,80.2372
CIFAR_P35_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9261
CIFAR_P76_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.0063
CIFAR_P3_N38,NeurifyTranslatorError(Unsupported computation graph detected),1.0198
CIFAR_P47_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.5553
CIFAR_P84_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.9604
CIFAR_P57_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.9499
CIFAR_P58_N13,sat,37.2207
CIFAR_P79_N25,outofmemory,25.824
CIFAR_P85_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.9095
CIFAR_P93_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9441
CIFAR_P87_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.383
CIFAR_P70_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9513
CIFAR_P13_N34,sat,1.3626
CIFAR_P31_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.0438
CIFAR_P31_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8708
CIFAR_P32_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.9625
CIFAR_P96_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.0903
CIFAR_P58_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.8379
CIFAR_P80_N2,sat,3.1492
CIFAR_P84_N9,NeurifyTranslatorError(Unsupported computation graph detected),0.9059
CIFAR_P78_N47,NeurifyTranslatorError(Unsupported computation graph detected),0.9188
CIFAR_P12_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9265
CIFAR_P96_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.9388
CIFAR_P10_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8288
CIFAR_P29_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.9549
CIFAR_P90_N30,NeurifyTranslatorError(Unsupported computation graph detected),1.0449
CIFAR_P35_N13,unsat,77.1201
CIFAR_P99_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8098
CIFAR_P64_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.0452
CIFAR_P84_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.0273
CIFAR_P11_N2,sat,3.0841
CIFAR_P54_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.1799
CIFAR_P72_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9585
CIFAR_P93_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9249
CIFAR_P55_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.947
CIFAR_P97_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9914
CIFAR_P62_N42,sat,1.2098
CIFAR_P45_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.1138
CIFAR_P73_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.8454
CIFAR_P49_N20,NeurifyTranslatorError(Unsupported computation graph detected),0.8568
CIFAR_P81_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.8483
CIFAR_P21_N4,timeout,3600.019
CIFAR_P88_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9479
CIFAR_P59_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.0591
CIFAR_P9_N5,sat,3.4404
CIFAR_P64_N32,sat,20.2411
CIFAR_P46_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.9152
CIFAR_P16_N42,sat,1.4709
CIFAR_P25_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8065
CIFAR_P46_N47,NeurifyTranslatorError(Unsupported computation graph detected),1.1115
CIFAR_P57_N43,NeurifyTranslatorError(Unsupported computation graph detected),1.0946
CIFAR_P76_N20,NeurifyTranslatorError(Unsupported computation graph detected),1.0225
CIFAR_P89_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8792
CIFAR_P18_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.0028
CIFAR_P42_N22,NeurifyTranslatorError(Unsupported computation graph detected),0.8713
CIFAR_P96_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8529
CIFAR_P96_N42,sat,1.2459
CIFAR_P12_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9665
CIFAR_P99_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8132
CIFAR_P7_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8479
CIFAR_P47_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.8281
CIFAR_P49_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8415
CIFAR_P89_N2,sat,3.105
CIFAR_P40_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.7394
CIFAR_P83_N31,NeurifyTranslatorError(Unsupported computation graph detected),0.8691
CIFAR_P32_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.756
CIFAR_P29_N19,NeurifyTranslatorError(Unsupported computation graph detected),0.9718
CIFAR_P46_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8853
CIFAR_P74_N18,sat,12.8774
CIFAR_P28_N8,NeurifyTranslatorError(Unsupported computation graph detected),0.9096
CIFAR_P18_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0236
CIFAR_P17_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8265
