ProblemId,Result,TotalTime
CIFAR_P98_N23,NnenumError(Return code: 1),14.3112
CIFAR_P18_N31,NnenumError(Return code: 1),13.7332
CIFAR_P86_N34,unsat,122.4686
CIFAR_P67_N35,NnenumError(Return code: 1),13.401
CIFAR_P68_N33,NnenumError(Return code: 1),12.8644
CIFAR_P41_N20,NnenumError(Return code: 1),13.171
CIFAR_P62_N26,NnenumError(Return code: 1),13.4118
CIFAR_P76_N21,NnenumError(Return code: 1),12.5023
CIFAR_P66_N13,outofmemory,52.104
CIFAR_P18_N26,NnenumError(Return code: 1),13.489
CIFAR_P5_N5,outofmemory,93.373
CIFAR_P51_N21,NnenumError(Return code: 1),13.5774
CIFAR_P28_N9,NnenumError(Return code: 1),15.2603
CIFAR_P3_N35,NnenumError(Return code: 1),13.7452
CIFAR_P28_N17,outofmemory,49.689
CIFAR_P70_N37,NnenumError(Return code: 1),13.3613
CIFAR_P48_N22,NnenumError(Return code: 1),13.7485
CIFAR_P75_N23,NnenumError(Return code: 1),13.6143
CIFAR_P19_N18,outofmemory,53.908
CIFAR_P39_N37,NnenumError(Return code: 1),14.068
CIFAR_P16_N15,outofmemory,66.469
CIFAR_P79_N15,outofmemory,67.363
CIFAR_P97_N1,NnenumError(Return code: 1),13.7543
CIFAR_P90_N23,NnenumError(Return code: 1),13.8129
CIFAR_P58_N1,NnenumError(Return code: 1),8.3916
CIFAR_P39_N17,outofmemory,66.764
CIFAR_P0_N3,NnenumError(Return code: 1),9.5627
CIFAR_P14_N12,NnenumError(Return code: 1),7.9843
CIFAR_P10_N42,outofmemory,108.262
CIFAR_P12_N24,NnenumError(Return code: 1),11.6884
CIFAR_P43_N21,NnenumError(Return code: 1),9.4512
CIFAR_P11_N31,NnenumError(Return code: 1),11.7979
CIFAR_P49_N18,outofmemory,89.694
CIFAR_P0_N19,NnenumError(Return code: 1),10.7599
CIFAR_P32_N26,NnenumError(Return code: 1),11.6966
CIFAR_P31_N9,NnenumError(Return code: 1),12.7138
CIFAR_P33_N4,unsat,141.5001
CIFAR_P56_N7,NnenumError(Return code: 1),11.5988
CIFAR_P37_N19,NnenumError(Return code: 1),10.6567
CIFAR_P10_N33,NnenumError(Return code: 1),10.8145
CIFAR_P49_N3,NnenumError(Return code: 1),10.4992
CIFAR_P52_N24,NnenumError(Return code: 1),11.434
CIFAR_P59_N32,outofmemory,66.985
CIFAR_P61_N44,NnenumError(Return code: 1),11.9644
CIFAR_P87_N16,NnenumError(Return code: 1),11.0524
CIFAR_P70_N42,unsat,107.9236
CIFAR_P77_N25,outofmemory,193.611
CIFAR_P73_N19,NnenumError(Return code: 1),6.9506
CIFAR_P88_N46,NnenumError(Return code: 1),7.2955
CIFAR_P4_N24,NnenumError(Return code: 1),10.678
CIFAR_P10_N14,NnenumError(Return code: 1),10.9087
CIFAR_P23_N35,NnenumError(Return code: 1),10.9155
CIFAR_P57_N28,NnenumError(Return code: 1),10.7495
CIFAR_P77_N47,NnenumError(Return code: 1),10.6099
CIFAR_P23_N28,NnenumError(Return code: 1),11.4235
CIFAR_P63_N17,outofmemory,77.376
CIFAR_P21_N29,NnenumError(Return code: 1),10.9464
CIFAR_P86_N24,NnenumError(Return code: 1),10.5663
CIFAR_P11_N15,outofmemory,108.28
CIFAR_P30_N24,NnenumError(Return code: 1),12.0264
CIFAR_P45_N33,NnenumError(Return code: 1),11.6286
