ProblemId,Result,TotalTime
CIFAR_P93_N26,BabTranslatorError(Unsupported computation graph detected),1.098
CIFAR_P97_N6,BabTranslatorError(Unsupported computation graph detected),1.6896
CIFAR_P27_N17,timeout,3600.021
CIFAR_P29_N46,BabTranslatorError(Unsupported computation graph detected),1.3315
CIFAR_P13_N2,timeout,3600.021
CIFAR_P12_N33,BabTranslatorError(Unsupported computation graph detected),1.3675
CIFAR_P74_N17,sat,573.9212
CIFAR_P90_N47,BabTranslatorError(Unsupported computation graph detected),0.7876
CIFAR_P58_N8,BabTranslatorError(Unsupported computation graph detected),0.9718
CIFAR_P42_N37,BabTranslatorError(Unsupported computation graph detected),1.417
CIFAR_P4_N5,outofmemory,165.54
CIFAR_P71_N19,BabTranslatorError(Unsupported computation graph detected),1.4207
CIFAR_P47_N16,BabTranslatorError(Unsupported computation graph detected),1.0516
CIFAR_P26_N14,BabTranslatorError(Unsupported computation graph detected),1.3201
CIFAR_P37_N32,sat,1575.9862
CIFAR_P60_N4,timeout,3600.029
CIFAR_P19_N33,BabTranslatorError(Unsupported computation graph detected),1.096
CIFAR_P52_N13,timeout,3600.016
CIFAR_P58_N23,BabTranslatorError(Unsupported computation graph detected),1.2138
CIFAR_P94_N37,BabTranslatorError(Unsupported computation graph detected),1.2376
CIFAR_P63_N33,BabTranslatorError(Unsupported computation graph detected),1.1826
CIFAR_P62_N9,BabTranslatorError(Unsupported computation graph detected),2.2809
CIFAR_P74_N15,timeout,3600.007
CIFAR_P99_N27,BabTranslatorError(Unsupported computation graph detected),1.0336
CIFAR_P55_N1,BabTranslatorError(Unsupported computation graph detected),1.322
CIFAR_P33_N16,BabTranslatorError(Unsupported computation graph detected),1.0341
CIFAR_P73_N20,BabTranslatorError(Unsupported computation graph detected),1.1684
CIFAR_P0_N35,BabTranslatorError(Unsupported computation graph detected),1.4266
CIFAR_P57_N15,timeout,3600.005
CIFAR_P22_N41,BabTranslatorError(Unsupported computation graph detected),1.3394
CIFAR_P69_N13,sat,1461.0859
CIFAR_P43_N15,timeout,3600.002
CIFAR_P66_N3,BabTranslatorError(Unsupported computation graph detected),1.0063
CIFAR_P32_N15,timeout,3600.011
CIFAR_P51_N18,sat,2178.6015
CIFAR_P8_N17,timeout,3600.03
CIFAR_P51_N34,sat,2188.1393
CIFAR_P99_N8,BabTranslatorError(Unsupported computation graph detected),0.8346
CIFAR_P37_N43,BabTranslatorError(Unsupported computation graph detected),1.0917
CIFAR_P85_N47,BabTranslatorError(Unsupported computation graph detected),0.9091
CIFAR_P93_N33,BabTranslatorError(Unsupported computation graph detected),1.5221
CIFAR_P51_N22,BabTranslatorError(Unsupported computation graph detected),1.1406
CIFAR_P68_N3,BabTranslatorError(Unsupported computation graph detected),1.0749
CIFAR_P97_N32,timeout,3600.033
CIFAR_P74_N2,timeout,3600.009
CIFAR_P77_N1,BabTranslatorError(Unsupported computation graph detected),1.3276
CIFAR_P17_N33,BabTranslatorError(Unsupported computation graph detected),1.2915
CIFAR_P70_N3,BabTranslatorError(Unsupported computation graph detected),1.0513
CIFAR_P43_N9,BabTranslatorError(Unsupported computation graph detected),2.3221
CIFAR_P50_N21,BabTranslatorError(Unsupported computation graph detected),1.0928
CIFAR_P84_N41,BabTranslatorError(Unsupported computation graph detected),1.6378
CIFAR_P61_N2,timeout,3600.033
CIFAR_P74_N7,BabTranslatorError(Unsupported computation graph detected),1.2519
CIFAR_P44_N3,BabTranslatorError(Unsupported computation graph detected),1.1565
CIFAR_P89_N22,BabTranslatorError(Unsupported computation graph detected),1.168
CIFAR_P30_N28,BabTranslatorError(Unsupported computation graph detected),1.3775
CIFAR_P14_N3,BabTranslatorError(Unsupported computation graph detected),1.0366
