ProblemId,Result,TotalTime
CIFAR_P37_N24,VerinetTranslatorError(Div operations are not supported.),1.796
CIFAR_P28_N26,VerinetTranslatorError(Div operations are not supported.),1.9975
CIFAR_P48_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.9302
CIFAR_P80_N45,VerinetTranslatorError(Div operations are not supported.),1.872
CIFAR_P22_N23,VerinetTranslatorError(Div operations are not supported.),1.8542
CIFAR_P20_N23,VerinetTranslatorError(Div operations are not supported.),1.8732
CIFAR_P22_N5,outofmemory,46.36
CIFAR_P40_N2,sat,29.974
CIFAR_P45_N6,VerinetTranslatorError(Div operations are not supported.),2.1263
CIFAR_P47_N21,VerinetTranslatorError(Div operations are not supported.),1.7479
CIFAR_P46_N31,VerinetTranslatorError(Div operations are not supported.),1.7369
CIFAR_P57_N46,VerinetTranslatorError(Div operations are not supported.),1.8489
CIFAR_P66_N18,sat,11.6577
CIFAR_P74_N25,outofmemory,46.594
CIFAR_P91_N47,VerinetTranslatorError(Div operations are not supported.),1.6861
CIFAR_P4_N29,VerinetTranslatorError(Transpose operations are not supported.),1.441
CIFAR_P33_N41,VerinetTranslatorError(Div operations are not supported.),1.9733
CIFAR_P95_N29,VerinetTranslatorError(Transpose operations are not supported.),1.3974
CIFAR_P99_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.8951
CIFAR_P34_N6,VerinetTranslatorError(Div operations are not supported.),2.0377
CIFAR_P84_N14,VerinetTranslatorError(Div operations are not supported.),1.897
CIFAR_P88_N45,VerinetTranslatorError(Div operations are not supported.),1.8671
CIFAR_P70_N5,outofmemory,46.087
CIFAR_P19_N35,VerinetTranslatorError(Div operations are not supported.),1.9312
CIFAR_P40_N6,VerinetTranslatorError(Div operations are not supported.),1.0249
CIFAR_P41_N31,VerinetTranslatorError(Div operations are not supported.),0.7598
CIFAR_P77_N38,VerinetTranslatorError(Div operations are not supported.),0.7349
CIFAR_P60_N45,VerinetTranslatorError(Div operations are not supported.),0.7846
CIFAR_P98_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.1375
CIFAR_P51_N32,sat,6.9553
CIFAR_P8_N1,VerinetTranslatorError(Div operations are not supported.),0.8118
CIFAR_P13_N20,VerinetTranslatorError(Div operations are not supported.),0.7108
CIFAR_P57_N1,VerinetTranslatorError(Div operations are not supported.),1.0739
CIFAR_P17_N13,sat,7.1193
CIFAR_P0_N12,VerinetTranslatorError(Div operations are not supported.),0.6602
CIFAR_P90_N14,VerinetTranslatorError(Div operations are not supported.),1.0119
CIFAR_P19_N3,VerinetTranslatorError(Transpose operations are not supported.),0.8782
CIFAR_P42_N32,sat,6.8854
CIFAR_P67_N30,VerinetTranslatorError(Div operations are not supported.),1.2154
CIFAR_P90_N44,VerinetTranslatorError(Div operations are not supported.),0.893
CIFAR_P40_N7,VerinetTranslatorError(Div operations are not supported.),1.0836
CIFAR_P31_N28,VerinetTranslatorError(Div operations are not supported.),0.7361
CIFAR_P78_N15,sat,9.0262
CIFAR_P78_N16,VerinetTranslatorError(Div operations are not supported.),0.5862
CIFAR_P50_N35,VerinetTranslatorError(Div operations are not supported.),0.6876
CIFAR_P84_N13,unsat,60.7155
CIFAR_P22_N20,VerinetTranslatorError(Div operations are not supported.),0.7302
CIFAR_P95_N23,VerinetTranslatorError(Div operations are not supported.),0.8289
CIFAR_P47_N43,VerinetTranslatorError(Div operations are not supported.),0.925
CIFAR_P2_N4,timeout,3600.021
CIFAR_P8_N13,sat,25.2252
CIFAR_P77_N15,sat,21.1395
CIFAR_P65_N25,outofmemory,40.084
CIFAR_P71_N14,VerinetTranslatorError(Div operations are not supported.),1.0076
CIFAR_P64_N34,sat,25.4414
CIFAR_P49_N5,outofmemory,41.19
CIFAR_P17_N12,VerinetTranslatorError(Div operations are not supported.),0.8455
CIFAR_P40_N8,VerinetTranslatorError(Transpose operations are not supported.),0.6695
CIFAR_P0_N45,VerinetTranslatorError(Div operations are not supported.),1.0698
CIFAR_P79_N29,VerinetTranslatorError(Transpose operations are not supported.),0.6552
CIFAR_P14_N23,VerinetTranslatorError(Div operations are not supported.),0.9364
CIFAR_P3_N21,VerinetTranslatorError(Div operations are not supported.),0.7832
CIFAR_P12_N13,sat,8.8094
CIFAR_P64_N1,VerinetTranslatorError(Div operations are not supported.),0.9442
CIFAR_P64_N6,VerinetTranslatorError(Div operations are not supported.),1.1878
CIFAR_P68_N44,VerinetTranslatorError(Div operations are not supported.),0.7801
CIFAR_P72_N13,sat,16.9581
CIFAR_P23_N2,sat,11.1945
CIFAR_P41_N14,VerinetTranslatorError(Div operations are not supported.),0.766
CIFAR_P11_N14,VerinetTranslatorError(Div operations are not supported.),0.7944
CIFAR_P49_N12,VerinetTranslatorError(Div operations are not supported.),0.7253
CIFAR_P39_N8,VerinetTranslatorError(Transpose operations are not supported.),0.7996
CIFAR_P66_N17,sat,5.893
CIFAR_P13_N12,VerinetTranslatorError(Div operations are not supported.),0.7727
CIFAR_P89_N35,VerinetTranslatorError(Div operations are not supported.),0.8366
CIFAR_P31_N17,sat,6.0918
CIFAR_P80_N3,VerinetTranslatorError(Transpose operations are not supported.),0.6493
CIFAR_P96_N23,VerinetTranslatorError(Div operations are not supported.),0.7826
CIFAR_P35_N35,VerinetTranslatorError(Div operations are not supported.),0.745
CIFAR_P8_N35,VerinetTranslatorError(Div operations are not supported.),0.7401
CIFAR_P65_N43,VerinetTranslatorError(Div operations are not supported.),0.8406
CIFAR_P23_N12,VerinetTranslatorError(Div operations are not supported.),0.6951
CIFAR_P41_N8,VerinetTranslatorError(Transpose operations are not supported.),0.7102
CIFAR_P29_N6,VerinetTranslatorError(Div operations are not supported.),0.9446
CIFAR_P45_N8,VerinetTranslatorError(Transpose operations are not supported.),0.6258
CIFAR_P51_N22,VerinetTranslatorError(Div operations are not supported.),0.664
CIFAR_P98_N32,sat,44.4067
CIFAR_P79_N20,VerinetTranslatorError(Div operations are not supported.),0.6897
CIFAR_P34_N30,VerinetTranslatorError(Div operations are not supported.),0.9035
CIFAR_P10_N28,VerinetTranslatorError(Div operations are not supported.),0.7481
CIFAR_P36_N44,VerinetTranslatorError(Div operations are not supported.),0.7686
CIFAR_P55_N12,VerinetTranslatorError(Div operations are not supported.),0.6625
CIFAR_P61_N30,VerinetTranslatorError(Div operations are not supported.),1.0997
CIFAR_P74_N26,VerinetTranslatorError(Div operations are not supported.),1.2055
CIFAR_P87_N22,VerinetTranslatorError(Div operations are not supported.),0.7977
CIFAR_P34_N21,VerinetTranslatorError(Div operations are not supported.),0.7698
CIFAR_P50_N30,VerinetTranslatorError(Div operations are not supported.),1.2988
CIFAR_P98_N2,unsat,86.8868
CIFAR_P67_N6,VerinetTranslatorError(Div operations are not supported.),1.1523
CIFAR_P84_N35,VerinetTranslatorError(Div operations are not supported.),0.9328
CIFAR_P45_N5,outofmemory,38.569
CIFAR_P48_N44,VerinetTranslatorError(Div operations are not supported.),0.8405
CIFAR_P30_N28,VerinetTranslatorError(Div operations are not supported.),0.7339
CIFAR_P10_N25,outofmemory,37.632
CIFAR_P1_N9,VerinetTranslatorError(Div operations are not supported.),1.1242
CIFAR_P9_N44,VerinetTranslatorError(Div operations are not supported.),0.8095
CIFAR_P35_N27,VerinetTranslatorError(Div operations are not supported.),0.712
CIFAR_P50_N43,VerinetTranslatorError(Div operations are not supported.),0.7634
CIFAR_P83_N26,VerinetTranslatorError(Div operations are not supported.),0.8298
CIFAR_P94_N47,VerinetTranslatorError(Div operations are not supported.),0.6613
CIFAR_P43_N12,VerinetTranslatorError(Div operations are not supported.),0.606
CIFAR_P38_N28,VerinetTranslatorError(Div operations are not supported.),0.7749
CIFAR_P98_N30,VerinetTranslatorError(Div operations are not supported.),0.9284
CIFAR_P29_N1,VerinetTranslatorError(Div operations are not supported.),0.7429
CIFAR_P96_N47,VerinetTranslatorError(Div operations are not supported.),0.7848
CIFAR_P62_N42,sat,20.9548
CIFAR_P76_N30,VerinetTranslatorError(Div operations are not supported.),1.0635
CIFAR_P32_N6,VerinetTranslatorError(Div operations are not supported.),1.4392
CIFAR_P15_N41,VerinetTranslatorError(Div operations are not supported.),1.1965
CIFAR_P66_N21,VerinetTranslatorError(Div operations are not supported.),0.8112
CIFAR_P98_N27,VerinetTranslatorError(Div operations are not supported.),0.795
CIFAR_P96_N15,sat,20.9242
CIFAR_P35_N17,unsat,68.1206
CIFAR_P47_N12,VerinetTranslatorError(Div operations are not supported.),0.7835
CIFAR_P59_N37,VerinetTranslatorError(Div operations are not supported.),0.7903
