ProblemId,Result,TotalTime
CIFAR_P75_N9,MarabouError(Return code: 1),4.4294
CIFAR_P83_N19,MarabouError(Return code: 1),4.3356
CIFAR_P20_N13,unsat,153.9048
CIFAR_P48_N12,MarabouError(Return code: 1),4.4402
CIFAR_P24_N7,MarabouError(Return code: 1),4.2384
CIFAR_P49_N41,MarabouError(Return code: 1),4.1885
CIFAR_P98_N37,MarabouError(Return code: 1),4.1779
CIFAR_P15_N41,MarabouError(Return code: 1),4.4988
CIFAR_P48_N43,MarabouError(Return code: 1),4.3829
CIFAR_P33_N8,timeout,3600.022
CIFAR_P35_N22,MarabouError(Return code: 1),4.3907
CIFAR_P13_N8,timeout,3600.009
CIFAR_P43_N37,MarabouError(Return code: 1),4.3517
CIFAR_P69_N23,MarabouError(Return code: 1),4.3946
CIFAR_P69_N41,MarabouError(Return code: 1),4.442
CIFAR_P60_N2,outofmemory,109.632
CIFAR_P9_N28,MarabouError(Return code: 1),4.4491
CIFAR_P42_N2,outofmemory,111.639
CIFAR_P19_N18,unsat,101.1668
CIFAR_P92_N1,MarabouError(Return code: 1),4.3962
CIFAR_P43_N2,outofmemory,112.579
CIFAR_P19_N13,unsat,156.0258
CIFAR_P39_N19,MarabouError(Return code: 1),4.3074
CIFAR_P4_N32,unsat,154.9089
CIFAR_P60_N35,MarabouError(Return code: 1),3.4512
CIFAR_P1_N46,MarabouError(Return code: 1),3.7784
CIFAR_P10_N21,MarabouError(Return code: 1),4.0605
CIFAR_P14_N44,MarabouError(Return code: 1),3.3224
CIFAR_P30_N30,MarabouError(Return code: 1),4.0485
CIFAR_P63_N13,unsat,159.9773
CIFAR_P75_N15,outofmemory,132.631
CIFAR_P83_N1,MarabouError(Return code: 1),3.4688
CIFAR_P67_N27,MarabouError(Return code: 1),2.408
CIFAR_P13_N23,MarabouError(Return code: 1),3.355
CIFAR_P84_N5,outofmemory,194.227
CIFAR_P52_N12,MarabouError(Return code: 1),3.7386
CIFAR_P26_N38,MarabouError(Return code: 1),3.5399
CIFAR_P8_N33,MarabouError(Return code: 1),3.7589
CIFAR_P63_N34,unsat,107.4848
CIFAR_P11_N24,MarabouError(Return code: 1),3.712
CIFAR_P67_N44,MarabouError(Return code: 1),3.886
CIFAR_P44_N17,timeout,3600.013
CIFAR_P54_N28,MarabouError(Return code: 1),2.9655
CIFAR_P67_N18,unsat,106.8959
CIFAR_P83_N27,MarabouError(Return code: 1),2.5925
CIFAR_P45_N3,outofmemory,68.135
CIFAR_P77_N25,outofmemory,197.972
CIFAR_P47_N1,MarabouError(Return code: 1),3.5519
CIFAR_P0_N7,MarabouError(Return code: 1),3.208
CIFAR_P78_N26,MarabouError(Return code: 1),3.7113
CIFAR_P92_N12,MarabouError(Return code: 1),2.4411
CIFAR_P49_N7,MarabouError(Return code: 1),3.0359
CIFAR_P60_N22,MarabouError(Return code: 1),2.6826
CIFAR_P6_N29,timeout,3600.016
CIFAR_P50_N5,outofmemory,182.068
