ProblemId,Result,TotalTime
CIFAR_P7_N6,BabTranslatorError(Unsupported computation graph detected),1.7692
CIFAR_P6_N5,outofmemory,166.679
CIFAR_P1_N38,BabTranslatorError(Unsupported computation graph detected),1.1097
CIFAR_P6_N19,BabTranslatorError(Unsupported computation graph detected),1.6079
CIFAR_P12_N45,BabTranslatorError(Unsupported computation graph detected),1.1859
CIFAR_P7_N41,BabTranslatorError(Unsupported computation graph detected),1.3611
CIFAR_P7_N23,BabTranslatorError(Unsupported computation graph detected),1.2439
CIFAR_P3_N44,BabTranslatorError(Unsupported computation graph detected),1.242
CIFAR_P11_N18,sat,2499.3533
CIFAR_P15_N23,BabTranslatorError(Unsupported computation graph detected),1.2764
CIFAR_P15_N41,BabTranslatorError(Unsupported computation graph detected),1.4897
CIFAR_P4_N6,BabTranslatorError(Unsupported computation graph detected),1.8299
CIFAR_P14_N28,BabTranslatorError(Unsupported computation graph detected),1.5734
CIFAR_P9_N12,BabTranslatorError(Unsupported computation graph detected),1.051
CIFAR_P4_N30,BabTranslatorError(Unsupported computation graph detected),1.5593
CIFAR_P8_N7,BabTranslatorError(Unsupported computation graph detected),1.144
CIFAR_P11_N22,BabTranslatorError(Unsupported computation graph detected),1.0388
CIFAR_P13_N22,BabTranslatorError(Unsupported computation graph detected),1.1368
CIFAR_P6_N14,BabTranslatorError(Unsupported computation graph detected),1.5103
CIFAR_P3_N45,BabTranslatorError(Unsupported computation graph detected),1.3837
CIFAR_P8_N6,BabTranslatorError(Unsupported computation graph detected),1.5743
CIFAR_P15_N8,BabTranslatorError(Unsupported computation graph detected),0.9796
CIFAR_P10_N31,BabTranslatorError(Unsupported computation graph detected),1.0935
CIFAR_P11_N44,BabTranslatorError(Unsupported computation graph detected),1.3806
CIFAR_P14_N25,outofmemory,164.849
CIFAR_P4_N23,BabTranslatorError(Unsupported computation graph detected),1.6036
CIFAR_P16_N46,BabTranslatorError(Unsupported computation graph detected),1.2666
CIFAR_P6_N18,sat,2714.2846
CIFAR_P15_N12,BabTranslatorError(Unsupported computation graph detected),1.1853
CIFAR_P13_N29,BabTranslatorError(Unsupported computation graph detected),1.054
CIFAR_P9_N47,BabTranslatorError(Unsupported computation graph detected),0.7928
CIFAR_P6_N34,sat,2706.3476
CIFAR_P3_N46,BabTranslatorError(Unsupported computation graph detected),1.7024
CIFAR_P5_N14,BabTranslatorError(Unsupported computation graph detected),1.6446
CIFAR_P7_N14,BabTranslatorError(Unsupported computation graph detected),1.2943
CIFAR_P16_N7,BabTranslatorError(Unsupported computation graph detected),1.4967
CIFAR_P4_N20,BabTranslatorError(Unsupported computation graph detected),1.2407
CIFAR_P5_N19,BabTranslatorError(Unsupported computation graph detected),1.4145
CIFAR_P5_N7,BabTranslatorError(Unsupported computation graph detected),1.0037
CIFAR_P5_N37,BabTranslatorError(Unsupported computation graph detected),1.5448
CIFAR_P15_N19,BabTranslatorError(Unsupported computation graph detected),1.7048
CIFAR_P1_N45,BabTranslatorError(Unsupported computation graph detected),1.5551
CIFAR_P5_N47,BabTranslatorError(Unsupported computation graph detected),0.8254
CIFAR_P0_N32,sat,1577.0634
CIFAR_P4_N37,BabTranslatorError(Unsupported computation graph detected),1.5653
CIFAR_P16_N25,outofmemory,170.191
CIFAR_P2_N23,BabTranslatorError(Unsupported computation graph detected),1.7477
CIFAR_P11_N46,BabTranslatorError(Unsupported computation graph detected),1.6654
CIFAR_P6_N45,BabTranslatorError(Unsupported computation graph detected),1.6271
CIFAR_P11_N13,sat,1602.4926
CIFAR_P15_N46,BabTranslatorError(Unsupported computation graph detected),1.5604
CIFAR_P4_N38,BabTranslatorError(Unsupported computation graph detected),1.3969
CIFAR_P14_N17,sat,592.1528
CIFAR_P3_N1,BabTranslatorError(Unsupported computation graph detected),1.4365
CIFAR_P0_N22,BabTranslatorError(Unsupported computation graph detected),1.1792
CIFAR_P5_N16,BabTranslatorError(Unsupported computation graph detected),1.3001
CIFAR_P8_N9,BabTranslatorError(Unsupported computation graph detected),2.1093
CIFAR_P2_N31,BabTranslatorError(Unsupported computation graph detected),1.0582
CIFAR_P12_N20,BabTranslatorError(Unsupported computation graph detected),1.3957
CIFAR_P6_N37,BabTranslatorError(Unsupported computation graph detected),1.4937
CIFAR_P12_N25,outofmemory,172.878
CIFAR_P2_N7,BabTranslatorError(Unsupported computation graph detected),1.3517
CIFAR_P5_N6,BabTranslatorError(Unsupported computation graph detected),1.742
CIFAR_P0_N7,BabTranslatorError(Unsupported computation graph detected),1.4706
CIFAR_P0_N41,BabTranslatorError(Unsupported computation graph detected),1.5263
CIFAR_P13_N12,BabTranslatorError(Unsupported computation graph detected),0.9811
CIFAR_P9_N24,BabTranslatorError(Unsupported computation graph detected),1.4149
CIFAR_P9_N38,BabTranslatorError(Unsupported computation graph detected),1.4142
CIFAR_P0_N23,BabTranslatorError(Unsupported computation graph detected),1.5013
CIFAR_P8_N35,BabTranslatorError(Unsupported computation graph detected),1.808
CIFAR_P4_N3,BabTranslatorError(Unsupported computation graph detected),1.2588
CIFAR_P14_N26,BabTranslatorError(Unsupported computation graph detected),1.7778
CIFAR_P7_N5,outofmemory,178.428
CIFAR_P7_N20,BabTranslatorError(Unsupported computation graph detected),1.4531
CIFAR_P14_N16,BabTranslatorError(Unsupported computation graph detected),1.1082
CIFAR_P10_N19,BabTranslatorError(Unsupported computation graph detected),1.7246
CIFAR_P15_N42,sat,593.4543
CIFAR_P12_N19,BabTranslatorError(Unsupported computation graph detected),2.1915
CIFAR_P10_N14,BabTranslatorError(Unsupported computation graph detected),1.7251
CIFAR_P9_N13,sat,1650.3124
CIFAR_P11_N26,BabTranslatorError(Unsupported computation graph detected),1.3205
CIFAR_P0_N12,BabTranslatorError(Unsupported computation graph detected),1.6192
CIFAR_P7_N42,sat,555.271
CIFAR_P1_N16,BabTranslatorError(Unsupported computation graph detected),1.0739
CIFAR_P3_N12,BabTranslatorError(Unsupported computation graph detected),1.3614
CIFAR_P12_N37,BabTranslatorError(Unsupported computation graph detected),1.6061
CIFAR_P8_N44,BabTranslatorError(Unsupported computation graph detected),1.7637
CIFAR_P14_N30,BabTranslatorError(Unsupported computation graph detected),1.6168
CIFAR_P12_N28,BabTranslatorError(Unsupported computation graph detected),1.4784
CIFAR_P13_N41,BabTranslatorError(Unsupported computation graph detected),1.4676
CIFAR_P6_N20,BabTranslatorError(Unsupported computation graph detected),1.5013
CIFAR_P12_N13,sat,1614.177
CIFAR_P16_N37,BabTranslatorError(Unsupported computation graph detected),1.7295
CIFAR_P15_N28,BabTranslatorError(Unsupported computation graph detected),1.7978
CIFAR_P0_N38,BabTranslatorError(Unsupported computation graph detected),1.5175
CIFAR_P3_N22,BabTranslatorError(Unsupported computation graph detected),0.8357
CIFAR_P6_N26,BabTranslatorError(Unsupported computation graph detected),1.5856
CIFAR_P8_N8,BabTranslatorError(Unsupported computation graph detected),1.1638
CIFAR_P1_N37,BabTranslatorError(Unsupported computation graph detected),1.465
CIFAR_P5_N46,BabTranslatorError(Unsupported computation graph detected),1.3445
CIFAR_P3_N8,BabTranslatorError(Unsupported computation graph detected),1.2139
CIFAR_P15_N16,BabTranslatorError(Unsupported computation graph detected),1.075
CIFAR_P7_N37,BabTranslatorError(Unsupported computation graph detected),1.5274
CIFAR_P14_N5,outofmemory,176.186
CIFAR_P2_N17,sat,588.3879
CIFAR_P9_N23,BabTranslatorError(Unsupported computation graph detected),1.4342
CIFAR_P11_N20,BabTranslatorError(Unsupported computation graph detected),1.2666
CIFAR_P4_N19,BabTranslatorError(Unsupported computation graph detected),1.9757
CIFAR_P10_N23,BabTranslatorError(Unsupported computation graph detected),1.672
CIFAR_P7_N26,BabTranslatorError(Unsupported computation graph detected),1.2496
CIFAR_P15_N3,BabTranslatorError(Unsupported computation graph detected),1.558
CIFAR_P11_N14,BabTranslatorError(Unsupported computation graph detected),1.8539
CIFAR_P16_N3,BabTranslatorError(Unsupported computation graph detected),1.6445
CIFAR_P10_N7,BabTranslatorError(Unsupported computation graph detected),1.4658
CIFAR_P11_N28,BabTranslatorError(Unsupported computation graph detected),1.5853
CIFAR_P14_N1,BabTranslatorError(Unsupported computation graph detected),1.4359
CIFAR_P0_N14,BabTranslatorError(Unsupported computation graph detected),1.4393
CIFAR_P9_N25,outofmemory,175.724
CIFAR_P11_N33,BabTranslatorError(Unsupported computation graph detected),1.5115
CIFAR_P14_N12,BabTranslatorError(Unsupported computation graph detected),1.0969
CIFAR_P14_N3,BabTranslatorError(Unsupported computation graph detected),0.985
CIFAR_P16_N9,BabTranslatorError(Unsupported computation graph detected),3.0782
CIFAR_P11_N35,BabTranslatorError(Unsupported computation graph detected),1.9268
CIFAR_P6_N22,BabTranslatorError(Unsupported computation graph detected),1.3098
CIFAR_P9_N18,sat,2531.5813
CIFAR_P12_N7,BabTranslatorError(Unsupported computation graph detected),1.4873
CIFAR_P9_N28,BabTranslatorError(Unsupported computation graph detected),1.2837
CIFAR_P3_N25,outofmemory,181.172
CIFAR_P15_N17,sat,569.3151
CIFAR_P15_N18,sat,2407.1455
CIFAR_P15_N14,BabTranslatorError(Unsupported computation graph detected),1.6411
CIFAR_P4_N9,BabTranslatorError(Unsupported computation graph detected),2.4384
CIFAR_P7_N21,BabTranslatorError(Unsupported computation graph detected),1.0597
CIFAR_P7_N25,outofmemory,176.085
CIFAR_P6_N47,BabTranslatorError(Unsupported computation graph detected),1.0355
CIFAR_P1_N44,BabTranslatorError(Unsupported computation graph detected),1.6602
CIFAR_P2_N14,BabTranslatorError(Unsupported computation graph detected),1.2124
CIFAR_P2_N34,sat,2582.114
CIFAR_P5_N12,BabTranslatorError(Unsupported computation graph detected),1.4236
CIFAR_P6_N7,BabTranslatorError(Unsupported computation graph detected),1.2713
CIFAR_P15_N1,BabTranslatorError(Unsupported computation graph detected),1.3155
CIFAR_P4_N31,BabTranslatorError(Unsupported computation graph detected),1.4062
CIFAR_P2_N3,BabTranslatorError(Unsupported computation graph detected),1.1832
CIFAR_P9_N30,BabTranslatorError(Unsupported computation graph detected),2.208
CIFAR_P9_N31,BabTranslatorError(Unsupported computation graph detected),1.4815
CIFAR_P1_N26,BabTranslatorError(Unsupported computation graph detected),1.5456
CIFAR_P10_N16,BabTranslatorError(Unsupported computation graph detected),1.1188
CIFAR_P12_N22,BabTranslatorError(Unsupported computation graph detected),1.0831
CIFAR_P8_N3,BabTranslatorError(Unsupported computation graph detected),1.2526
CIFAR_P9_N33,BabTranslatorError(Unsupported computation graph detected),1.467
CIFAR_P3_N24,BabTranslatorError(Unsupported computation graph detected),1.2715
CIFAR_P12_N26,BabTranslatorError(Unsupported computation graph detected),1.0291
CIFAR_P13_N23,BabTranslatorError(Unsupported computation graph detected),1.7443
CIFAR_P6_N1,BabTranslatorError(Unsupported computation graph detected),1.5482
CIFAR_P2_N41,BabTranslatorError(Unsupported computation graph detected),1.8368
CIFAR_P10_N26,BabTranslatorError(Unsupported computation graph detected),1.4027
CIFAR_P13_N7,BabTranslatorError(Unsupported computation graph detected),1.08
CIFAR_P10_N3,BabTranslatorError(Unsupported computation graph detected),1.1822
CIFAR_P15_N20,BabTranslatorError(Unsupported computation graph detected),1.338
CIFAR_P4_N28,BabTranslatorError(Unsupported computation graph detected),1.7169
CIFAR_P12_N35,BabTranslatorError(Unsupported computation graph detected),2.1502
CIFAR_P0_N29,BabTranslatorError(Unsupported computation graph detected),1.0644
CIFAR_P1_N27,BabTranslatorError(Unsupported computation graph detected),1.305
CIFAR_P7_N9,BabTranslatorError(Unsupported computation graph detected),2.2991
CIFAR_P10_N1,BabTranslatorError(Unsupported computation graph detected),1.7895
CIFAR_P16_N19,BabTranslatorError(Unsupported computation graph detected),2.0772
CIFAR_P4_N41,BabTranslatorError(Unsupported computation graph detected),1.7717
CIFAR_P8_N34,sat,2234.5852
CIFAR_P16_N43,BabTranslatorError(Unsupported computation graph detected),1.5604
CIFAR_P8_N28,BabTranslatorError(Unsupported computation graph detected),2.102
CIFAR_P6_N3,BabTranslatorError(Unsupported computation graph detected),1.1154
CIFAR_P13_N33,BabTranslatorError(Unsupported computation graph detected),1.4227
CIFAR_P15_N33,BabTranslatorError(Unsupported computation graph detected),1.6538
CIFAR_P15_N43,BabTranslatorError(Unsupported computation graph detected),1.4269
CIFAR_P16_N27,BabTranslatorError(Unsupported computation graph detected),1.1565
CIFAR_P16_N34,sat,2587.0927
CIFAR_P13_N9,BabTranslatorError(Unsupported computation graph detected),2.5318
CIFAR_P10_N22,BabTranslatorError(Unsupported computation graph detected),1.065
CIFAR_P2_N5,outofmemory,177.154
CIFAR_P6_N23,BabTranslatorError(Unsupported computation graph detected),2.0299
CIFAR_P8_N45,BabTranslatorError(Unsupported computation graph detected),1.3841
CIFAR_P5_N35,BabTranslatorError(Unsupported computation graph detected),1.8717
