ProblemId,Result,TotalTime
CIFAR_P11_N9,MarabouError(Return code: 1),4.7248
CIFAR_P4_N44,MarabouError(Return code: 1),4.8366
CIFAR_P95_N47,MarabouError(Return code: 1),4.5381
CIFAR_P52_N21,MarabouError(Return code: 1),4.7874
CIFAR_P45_N41,MarabouError(Return code: 1),4.6641
CIFAR_P82_N17,timeout,3600.006
CIFAR_P55_N1,MarabouError(Return code: 1),4.7133
CIFAR_P39_N33,MarabouError(Return code: 1),4.6923
CIFAR_P0_N3,outofmemory,49.387
CIFAR_P12_N30,MarabouError(Return code: 1),4.6233
CIFAR_P22_N37,MarabouError(Return code: 1),4.7691
CIFAR_P74_N15,outofmemory,116.382
CIFAR_P67_N20,MarabouError(Return code: 1),4.6705
CIFAR_P21_N15,outofmemory,97.722
CIFAR_P33_N6,MarabouError(Return code: 1),4.7161
CIFAR_P34_N13,unsat,148.9896
CIFAR_P70_N19,MarabouError(Return code: 1),4.6425
CIFAR_P45_N24,MarabouError(Return code: 1),4.6378
CIFAR_P77_N22,MarabouError(Return code: 1),4.6059
CIFAR_P8_N17,timeout,3600.022
CIFAR_P4_N22,MarabouError(Return code: 1),4.6632
CIFAR_P57_N14,MarabouError(Return code: 1),4.603
CIFAR_P77_N7,MarabouError(Return code: 1),4.7166
CIFAR_P61_N5,outofmemory,167.144
CIFAR_P14_N7,MarabouError(Return code: 1),2.4767
CIFAR_P60_N23,MarabouError(Return code: 1),2.1685
CIFAR_P52_N5,outofmemory,165.027
CIFAR_P1_N1,MarabouError(Return code: 1),2.1099
CIFAR_P79_N28,MarabouError(Return code: 1),3.0357
CIFAR_P1_N17,timeout,3600.014
CIFAR_P46_N31,MarabouError(Return code: 1),2.7179
CIFAR_P9_N28,MarabouError(Return code: 1),2.5547
CIFAR_P24_N8,timeout,3600.019
CIFAR_P28_N16,MarabouError(Return code: 1),3.2139
CIFAR_P95_N5,outofmemory,174.069
CIFAR_P98_N33,MarabouError(Return code: 1),3.6514
