ProblemId,Result,TotalTime
CIFAR_P11_N16,NnenumError(Return code: 1),11.6457
CIFAR_P6_N38,NnenumError(Return code: 1),12.3636
CIFAR_P13_N42,outofmemory,53.299
CIFAR_P11_N12,NnenumError(Return code: 1),12.3823
CIFAR_P7_N31,NnenumError(Return code: 1),13.1892
CIFAR_P9_N42,outofmemory,45.566
CIFAR_P8_N46,NnenumError(Return code: 1),11.8944
CIFAR_P8_N47,NnenumError(Return code: 1),11.6166
CIFAR_P2_N21,NnenumError(Return code: 1),11.6165
CIFAR_P7_N4,outofmemory,47.14
CIFAR_P4_N46,NnenumError(Return code: 1),12.9265
CIFAR_P4_N42,outofmemory,45.529
CIFAR_P0_N26,NnenumError(Return code: 1),12.6305
CIFAR_P13_N33,NnenumError(Return code: 1),11.7151
CIFAR_P8_N38,NnenumError(Return code: 1),12.4222
CIFAR_P7_N37,NnenumError(Return code: 1),12.6147
CIFAR_P0_N24,NnenumError(Return code: 1),13.4804
CIFAR_P7_N19,NnenumError(Return code: 1),11.8432
CIFAR_P3_N6,NnenumError(Return code: 1),12.1688
CIFAR_P0_N22,NnenumError(Return code: 1),12.1456
CIFAR_P8_N45,NnenumError(Return code: 1),13.3658
CIFAR_P4_N6,NnenumError(Return code: 1),10.7064
CIFAR_P11_N18,outofmemory,62.414
CIFAR_P4_N45,NnenumError(Return code: 1),11.121
CIFAR_P2_N38,NnenumError(Return code: 1),10.1291
CIFAR_P10_N26,NnenumError(Return code: 1),10.8053
CIFAR_P6_N30,NnenumError(Return code: 1),10.3901
CIFAR_P16_N44,NnenumError(Return code: 1),10.6681
CIFAR_P1_N9,NnenumError(Return code: 1),12.3251
CIFAR_P3_N47,NnenumError(Return code: 1),10.2829
CIFAR_P13_N26,NnenumError(Return code: 1),10.7805
CIFAR_P4_N41,NnenumError(Return code: 1),10.1136
CIFAR_P7_N17,outofmemory,66.545
CIFAR_P4_N13,outofmemory,49.377
CIFAR_P14_N17,outofmemory,47.23
CIFAR_P11_N24,NnenumError(Return code: 1),11.0933
CIFAR_P14_N31,NnenumError(Return code: 1),9.2356
CIFAR_P11_N22,NnenumError(Return code: 1),8.5788
CIFAR_P7_N27,NnenumError(Return code: 1),8.4451
CIFAR_P1_N21,NnenumError(Return code: 1),7.8591
CIFAR_P3_N28,NnenumError(Return code: 1),8.4949
CIFAR_P1_N22,NnenumError(Return code: 1),11.2786
CIFAR_P16_N14,NnenumError(Return code: 1),11.3347
CIFAR_P13_N32,outofmemory,64.03
CIFAR_P16_N20,NnenumError(Return code: 1),11.2774
CIFAR_P11_N41,NnenumError(Return code: 1),11.5602
CIFAR_P8_N27,NnenumError(Return code: 1),10.8943
CIFAR_P0_N6,NnenumError(Return code: 1),11.4772
CIFAR_P8_N13,outofmemory,61.993
CIFAR_P14_N4,outofmemory,64.496
CIFAR_P7_N20,NnenumError(Return code: 1),11.1138
CIFAR_P15_N1,NnenumError(Return code: 1),10.1391
CIFAR_P16_N4,outofmemory,64.081
CIFAR_P5_N9,NnenumError(Return code: 1),14.4528
CIFAR_P0_N44,NnenumError(Return code: 1),11.7248
CIFAR_P7_N12,NnenumError(Return code: 1),10.7547
CIFAR_P9_N38,NnenumError(Return code: 1),11.0009
CIFAR_P3_N33,NnenumError(Return code: 1),10.6646
CIFAR_P15_N32,outofmemory,57.142
CIFAR_P11_N14,NnenumError(Return code: 1),11.8157
CIFAR_P10_N29,NnenumError(Return code: 1),10.79
CIFAR_P9_N33,NnenumError(Return code: 1),10.6972
CIFAR_P1_N4,outofmemory,57.625
CIFAR_P8_N31,NnenumError(Return code: 1),8.6869
CIFAR_P12_N27,NnenumError(Return code: 1),5.2251
CIFAR_P4_N35,NnenumError(Return code: 1),5.5183
CIFAR_P0_N47,NnenumError(Return code: 1),5.5458
CIFAR_P2_N15,outofmemory,85.624
CIFAR_P9_N26,NnenumError(Return code: 1),9.1628
CIFAR_P11_N21,NnenumError(Return code: 1),8.3827
CIFAR_P7_N22,NnenumError(Return code: 1),8.7407
CIFAR_P5_N21,NnenumError(Return code: 1),9.2451
CIFAR_P12_N28,NnenumError(Return code: 1),8.7045
CIFAR_P5_N31,NnenumError(Return code: 1),9.3637
CIFAR_P10_N28,NnenumError(Return code: 1),9.3491
CIFAR_P1_N46,NnenumError(Return code: 1),9.7552
CIFAR_P7_N47,NnenumError(Return code: 1),8.7343
CIFAR_P10_N5,unsat,374.8688
CIFAR_P13_N15,outofmemory,128.134
CIFAR_P13_N44,NnenumError(Return code: 1),11.8024
CIFAR_P2_N12,NnenumError(Return code: 1),11.5557
CIFAR_P16_N31,NnenumError(Return code: 1),12.0456
CIFAR_P1_N8,NnenumError(Return code: 1),12.0073
CIFAR_P4_N2,outofmemory,133.232
CIFAR_P10_N20,NnenumError(Return code: 1),12.416
CIFAR_P3_N9,NnenumError(Return code: 1),12.8033
CIFAR_P7_N24,NnenumError(Return code: 1),7.8046
CIFAR_P16_N7,NnenumError(Return code: 1),8.0437
CIFAR_P10_N38,NnenumError(Return code: 1),9.3339
CIFAR_P15_N43,NnenumError(Return code: 1),9.0641
CIFAR_P16_N27,NnenumError(Return code: 1),8.74
CIFAR_P14_N13,outofmemory,81.562
CIFAR_P3_N21,NnenumError(Return code: 1),8.7916
CIFAR_P7_N2,outofmemory,171.109
CIFAR_P1_N43,NnenumError(Return code: 1),8.8117
CIFAR_P2_N27,NnenumError(Return code: 1),6.8396
CIFAR_P3_N31,NnenumError(Return code: 1),9.1104
CIFAR_P12_N19,NnenumError(Return code: 1),11.5602
CIFAR_P4_N26,NnenumError(Return code: 1),12.006
CIFAR_P8_N29,NnenumError(Return code: 1),11.3488
CIFAR_P9_N1,NnenumError(Return code: 1),11.751
CIFAR_P10_N16,NnenumError(Return code: 1),11.6172
CIFAR_P9_N14,NnenumError(Return code: 1),11.7792
CIFAR_P8_N8,NnenumError(Return code: 1),10.7558
CIFAR_P4_N24,NnenumError(Return code: 1),6.6012
CIFAR_P1_N42,outofmemory,70.456
CIFAR_P2_N19,NnenumError(Return code: 1),7.6329
CIFAR_P8_N16,NnenumError(Return code: 1),6.7636
CIFAR_P6_N28,NnenumError(Return code: 1),7.5804
CIFAR_P13_N27,NnenumError(Return code: 1),6.5645
CIFAR_P4_N20,NnenumError(Return code: 1),8.8861
CIFAR_P13_N46,NnenumError(Return code: 1),9.05
CIFAR_P7_N43,NnenumError(Return code: 1),7.2054
CIFAR_P5_N2,outofmemory,206.523
CIFAR_P4_N12,NnenumError(Return code: 1),10.7888
CIFAR_P1_N32,outofmemory,84.42
CIFAR_P2_N29,NnenumError(Return code: 1),9.9928
CIFAR_P3_N3,NnenumError(Return code: 1),10.2763
CIFAR_P5_N7,NnenumError(Return code: 1),10.3267
CIFAR_P6_N24,NnenumError(Return code: 1),10.836
CIFAR_P5_N22,NnenumError(Return code: 1),10.008
CIFAR_P3_N24,NnenumError(Return code: 1),10.2105
CIFAR_P6_N34,outofmemory,80.842
CIFAR_P13_N5,outofmemory,106.468
CIFAR_P13_N35,NnenumError(Return code: 1),9.0028
CIFAR_P2_N17,outofmemory,72.349
CIFAR_P14_N37,NnenumError(Return code: 1),7.7232
CIFAR_P5_N8,NnenumError(Return code: 1),7.051
CIFAR_P7_N1,NnenumError(Return code: 1),7.3309
CIFAR_P10_N27,NnenumError(Return code: 1),6.06
