ProblemId,Result,TotalTime
CIFAR_P9_N14,MarabouError(Return code: 1),5.8989
CIFAR_P23_N5,outofmemory,158.096
CIFAR_P16_N16,MarabouError(Return code: 1),5.6139
CIFAR_P25_N47,MarabouError(Return code: 1),4.5231
CIFAR_P51_N25,outofmemory,153.214
CIFAR_P62_N4,timeout,3600.005
CIFAR_P87_N17,timeout,3600.006
CIFAR_P67_N7,MarabouError(Return code: 1),4.531
CIFAR_P55_N33,MarabouError(Return code: 1),6.0523
CIFAR_P33_N4,timeout,3600.021
CIFAR_P42_N37,MarabouError(Return code: 1),5.9058
CIFAR_P35_N21,MarabouError(Return code: 1),4.6239
CIFAR_P59_N7,MarabouError(Return code: 1),6.5409
CIFAR_P34_N21,MarabouError(Return code: 1),4.5157
CIFAR_P42_N38,MarabouError(Return code: 1),5.9793
CIFAR_P75_N6,MarabouError(Return code: 1),4.704
CIFAR_P57_N26,MarabouError(Return code: 1),6.5383
CIFAR_P43_N7,MarabouError(Return code: 1),6.088
CIFAR_P9_N44,MarabouError(Return code: 1),5.2386
CIFAR_P72_N15,outofmemory,104.154
CIFAR_P73_N3,outofmemory,53.668
CIFAR_P79_N33,MarabouError(Return code: 1),6.4756
CIFAR_P56_N7,MarabouError(Return code: 1),4.8734
CIFAR_P33_N27,MarabouError(Return code: 1),6.4887
CIFAR_P32_N18,unsat,90.0665
CIFAR_P97_N26,MarabouError(Return code: 1),4.2166
CIFAR_P5_N42,timeout,3600.008
CIFAR_P27_N43,MarabouError(Return code: 1),3.9623
CIFAR_P30_N22,MarabouError(Return code: 1),3.9522
CIFAR_P85_N18,unsat,86.7625
CIFAR_P14_N26,MarabouError(Return code: 1),4.1917
CIFAR_P90_N29,timeout,3600.018
CIFAR_P89_N43,MarabouError(Return code: 1),4.1337
CIFAR_P35_N45,MarabouError(Return code: 1),3.2484
CIFAR_P56_N26,MarabouError(Return code: 1),4.1558
CIFAR_P77_N29,timeout,3600.012
CIFAR_P53_N17,timeout,3600.004
CIFAR_P55_N31,MarabouError(Return code: 1),4.2863
CIFAR_P58_N30,MarabouError(Return code: 1),3.8545
CIFAR_P14_N15,outofmemory,112.456
CIFAR_P18_N47,MarabouError(Return code: 1),3.1803
CIFAR_P50_N20,MarabouError(Return code: 1),2.7072
CIFAR_P57_N13,unsat,126.5188
CIFAR_P73_N5,outofmemory,142.564
CIFAR_P14_N22,MarabouError(Return code: 1),2.5358
CIFAR_P73_N29,timeout,3600.019
CIFAR_P42_N23,MarabouError(Return code: 1),3.043
CIFAR_P45_N34,unsat,81.9411
CIFAR_P49_N19,MarabouError(Return code: 1),2.7222
CIFAR_P24_N17,timeout,3600.02
CIFAR_P64_N44,MarabouError(Return code: 1),2.987
CIFAR_P70_N15,outofmemory,100.996
CIFAR_P75_N31,MarabouError(Return code: 1),2.5758
CIFAR_P24_N46,MarabouError(Return code: 1),2.0122
CIFAR_P80_N25,outofmemory,135.796
CIFAR_P38_N30,MarabouError(Return code: 1),2.5697
CIFAR_P84_N13,unsat,125.1565
CIFAR_P11_N8,timeout,3600.007
CIFAR_P49_N13,unsat,121.6987
CIFAR_P90_N20,MarabouError(Return code: 1),2.3865
CIFAR_P99_N41,MarabouError(Return code: 1),2.4233
CIFAR_P45_N1,MarabouError(Return code: 1),2.2231
CIFAR_P86_N13,unsat,117.7459
CIFAR_P30_N4,timeout,3600.008
CIFAR_P72_N3,outofmemory,42.282
CIFAR_P74_N30,MarabouError(Return code: 1),2.073
CIFAR_P21_N19,MarabouError(Return code: 1),2.2978
CIFAR_P92_N34,unsat,74.6818
CIFAR_P6_N4,timeout,3600.015
CIFAR_P48_N6,MarabouError(Return code: 1),2.1334
CIFAR_P79_N13,unsat,112.8249
CIFAR_P42_N13,unsat,113.8749
CIFAR_P4_N1,MarabouError(Return code: 1),2.4599
CIFAR_P18_N20,MarabouError(Return code: 1),2.2953
CIFAR_P86_N42,timeout,3600.016
CIFAR_P13_N3,outofmemory,40.711
CIFAR_P1_N22,MarabouError(Return code: 1),2.1363
CIFAR_P8_N3,outofmemory,37.734
CIFAR_P11_N19,MarabouError(Return code: 1),2.2778
CIFAR_P32_N45,MarabouError(Return code: 1),2.1807
CIFAR_P97_N19,MarabouError(Return code: 1),1.5146
CIFAR_P72_N14,MarabouError(Return code: 1),1.4637
CIFAR_P36_N21,MarabouError(Return code: 1),1.8615
CIFAR_P61_N34,unsat,68.055
