ProblemId,Result,TotalTime
CIFAR_P63_N27,VerinetTranslatorError(Div operations are not supported.),0.6318
CIFAR_P81_N4,timeout,3600.034
CIFAR_P97_N38,VerinetTranslatorError(Div operations are not supported.),0.9257
CIFAR_P15_N26,VerinetTranslatorError(Div operations are not supported.),0.7808
CIFAR_P87_N35,VerinetTranslatorError(Div operations are not supported.),0.8384
CIFAR_P33_N42,sat,12.3637
CIFAR_P3_N4,timeout,3600.021
CIFAR_P5_N23,VerinetTranslatorError(Div operations are not supported.),0.9386
CIFAR_P25_N19,VerinetTranslatorError(MaxPool operations are not supported.),0.9851
CIFAR_P39_N20,VerinetTranslatorError(Div operations are not supported.),0.9365
CIFAR_P23_N43,VerinetTranslatorError(Div operations are not supported.),0.7116
CIFAR_P63_N5,outofmemory,37.246
CIFAR_P82_N21,VerinetTranslatorError(Div operations are not supported.),0.7694
CIFAR_P39_N43,VerinetTranslatorError(Div operations are not supported.),0.8939
CIFAR_P80_N26,VerinetTranslatorError(Div operations are not supported.),0.8163
CIFAR_P57_N38,VerinetTranslatorError(Div operations are not supported.),0.9404
CIFAR_P97_N17,sat,6.8601
CIFAR_P84_N15,unsat,77.3267
CIFAR_P64_N42,sat,12.2202
CIFAR_P75_N19,VerinetTranslatorError(MaxPool operations are not supported.),1.1117
CIFAR_P97_N28,VerinetTranslatorError(Div operations are not supported.),0.9021
CIFAR_P60_N37,VerinetTranslatorError(Div operations are not supported.),0.8255
CIFAR_P25_N23,VerinetTranslatorError(Div operations are not supported.),0.8067
CIFAR_P55_N46,VerinetTranslatorError(Div operations are not supported.),0.9259
CIFAR_P85_N13,sat,6.1337
CIFAR_P35_N30,VerinetTranslatorError(Div operations are not supported.),1.4328
CIFAR_P47_N37,VerinetTranslatorError(Div operations are not supported.),0.9382
CIFAR_P48_N12,VerinetTranslatorError(Div operations are not supported.),0.7596
CIFAR_P5_N16,VerinetTranslatorError(Div operations are not supported.),0.6213
CIFAR_P53_N42,sat,16.9758
CIFAR_P77_N7,VerinetTranslatorError(Div operations are not supported.),0.8827
CIFAR_P27_N9,VerinetTranslatorError(Div operations are not supported.),1.2236
CIFAR_P80_N32,sat,7.239
CIFAR_P39_N28,VerinetTranslatorError(Div operations are not supported.),0.7579
CIFAR_P5_N44,VerinetTranslatorError(Div operations are not supported.),0.9694
CIFAR_P54_N6,VerinetTranslatorError(Div operations are not supported.),1.1413
CIFAR_P27_N23,VerinetTranslatorError(Div operations are not supported.),0.7964
CIFAR_P58_N28,VerinetTranslatorError(Div operations are not supported.),1.0254
CIFAR_P65_N17,unsat,54.4816
CIFAR_P35_N47,VerinetTranslatorError(Div operations are not supported.),0.6911
CIFAR_P76_N30,VerinetTranslatorError(Div operations are not supported.),0.9182
CIFAR_P71_N5,outofmemory,38.113
CIFAR_P72_N14,VerinetTranslatorError(Div operations are not supported.),0.7441
CIFAR_P96_N15,sat,26.4951
