ProblemId,Result,TotalTime
CIFAR_P6_N30,NnenumError(Return code: 1),13.2062
CIFAR_P4_N7,NnenumError(Return code: 1),13.8991
CIFAR_P4_N19,NnenumError(Return code: 1),12.7315
CIFAR_P14_N31,NnenumError(Return code: 1),14.2611
CIFAR_P0_N37,NnenumError(Return code: 1),13.0651
CIFAR_P0_N7,NnenumError(Return code: 1),13.6217
CIFAR_P2_N14,NnenumError(Return code: 1),13.5011
CIFAR_P7_N17,outofmemory,93.725
CIFAR_P5_N45,NnenumError(Return code: 1),14.393
CIFAR_P14_N22,NnenumError(Return code: 1),13.8579
CIFAR_P10_N45,NnenumError(Return code: 1),13.1251
CIFAR_P7_N19,NnenumError(Return code: 1),12.8204
CIFAR_P6_N42,outofmemory,47.811
CIFAR_P7_N15,outofmemory,93.068
CIFAR_P16_N26,NnenumError(Return code: 1),13.8866
CIFAR_P1_N30,NnenumError(Return code: 1),12.9359
CIFAR_P15_N34,outofmemory,83.15
CIFAR_P2_N34,outofmemory,50.299
CIFAR_P4_N9,NnenumError(Return code: 1),14.2408
CIFAR_P15_N23,NnenumError(Return code: 1),14.3072
CIFAR_P12_N38,NnenumError(Return code: 1),13.3132
CIFAR_P8_N14,NnenumError(Return code: 1),14.0634
CIFAR_P13_N15,outofmemory,107.277
CIFAR_P16_N31,NnenumError(Return code: 1),7.0404
CIFAR_P15_N35,NnenumError(Return code: 1),9.233
CIFAR_P3_N1,NnenumError(Return code: 1),9.3157
CIFAR_P14_N18,outofmemory,76.27
CIFAR_P7_N26,NnenumError(Return code: 1),10.2429
CIFAR_P12_N8,NnenumError(Return code: 1),8.7131
CIFAR_P2_N29,NnenumError(Return code: 1),9.7146
CIFAR_P8_N1,NnenumError(Return code: 1),9.3201
CIFAR_P16_N38,NnenumError(Return code: 1),10.0465
CIFAR_P7_N35,NnenumError(Return code: 1),9.5811
CIFAR_P1_N25,outofmemory,88.168
CIFAR_P9_N8,NnenumError(Return code: 1),7.9493
CIFAR_P9_N21,NnenumError(Return code: 1),10.7725
CIFAR_P5_N28,NnenumError(Return code: 1),8.7445
CIFAR_P15_N28,NnenumError(Return code: 1),9.9161
CIFAR_P2_N5,outofmemory,120.778
CIFAR_P1_N26,NnenumError(Return code: 1),9.9558
CIFAR_P6_N32,outofmemory,58.668
CIFAR_P11_N45,NnenumError(Return code: 1),6.4458
CIFAR_P4_N6,NnenumError(Return code: 1),6.4867
CIFAR_P9_N3,NnenumError(Return code: 1),5.278
CIFAR_P16_N12,NnenumError(Return code: 1),5.9698
CIFAR_P10_N25,unsat,371.2252
CIFAR_P6_N46,NnenumError(Return code: 1),6.3558
CIFAR_P12_N18,outofmemory,83.67
CIFAR_P15_N26,NnenumError(Return code: 1),7.0178
CIFAR_P3_N35,NnenumError(Return code: 1),6.8133
CIFAR_P6_N41,NnenumError(Return code: 1),7.9971
CIFAR_P12_N12,NnenumError(Return code: 1),6.0284
CIFAR_P8_N25,outofmemory,96.434
CIFAR_P7_N32,outofmemory,96.958
CIFAR_P0_N20,NnenumError(Return code: 1),7.1323
CIFAR_P4_N17,outofmemory,67.735
CIFAR_P10_N32,outofmemory,96.103
CIFAR_P14_N1,NnenumError(Return code: 1),10.6548
CIFAR_P5_N22,NnenumError(Return code: 1),10.0251
CIFAR_P16_N7,NnenumError(Return code: 1),10.0739
CIFAR_P13_N37,NnenumError(Return code: 1),8.8164
CIFAR_P7_N20,NnenumError(Return code: 1),9.142
CIFAR_P10_N6,NnenumError(Return code: 1),9.409
CIFAR_P7_N8,NnenumError(Return code: 1),8.5782
CIFAR_P1_N32,outofmemory,66.08
CIFAR_P9_N1,NnenumError(Return code: 1),6.8466
CIFAR_P15_N47,NnenumError(Return code: 1),6.8359
CIFAR_P2_N47,NnenumError(Return code: 1),6.6458
CIFAR_P6_N29,NnenumError(Return code: 1),7.1296
CIFAR_P5_N43,NnenumError(Return code: 1),7.0437
CIFAR_P6_N26,NnenumError(Return code: 1),6.7758
CIFAR_P9_N14,NnenumError(Return code: 1),7.7521
CIFAR_P7_N38,NnenumError(Return code: 1),9.1834
CIFAR_P10_N2,outofmemory,241.47
CIFAR_P10_N20,NnenumError(Return code: 1),9.4537
CIFAR_P0_N9,NnenumError(Return code: 1),10.0859
CIFAR_P12_N4,outofmemory,69.937
CIFAR_P8_N29,NnenumError(Return code: 1),9.3722
CIFAR_P10_N19,NnenumError(Return code: 1),9.305
CIFAR_P3_N43,NnenumError(Return code: 1),9.6301
CIFAR_P7_N46,NnenumError(Return code: 1),9.9209
CIFAR_P2_N37,NnenumError(Return code: 1),9.7478
CIFAR_P6_N33,NnenumError(Return code: 1),8.6869
CIFAR_P8_N41,NnenumError(Return code: 1),10.6134
CIFAR_P14_N25,outofmemory,99.6
CIFAR_P8_N24,NnenumError(Return code: 1),10.5348
CIFAR_P12_N46,NnenumError(Return code: 1),6.4313
CIFAR_P16_N5,outofmemory,111.944
CIFAR_P2_N8,NnenumError(Return code: 1),7.3992
CIFAR_P9_N4,outofmemory,80.289
CIFAR_P5_N1,NnenumError(Return code: 1),8.9335
CIFAR_P15_N45,NnenumError(Return code: 1),7.7139
