ProblemId,Result,TotalTime
CIFAR_P41_N34,sat,22.972
CIFAR_P81_N45,NeurifyTranslatorError(Unsupported computation graph detected),0.9812
CIFAR_P81_N5,sat,3.6231
CIFAR_P4_N19,NeurifyTranslatorError(Unsupported computation graph detected),1.2787
CIFAR_P83_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.8601
CIFAR_P89_N18,sat,1.4547
CIFAR_P98_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.0725
CIFAR_P35_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8942
CIFAR_P43_N18,sat,6.7522
CIFAR_P37_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.2018
CIFAR_P62_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.02
CIFAR_P34_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8879
CIFAR_P60_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.0146
CIFAR_P59_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9489
CIFAR_P63_N4,sat,4.9198
CIFAR_P63_N27,NeurifyTranslatorError(Unsupported computation graph detected),0.9134
CIFAR_P3_N3,NeurifyTranslatorError(Unsupported computation graph detected),1.3206
CIFAR_P66_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.8972
CIFAR_P10_N33,NeurifyTranslatorError(Unsupported computation graph detected),1.0023
CIFAR_P11_N14,NeurifyTranslatorError(Unsupported computation graph detected),0.8927
CIFAR_P32_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.0374
CIFAR_P56_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.9572
CIFAR_P1_N25,outofmemory,41.054
CIFAR_P51_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.3713
CIFAR_P59_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7876
CIFAR_P87_N13,sat,1.1801
CIFAR_P91_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.8739
CIFAR_P42_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9442
CIFAR_P84_N16,NeurifyTranslatorError(Unsupported computation graph detected),0.8482
CIFAR_P85_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.7782
CIFAR_P55_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9794
CIFAR_P37_N2,sat,3.0929
CIFAR_P68_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.1164
CIFAR_P38_N2,sat,49.3715
CIFAR_P2_N15,sat,3.3108
CIFAR_P68_N31,NeurifyTranslatorError(Unsupported computation graph detected),1.3374
CIFAR_P7_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.2155
CIFAR_P71_N46,NeurifyTranslatorError(Unsupported computation graph detected),1.0666
CIFAR_P55_N8,NeurifyTranslatorError(Unsupported computation graph detected),1.0264
CIFAR_P60_N42,sat,1.0726
CIFAR_P77_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.8155
CIFAR_P30_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.9081
CIFAR_P45_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.9225
CIFAR_P66_N32,sat,1.2484
CIFAR_P6_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8104
CIFAR_P5_N2,sat,193.6323
CIFAR_P35_N9,NeurifyTranslatorError(Unsupported computation graph detected),1.1249
CIFAR_P18_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.8511
CIFAR_P30_N45,NeurifyTranslatorError(Unsupported computation graph detected),1.0035
CIFAR_P33_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8403
CIFAR_P14_N17,sat,1.3527
CIFAR_P93_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.8774
CIFAR_P48_N18,sat,7.0494
CIFAR_P29_N42,sat,8.1919
CIFAR_P22_N32,timeout,3600.01
CIFAR_P40_N6,NeurifyTranslatorError(Unsupported computation graph detected),0.9564
CIFAR_P74_N21,NeurifyTranslatorError(Unsupported computation graph detected),1.0306
CIFAR_P85_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.3144
CIFAR_P49_N21,NeurifyTranslatorError(Unsupported computation graph detected),0.9512
CIFAR_P53_N17,sat,1.0607
CIFAR_P71_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8556
CIFAR_P93_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.4147
CIFAR_P11_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.8759
CIFAR_P30_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8388
CIFAR_P58_N32,sat,26.8017
CIFAR_P44_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.066
CIFAR_P20_N37,NeurifyTranslatorError(Unsupported computation graph detected),1.3433
CIFAR_P73_N5,outofmemory,17.872
CIFAR_P16_N2,sat,3.2984
CIFAR_P59_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.868
CIFAR_P46_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.9617
CIFAR_P83_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8815
CIFAR_P92_N35,NeurifyTranslatorError(Unsupported computation graph detected),1.3078
CIFAR_P94_N29,NeurifyTranslatorError(Unsupported computation graph detected),1.2753
CIFAR_P4_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.7595
CIFAR_P33_N37,NeurifyTranslatorError(Unsupported computation graph detected),1.0364
CIFAR_P34_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.7742
CIFAR_P25_N46,NeurifyTranslatorError(Unsupported computation graph detected),0.9072
CIFAR_P35_N34,unsat,51.1667
CIFAR_P12_N4,sat,6.7398
CIFAR_P58_N37,NeurifyTranslatorError(Unsupported computation graph detected),1.3598
CIFAR_P64_N34,sat,7.4524
CIFAR_P91_N37,NeurifyTranslatorError(Unsupported computation graph detected),0.8637
CIFAR_P79_N12,NeurifyTranslatorError(Unsupported computation graph detected),1.0117
CIFAR_P94_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8467
CIFAR_P11_N44,NeurifyTranslatorError(Unsupported computation graph detected),0.8366
CIFAR_P25_N6,NeurifyTranslatorError(Unsupported computation graph detected),1.0411
CIFAR_P12_N28,NeurifyTranslatorError(Unsupported computation graph detected),0.808
CIFAR_P70_N7,NeurifyTranslatorError(Unsupported computation graph detected),0.8212
CIFAR_P13_N30,NeurifyTranslatorError(Unsupported computation graph detected),0.9946
CIFAR_P19_N41,NeurifyTranslatorError(Unsupported computation graph detected),0.8423
CIFAR_P22_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.8075
CIFAR_P3_N24,NeurifyTranslatorError(Unsupported computation graph detected),1.0626
CIFAR_P33_N46,NeurifyTranslatorError(Unsupported computation graph detected),1.0529
CIFAR_P29_N12,NeurifyTranslatorError(Unsupported computation graph detected),0.777
CIFAR_P5_N1,NeurifyTranslatorError(Unsupported computation graph detected),1.1973
CIFAR_P3_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.0756
CIFAR_P26_N2,sat,48.142
CIFAR_P30_N43,NeurifyTranslatorError(Unsupported computation graph detected),0.9528
CIFAR_P32_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8836
CIFAR_P3_N23,NeurifyTranslatorError(Unsupported computation graph detected),0.8862
CIFAR_P4_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.9479
CIFAR_P33_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.8534
CIFAR_P50_N33,NeurifyTranslatorError(Unsupported computation graph detected),0.9159
CIFAR_P4_N5,outofmemory,18.021
CIFAR_P54_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9901
CIFAR_P55_N2,sat,3.0415
CIFAR_P74_N32,sat,8.977
CIFAR_P88_N29,NeurifyTranslatorError(Unsupported computation graph detected),0.958
CIFAR_P34_N38,NeurifyTranslatorError(Unsupported computation graph detected),0.8782
CIFAR_P12_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9329
CIFAR_P12_N18,sat,1.4084
CIFAR_P15_N25,outofmemory,19.454
CIFAR_P51_N13,sat,1.302
CIFAR_P54_N24,NeurifyTranslatorError(Unsupported computation graph detected),0.9071
CIFAR_P80_N7,NeurifyTranslatorError(Unsupported computation graph detected),1.2176
CIFAR_P92_N32,sat,1.2298
CIFAR_P87_N19,NeurifyTranslatorError(Unsupported computation graph detected),0.9551
CIFAR_P48_N35,NeurifyTranslatorError(Unsupported computation graph detected),0.7629
CIFAR_P61_N15,sat,96.7602
CIFAR_P92_N1,NeurifyTranslatorError(Unsupported computation graph detected),0.8809
