ProblemId,Result,TotalTime
CIFAR_P20_N31,VerinetTranslatorError(Div operations are not supported.),0.9373
CIFAR_P41_N20,VerinetTranslatorError(Div operations are not supported.),0.7758
CIFAR_P26_N15,sat,9.1271
CIFAR_P38_N43,VerinetTranslatorError(Div operations are not supported.),0.9811
CIFAR_P53_N8,VerinetTranslatorError(Transpose operations are not supported.),0.8091
CIFAR_P48_N27,VerinetTranslatorError(Div operations are not supported.),0.6895
CIFAR_P75_N4,timeout,3600.026
CIFAR_P78_N43,VerinetTranslatorError(Div operations are not supported.),0.811
CIFAR_P72_N6,VerinetTranslatorError(Div operations are not supported.),1.1817
CIFAR_P19_N35,VerinetTranslatorError(Div operations are not supported.),0.7323
CIFAR_P27_N7,VerinetTranslatorError(Div operations are not supported.),0.7453
CIFAR_P31_N38,VerinetTranslatorError(Div operations are not supported.),0.8976
CIFAR_P53_N46,VerinetTranslatorError(Div operations are not supported.),0.794
CIFAR_P67_N43,VerinetTranslatorError(Div operations are not supported.),0.7678
CIFAR_P68_N37,VerinetTranslatorError(Div operations are not supported.),0.7756
CIFAR_P98_N14,VerinetTranslatorError(Div operations are not supported.),1.0847
CIFAR_P63_N46,VerinetTranslatorError(Div operations are not supported.),0.9853
CIFAR_P2_N13,sat,7.0269
CIFAR_P13_N14,VerinetTranslatorError(Div operations are not supported.),0.7705
CIFAR_P35_N32,timeout,3600.023
CIFAR_P99_N17,sat,7.0392
CIFAR_P92_N29,VerinetTranslatorError(Transpose operations are not supported.),0.8184
CIFAR_P30_N12,VerinetTranslatorError(Div operations are not supported.),0.6798
CIFAR_P98_N30,VerinetTranslatorError(Div operations are not supported.),1.1426
CIFAR_P37_N18,sat,8.2648
CIFAR_P44_N2,sat,37.2788
CIFAR_P93_N3,VerinetTranslatorError(Transpose operations are not supported.),0.6891
CIFAR_P56_N42,sat,7.5798
CIFAR_P23_N8,VerinetTranslatorError(Transpose operations are not supported.),0.6924
CIFAR_P24_N30,VerinetTranslatorError(Div operations are not supported.),1.0678
CIFAR_P50_N13,sat,7.8934
CIFAR_P13_N5,outofmemory,40.22
CIFAR_P45_N30,VerinetTranslatorError(Div operations are not supported.),1.0875
CIFAR_P75_N15,unsat,80.3604
CIFAR_P89_N41,VerinetTranslatorError(Div operations are not supported.),0.7894
CIFAR_P21_N37,VerinetTranslatorError(Div operations are not supported.),0.7777
CIFAR_P93_N31,VerinetTranslatorError(Div operations are not supported.),0.884
CIFAR_P71_N3,VerinetTranslatorError(Transpose operations are not supported.),0.8674
CIFAR_P70_N42,unsat,56.0505
CIFAR_P2_N24,VerinetTranslatorError(Div operations are not supported.),0.8817
CIFAR_P49_N17,sat,24.872
CIFAR_P83_N46,VerinetTranslatorError(Div operations are not supported.),0.7769
CIFAR_P15_N30,VerinetTranslatorError(Div operations are not supported.),1.1272
CIFAR_P39_N9,VerinetTranslatorError(Div operations are not supported.),1.1039
CIFAR_P39_N30,VerinetTranslatorError(Div operations are not supported.),0.9422
CIFAR_P70_N38,VerinetTranslatorError(Div operations are not supported.),0.7868
CIFAR_P71_N31,VerinetTranslatorError(Div operations are not supported.),1.0635
CIFAR_P2_N33,VerinetTranslatorError(Div operations are not supported.),0.9176
CIFAR_P67_N13,unsat,56.3514
CIFAR_P1_N8,VerinetTranslatorError(Transpose operations are not supported.),0.6636
CIFAR_P5_N2,sat,45.0675
CIFAR_P24_N33,VerinetTranslatorError(Div operations are not supported.),0.9496
CIFAR_P17_N25,outofmemory,47.236
CIFAR_P32_N22,VerinetTranslatorError(Div operations are not supported.),0.6829
CIFAR_P89_N7,VerinetTranslatorError(Div operations are not supported.),0.7877
CIFAR_P30_N22,VerinetTranslatorError(Div operations are not supported.),0.7584
CIFAR_P15_N16,VerinetTranslatorError(Div operations are not supported.),0.6277
CIFAR_P52_N20,VerinetTranslatorError(Div operations are not supported.),1.0624
CIFAR_P35_N8,VerinetTranslatorError(Transpose operations are not supported.),0.686
CIFAR_P48_N4,sat,8.1421
CIFAR_P1_N31,VerinetTranslatorError(Div operations are not supported.),0.9435
CIFAR_P56_N37,VerinetTranslatorError(Div operations are not supported.),0.8034
CIFAR_P24_N43,VerinetTranslatorError(Div operations are not supported.),1.0232
CIFAR_P79_N41,VerinetTranslatorError(Div operations are not supported.),0.761
CIFAR_P6_N32,sat,7.3951
CIFAR_P35_N5,outofmemory,40.599
CIFAR_P41_N4,sat,7.9782
CIFAR_P54_N6,VerinetTranslatorError(Div operations are not supported.),1.7626
CIFAR_P0_N14,VerinetTranslatorError(Div operations are not supported.),0.8573
CIFAR_P82_N14,VerinetTranslatorError(Div operations are not supported.),0.9571
CIFAR_P45_N27,VerinetTranslatorError(Div operations are not supported.),0.9404
CIFAR_P73_N29,VerinetTranslatorError(Transpose operations are not supported.),0.8152
CIFAR_P87_N7,VerinetTranslatorError(Div operations are not supported.),0.9849
CIFAR_P91_N47,VerinetTranslatorError(Div operations are not supported.),0.6827
CIFAR_P25_N12,VerinetTranslatorError(Div operations are not supported.),0.8207
CIFAR_P51_N17,sat,6.6836
CIFAR_P58_N41,VerinetTranslatorError(Div operations are not supported.),1.1289
CIFAR_P39_N46,VerinetTranslatorError(Div operations are not supported.),0.8442
CIFAR_P71_N41,VerinetTranslatorError(Div operations are not supported.),0.7336
CIFAR_P93_N33,VerinetTranslatorError(Div operations are not supported.),0.9038
CIFAR_P93_N46,VerinetTranslatorError(Div operations are not supported.),0.7455
CIFAR_P63_N32,sat,37.193
